k,Energy (eV)
0.0,-10.745317
0.02584,-10.757562
0.05168,-10.769808
0.07752,-10.782052
0.10336,-10.794298
0.1292,-10.805182
0.15504,-10.817428
0.18088,-10.828313
0.20672,-10.839196
0.23255,-10.848721
0.25839,-10.859605
0.28423,-10.869129
0.31007,-10.878654
0.33591,-10.886817
0.36175,-10.89498
0.38759,-10.903144
0.41343,-10.911307
0.43926,-10.91811
0.4651,-10.923553
0.49094,-10.930356
0.51678,-10.935799
0.54262,-10.939879
0.56846,-10.943961
0.5943,-10.948043
0.62014,-10.950764
0.64597,-10.953485
0.67181,-10.956206
0.69765,-10.957567
0.72349,-10.957567
0.74933,-10.957567
,
,
0.0,-10.745317
0.02584,-10.73171
0.05168,-10.719466
0.07752,-10.70722
0.10336,-10.694975
0.1292,-10.68273
0.15504,-10.670485
0.18088,-10.669124
0.20672,-10.667764
0.23255,-10.666404
0.25839,-10.663682
0.28423,-10.660961
0.31007,-10.658239
0.33591,-10.655519
0.36175,-10.652797
0.38759,-10.648715
0.41343,-10.645994
0.43926,-10.641912
0.4651,-10.639192
0.49094,-10.636471
0.51678,-10.632389
0.54262,-10.629667
0.56846,-10.626946
0.5943,-10.624225
0.62014,-10.621504
0.64597,-10.620143
0.67181,-10.618782
0.69765,-10.617422
0.72349,-10.617422
0.74933,-10.616061
,
,
0.0,-10.673205
0.02584,-10.674566
0.05168,-10.674566
0.07752,-10.673205
0.10336,-10.673205
0.1292,-10.671845
0.15504,-10.670485
0.18088,-10.660961
0.20672,-10.658239
0.23255,-10.654158
0.25839,-10.651437
0.28423,-10.647355
0.31007,-10.643272
0.33591,-10.639192
0.36175,-10.633749
0.38759,-10.629667
0.41343,-10.624225
0.43926,-10.618782
0.4651,-10.614701
0.49094,-10.609259
0.51678,-10.603816
0.54262,-10.599734
0.56846,-10.594292
0.5943,-10.59021
0.62014,-10.586129
0.64597,-10.583408
0.67181,-10.580687
0.69765,-10.577966
0.72349,-10.577966
0.74933,-10.576605
,
,
0.0,-10.673205
0.02584,-10.673205
0.05168,-10.671845
0.07752,-10.670485
0.10336,-10.669124
0.1292,-10.666404
0.15504,-10.663682
0.18088,-10.658239
0.20672,-10.647355
0.23255,-10.636471
0.25839,-10.625586
0.28423,-10.616061
0.31007,-10.607899
0.33591,-10.598374
0.36175,-10.591571
0.38759,-10.584768
0.41343,-10.579326
0.43926,-10.573884
0.4651,-10.569801
0.49094,-10.56572
0.51678,-10.562999
0.54262,-10.560278
0.56846,-10.558917
0.5943,-10.556196
0.62014,-10.554836
0.64597,-10.554836
0.67181,-10.553475
0.69765,-10.553475
0.72349,-10.553475
0.74933,-10.553475
,
,
0.0,-10.345305
0.02584,-10.345305
0.05168,-10.343946
0.07752,-10.342585
0.10336,-10.341225
0.1292,-10.339864
0.15504,-10.337143
0.18088,-10.334422
0.20672,-10.3317
0.23255,-10.327619
0.25839,-10.323537
0.28423,-10.319455
0.31007,-10.315373
0.33591,-10.309932
0.36175,-10.304489
0.38759,-10.299047
0.41343,-10.293604
0.43926,-10.289522
0.4651,-10.297686
0.49094,-10.305849
0.51678,-10.314013
0.54262,-10.320815
0.56846,-10.327619
0.5943,-10.334422
0.62014,-10.339864
0.64597,-10.343946
0.67181,-10.348027
0.69765,-10.350748
0.72349,-10.352109
0.74933,-10.352109
,
,
0.0,-10.345305
0.02584,-10.345305
0.05168,-10.343946
0.07752,-10.342585
0.10336,-10.341225
0.1292,-10.339864
0.15504,-10.337143
0.18088,-10.334422
0.20672,-10.3317
0.23255,-10.327619
0.25839,-10.323537
0.28423,-10.319455
0.31007,-10.315373
0.33591,-10.309932
0.36175,-10.304489
0.38759,-10.299047
