k,Energy (eV)
0.0,-10.58436
0.02607,-10.595244
0.05214,-10.60613
0.07821,-10.617013
0.10429,-10.627897
0.13036,-10.638783
0.15643,-10.648307
0.1825,-10.659191
0.20858,-10.668715
0.23465,-10.67824
0.26072,-10.687763
0.28679,-10.697288
0.31287,-10.705451
0.33894,-10.713615
0.36501,-10.721779
0.39108,-10.728581
0.41716,-10.735384
0.44323,-10.742188
0.4693,-10.74899
0.49537,-10.754432
0.52145,-10.759874
0.54752,-10.763955
0.57359,-10.768038
0.59966,-10.77212
0.62574,-10.77484
0.65181,-10.777562
0.67788,-10.778923
0.70395,-10.780284
0.73003,-10.781645
0.7561,-10.781645
,
,
0.0,-10.58436
0.02607,-10.573475
0.05214,-10.562591
0.07821,-10.551705
0.10429,-10.540821
0.13036,-10.529936
0.15643,-10.519053
0.1825,-10.512249
0.20858,-10.512249
0.23465,-10.512249
0.26072,-10.510888
0.28679,-10.510888
0.31287,-10.510888
0.33894,-10.510888
0.36501,-10.509527
0.39108,-10.509527
0.41716,-10.508168
0.44323,-10.508168
0.4693,-10.506807
0.49537,-10.506807
0.52145,-10.505446
0.54752,-10.505446
0.57359,-10.504086
0.59966,-10.504086
0.62574,-10.504086
0.65181,-10.502725
0.67788,-10.502725
0.70395,-10.502725
0.73003,-10.502725
0.7561,-10.502725
,
,
0.0,-10.506807
0.02607,-10.508168
0.05214,-10.509527
0.07821,-10.509527
0.10429,-10.510888
0.13036,-10.510888
0.15643,-10.510888
0.1825,-10.509527
0.20858,-10.498644
0.23465,-10.48912
0.26072,-10.485038
0.28679,-10.482316
0.31287,-10.478235
0.33894,-10.475513
0.36501,-10.472792
0.39108,-10.468711
0.41716,-10.465989
0.44323,-10.461907
0.4693,-10.459187
0.49537,-10.456466
0.52145,-10.453744
0.54752,-10.451022
0.57359,-10.448302
0.59966,-10.446941
0.62574,-10.44422
0.65181,-10.442859
0.67788,-10.441498
0.70395,-10.440139
0.73003,-10.440139
0.7561,-10.440139
,
,
0.0,-10.506807
0.02607,-10.505446
0.05214,-10.504086
0.07821,-10.501364
0.10429,-10.500003
0.13036,-10.497283
0.15643,-10.495922
0.1825,-10.4932
0.20858,-10.490479
0.23465,-10.487759
0.26072,-10.480955
0.28679,-10.471431
0.31287,-10.463267
0.33894,-10.455105
0.36501,-10.446941
0.39108,-10.440139
0.41716,-10.434696
0.44323,-10.427894
0.4693,-10.42245
0.49537,-10.417008
0.52145,-10.412926
0.54752,-10.408845
0.57359,-10.406124
0.59966,-10.402041
0.62574,-10.400682
0.65181,-10.397961
0.67788,-10.3966
0.70395,-10.395239
0.73003,-10.395239
0.7561,-10.393878
,
,
0.0,-10.199315
0.02607,-10.199315
0.05214,-10.199315
0.07821,-10.197954
0.10429,-10.195234
0.13036,-10.193873
0.15643,-10.191152
0.1825,-10.188431
0.20858,-10.18435
0.23465,-10.180267
0.26072,-10.176187
0.28679,-10.170743
0.31287,-10.165301
0.33894,-10.159859
0.36501,-10.153056
0.39108,-10.147614
0.41716,-10.14081
0.44323,-10.132648
0.4693,-10.125845
0.49537,-10.117682
0.52145,-10.110877
0.54752,-10.102715
0.57359,-10.094551
0.59966,-10.086388
0.62574,-10.078224
0.65181,-10.07006
0.67788,-10.063257
0.70395,-10.057816
0.73003,-10.053734
0.7561,-10.052373
,
,
0.0,-10.199315
0.02607,-10.199315
0.05214,-10.199315
0.07821,-10.197954
0.10429,-10.195234
0.13036,-10.193873
0.15643,-10.191152
0.1825,-10.188431
0.20858,-10.18435
0.23465,-10.180267
0.26072,-10.176187
0.28679,-10.170743
0.31287,-10.165301
0.33894,-10.159859
0.36501,-10.153056
0.39108,-10.147614
0.41716,-10.14081
0.44323,-10.132648
0.4693,-10.125845
0.49537,-10.117682
0.52145,-10.110877
0.54752,-10.102715
0.57359,-10.094551
0.59966,-10.086388
0.62574,-10.078224
0.65181,-10.07006
0.67788,-10.063257
0.70395,-10.057816
0.73003,-10.053734
0.7561,-10.052373
,
,
0.0,-9.984344
0.02607,-9.984344
0.05214,-9.984344
0.07821,-9.984344
0.10429,-9.984344
0.13036,-9.982983
0.15643,-9.982983
0.1825,-9.982983
0.20858,-9.981622
0.23465,-9.981622
0.26072,-9.980263
0.28679,-9.980263
0.31287,-9.978902
0.33894,-9.977541
0.36501,-9.977541
0.39108,-9.97618
0.41716,-9.97618
0.44323,-9.974819
0.4693,-9.978902
0.49537,-9.982983
0.52145,-9.987065
0.54752,-9.991148
0.57359,-9.995229
