Energy (eV),DOS,Intg. DOS
-13.767617,0.0,0.0
-13.750979,0.0,0.0
-13.73434,0.0,0.0
-13.717702,0.0,0.0
-13.701063,0.0,0.0
-13.684424,0.0,0.0
-13.667786,0.0,0.0
-13.651147,0.0,0.0
-13.634509,0.0,0.0
-13.61787,0.0,0.0
-13.601232,0.0,0.0
-13.584593,0.0,0.0
-13.567955,0.0,0.0
-13.551316,0.0,0.0
-13.534677,0.0,0.0
-13.518039,0.0,0.0
-13.5014,0.0,0.0
-13.484762,0.0,0.0
-13.468123,0.0,0.0
-13.451485,0.0,0.0
-13.434846,0.0,0.0
-13.418208,0.0,0.0
-13.401569,0.0,0.0
-13.38493,0.0,0.0
-13.368292,0.0,0.0
-13.351653,0.0,0.0
-13.335015,0.0,0.0
-13.318376,0.0,0.0
-13.301738,0.0,0.0
-13.285099,0.0,0.0
-13.268461,0.0,0.0
-13.251822,0.0,0.0
-13.235183,0.0,0.0
-13.218545,0.0,0.0
-13.201906,0.0,0.0
-13.185268,0.0,0.0
-13.168629,0.0,0.0
-13.151991,0.0,0.0
-13.135352,0.0,0.0
-13.118714,0.0,0.0
-13.102075,0.0,0.0
-13.085436,0.0,0.0
-13.068798,0.0,0.0
-13.052159,0.0,0.0
-13.035521,0.0,0.0
-13.018882,0.0,0.0
-13.002244,0.0,0.0
-12.985605,0.0,0.0
-12.968967,0.0,0.0
-12.952328,0.0,0.0
-12.935689,0.0,0.0
-12.919051,0.0,0.0
-12.902412,0.0,0.0
-12.885774,0.0,0.0
-12.869135,0.0,0.0
-12.852497,0.0,0.0
-12.835858,0.0,0.0
-12.81922,0.0,0.0
-12.802581,0.0,0.0
-12.785942,0.0,0.0
-12.769304,0.0,0.0
-12.752665,0.0,0.0
-12.736027,0.0,0.0
-12.719388,0.0,0.0
-12.70275,0.0,0.0
-12.686111,0.0,0.0
-12.669473,0.0,0.0
-12.652834,0.0,0.0
-12.636195,0.0,0.0
-12.619557,0.0,0.0
-12.602918,0.0,0.0
-12.58628,0.0,0.0
-12.569641,0.0,0.0
-12.553003,0.0,0.0
-12.536364,0.0,0.0
-12.519726,0.0,0.0
-12.503087,0.0,0.0
-12.486448,0.0,0.0
-12.46981,0.0,0.0
-12.453171,0.0,0.0
-12.436533,0.0,0.0
-12.419894,0.0,0.0
-12.403256,0.0,0.0
-12.386617,0.0,0.0
-12.369979,0.0,0.0
-12.35334,0.0,0.0
-12.336701,0.0,0.0
-12.320063,0.0,0.0
-12.303424,0.0,0.0
-12.286786,0.0,0.0
-12.270147,0.0,0.0
-12.253509,0.0,0.0
-12.23687,0.0,0.0
-12.220232,0.0,0.0
-12.203593,0.0,0.0
-12.186954,0.0,0.0
-12.170316,0.0,0.0
-12.153677,0.0,0.0
-12.137039,0.0,0.0
-12.1204,0.0,0.0
-12.103762,0.0,0.0
-12.087123,0.0,0.0
-12.070485,0.0,0.0
-12.053846,0.0,0.0
-12.037207,0.0,0.0
-12.020569,0.0,0.0
-12.00393,0.0,0.0
-11.987292,0.0,0.0
-11.970653,0.0,0.0
-11.954015,0.0,0.0
-11.937376,0.0,0.0
-11.920738,0.0,0.0
-11.904099,0.0,0.0
-11.88746,0.0,0.0
-11.870822,0.0,0.0
-11.854183,0.0,0.0
-11.837545,0.0,0.0
-11.820906,0.0,0.0
-11.804268,0.0,0.0
-11.787629,0.0,0.0
-11.770991,0.0,0.0
-11.754352,0.0,0.0
-11.737713,0.0,0.0
-11.721075,0.0,0.0
-11.704436,0.0,0.0
-11.687798,0.0,0.0
-11.671159,0.0,0.0
-11.654521,0.0,0.0
-11.637882,0.0,0.0
-11.621244,0.0,0.0
-11.604605,0.0,0.0
-11.587966,0.0,0.0
-11.571328,0.0,0.0
-11.554689,0.0,0.0
-11.538051,0.0,0.0
-11.521412,0.0,0.0
-11.504774,0.0,0.0
-11.488135,0.0,0.0
-11.471497,0.0,0.0
-11.454858,0.0,0.0
-11.43822,0.0,0.0
-11.421581,0.0,0.0
-11.404942,0.0,0.0
-11.388304,0.0,0.0
-11.371665,0.0,0.0
-11.355027,0.0,0.0
-11.338388,0.0,0.0
-11.32175,0.0,0.0
-11.305111,0.0,0.0
-11.288473,0.0,0.0
-11.271834,0.0,0.0
-11.255195,0.0,0.0
-11.238557,0.0,0.0
-11.221918,0.0,0.0
-11.20528,0.0,0.0
-11.188641,0.0,0.0
-11.172003,0.0,0.0
-11.155364,0.0,0.0
-11.138726,0.0,0.0
-11.122087,0.0,0.0
-11.105448,0.0,0.0
-11.08881,0.0,0.0
-11.072171,0.0,0.0
-11.055533,0.0,0.0
-11.038894,0.0,0.0
-11.022256,0.0,0.0
-11.005617,0.0,0.0
-10.988979,0.0,0.0
-10.97234,0.0,0.0
-10.955701,0.0,0.0
-10.939063,0.0,0.0
-10.922424,3.527998,0.012827
-10.905786,4.726357,0.071962
-10.889147,5.945994,0.162505
-10.872509,7.450286,0.273425
-10.85587,8.545718,0.407476
-10.839232,9.573965,0.557296
-10.822593,10.9523,0.727985
-10.805954,12.82781,0.921983
-10.789316,15.526249,1.1607
-10.772677,13.950164,1.401496
-10.756039,15.728889,1.643254
-10.7394,15.822163,1.895925
-10.722762,14.104607,2.150032
-10.706123,22.213438,2.424044
-10.689485,25.084733,2.833956
-10.672846,20.534064,3.176366
-10.656207,30.353937,3.610097
-10.639569,29.489064,4.10363
-10.62293,32.557067,4.613666
-10.606292,35.3351,5.156398
-10.589653,37.093542,5.753546
-10.573015,38.812866,6.376072
-10.556376,31.673641,6.958602
-10.539738,22.789082,7.417114
-10.523099,12.571372,7.706626
-10.50646,14.080542,7.923915
-10.489822,20.313475,8.18021
-10.473183,25.934594,8.564313
-10.456545,31.095719,9.057033
-10.439906,27.731096,9.592587
-10.423268,27.178845,10.010969
-10.406629,37.257694,10.547159
-10.389991,31.945694,11.134088
-10.373352,48.858108,11.838535
-10.356713,33.046577,12.439785
-10.340075,38.013486,12.998806
-10.323436,33.302377,13.603939
-10.306798,24.898021,14.099169
-10.290159,28.990214,14.476831
-10.273521,28.102496,15.099006
-10.256882,24.056744,15.521549
-10.240244,23.450654,15.915994
-10.223605,22.996769,16.303981
-10.206966,24.092751,16.701685
-10.190328,23.741125,17.0662
-10.173689,31.757293,17.531365
-10.157051,36.583197,18.07708
-10.140412,26.201772,18.626239
-10.123774,20.147764,18.991423
-10.107135,26.323432,19.367857
-10.090497,34.109972,19.841447
-10.073858,51.312645,20.529578
-10.057219,52.616356,21.484293
-10.040581,37.040576,22.236323
-10.023942,67.630086,23.032214
-10.007304,49.881442,24.138311
-9.990665,53.139669,24.981307
-9.974027,83.156522,26.214403
-9.957388,115.756986,27.982246
-9.94075,71.322628,29.719039
-9.924111,81.823404,31.040827
-9.907472,79.518415,32.073618
-9.890834,117.529136,34.442545
-9.874195,104.870226,36.029523
-9.857557,196.640629,37.9846
-9.840918,152.137485,40.178844
-9.82428,116.36998,42.534296
-9.807641,135.220023,44.516915
-9.791003,105.099919,46.750625
-9.774364,16.693404,47.92598
-9.757725,0.0,48.0
-9.741087,0.0,48.0
-9.724448,22.033344,48.236505
-9.70781,25.535087,48.62546
-9.691171,36.132301,49.156363
-9.674533,56.715544,49.799168
-9.657894,95.44293,51.578038
-9.641256,83.276074,52.420237
-9.624617,99.646699,53.947164
-9.607978,72.501065,55.130633
-9.59134,11.930188,55.975013
-9.574701,33.625139,56.134717
-9.558063,69.656035,57.260491
-9.541424,77.418411,58.315528
-9.524786,27.434401,59.928353
-9.508147,102.622958,61.105388
-9.491509,74.62026,62.649471
-9.47487,27.458261,63.497612
-9.458231,15.373043,63.850045
-9.441593,40.018982,64.062566
-9.424954,99.861281,65.896101
-9.408316,140.035298,68.456548
-9.391677,97.839312,70.323582
-9.375039,56.812192,72.053198
-9.3584,142.183598,73.81681
-9.341762,167.579276,76.028433
-9.325123,306.739723,78.71149
-9.308484,0.0,80.0
-9.291846,0.0,80.0
-9.275207,0.0,80.0
-9.258569,0.0,80.0
-9.24193,0.0,80.0
-9.225292,0.0,80.0
-9.208653,0.0,80.0
-9.192015,0.0,80.0
-9.175376,0.0,80.0
-9.158737,0.0,80.0
-9.142099,0.0,80.0
-9.12546,0.0,80.0
-9.108822,0.0,80.0
-9.092183,0.0,80.0
-9.075545,0.0,80.0
-9.058906,0.0,80.0
-9.042268,0.0,80.0
-9.025629,33.811956,80.126211
-9.008991,132.857947,81.336402
-8.992352,93.45342,83.681336
-8.975713,132.581703,84.581607
-8.959075,99.984535,87.29214
-8.942436,15.140962,87.951473
-8.925798,0.0,88.0
-8.909159,0.0,88.0
-8.892521,0.0,88.0
-8.875882,0.0,88.0
-8.859244,0.0,88.0
-8.842605,0.0,88.0
-8.825966,0.0,88.0
-8.809328,0.0,88.0
-8.792689,0.0,88.0
-8.776051,0.0,88.0
-8.759412,0.0,88.0
-8.742774,0.0,88.0
-8.726135,0.0,88.0
-8.709497,0.0,88.0
-8.692858,0.0,88.0
-8.676219,0.0,88.0
-8.659581,0.0,88.0
-8.642942,0.0,88.0
-8.626304,0.0,88.0
-8.609665,0.0,88.0
-8.593027,0.0,88.0
-8.576388,0.0,88.0
-8.55975,0.0,88.0
-8.543111,0.0,88.0
-8.526472,0.0,88.0
-8.509834,0.0,88.0
-8.493195,0.0,88.0
-8.476557,0.0,88.0
-8.459918,0.0,88.0
-8.44328,0.0,88.0
-8.426641,0.0,88.0
-8.410003,0.0,88.0
-8.393364,0.0,88.0
-8.376725,0.0,88.0
-8.360087,0.0,88.0
-8.343448,0.0,88.0
-8.32681,0.0,88.0
-8.310171,0.0,88.0
-8.293533,0.0,88.0
-8.276894,0.0,88.0
-8.260256,0.0,88.0
-8.243617,0.0,88.0
-8.226978,0.0,88.0
-8.21034,0.0,88.0
-8.193701,0.0,88.0
-8.177063,0.0,88.0
-8.160424,0.0,88.0
-8.143786,0.0,88.0
-8.127147,0.0,88.0
-8.110509,0.0,88.0
-8.09387,0.0,88.0
-8.077231,0.0,88.0
-8.060593,0.0,88.0
-8.043954,0.0,88.0
-8.027316,0.0,88.0
-8.010677,0.0,88.0
-7.994039,0.0,88.0
-7.9774,0.0,88.0
-7.960762,0.0,88.0
-7.944123,0.0,88.0
-7.927484,0.0,88.0
-7.910846,0.0,88.0
-7.894207,0.0,88.0
-7.877569,0.0,88.0
-7.86093,0.0,88.0
-7.844292,0.0,88.0
-7.827653,0.0,88.0
-7.811015,0.0,88.0
-7.794376,0.0,88.0
-7.777737,0.0,88.0
-7.761099,0.0,88.0
-7.74446,0.0,88.0
-7.727822,0.0,88.0
-7.711183,0.0,88.0
-7.694545,0.0,88.0
-7.677906,0.0,88.0
-7.661268,0.0,88.0
-7.644629,0.0,88.0
-7.62799,0.0,88.0
-7.611352,0.0,88.0
-7.594713,0.0,88.0
-7.578075,0.0,88.0
-7.561436,0.0,88.0
-7.544798,0.0,88.0
-7.528159,0.0,88.0
-7.511521,0.0,88.0
-7.494882,0.0,88.0
-7.478243,0.0,88.0
-7.461605,0.0,88.0
-7.444966,0.0,88.0
-7.428328,0.0,88.0
-7.411689,0.0,88.0
-7.395051,0.0,88.0
-7.378412,0.0,88.0
-7.361774,0.0,88.0
-7.345135,0.0,88.0
-7.328496,0.0,88.0
-7.311858,0.0,88.0
-7.295219,0.0,88.0
-7.278581,0.0,88.0
-7.261942,0.0,88.0
-7.245304,0.0,88.0
-7.228665,0.0,88.0
-7.212027,0.0,88.0
-7.195388,0.0,88.0
-7.178749,0.0,88.0
-7.162111,0.0,88.0
-7.145472,0.0,88.0
-7.128834,0.0,88.0
-7.112195,0.0,88.0
-7.095557,0.0,88.0
-7.078918,0.0,88.0
-7.06228,0.0,88.0
-7.045641,0.0,88.0
-7.029002,0.0,88.0
-7.012364,0.0,88.0
-6.995725,0.0,88.0
-6.979087,0.0,88.0
-6.962448,0.0,88.0
-6.94581,0.0,88.0
-6.929171,0.0,88.0
-6.912533,0.0,88.0
-6.895894,0.0,88.0
-6.879255,0.0,88.0
-6.862617,0.0,88.0
-6.845978,0.0,88.0
-6.82934,0.0,88.0
-6.812701,0.0,88.0
-6.796063,0.0,88.0
-6.779424,0.0,88.0
-6.762786,0.0,88.0
-6.746147,0.0,88.0
-6.729509,0.0,88.0
-6.71287,0.0,88.0
-6.696231,0.0,88.0
-6.679593,0.0,88.0
-6.662954,0.0,88.0
-6.646316,0.0,88.0
-6.629677,0.0,88.0
-6.613039,0.0,88.0
-6.5964,0.0,88.0
-6.579762,0.0,88.0
-6.563123,0.0,88.0
-6.546484,0.0,88.0
-6.529846,0.0,88.0
-6.513207,0.0,88.0
-6.496569,0.0,88.0
-6.47993,0.0,88.0
-6.463292,0.0,88.0
-6.446653,0.0,88.0
-6.430015,0.0,88.0
-6.413376,0.0,88.0
-6.396737,0.0,88.0
-6.380099,0.0,88.0
-6.36346,0.0,88.0
-6.346822,0.0,88.0
-6.330183,0.0,88.0
-6.313545,0.0,88.0
-6.296906,0.0,88.0
-6.280268,0.0,88.0
-6.263629,0.0,88.0
-6.24699,0.0,88.0
-6.230352,0.0,88.0
-6.213713,0.0,88.0
-6.197075,0.0,88.0
-6.180436,0.0,88.0
-6.163798,2.231537,88.007975
-6.147159,4.234086,88.062647
-6.130521,5.831933,88.1492
-6.113882,7.505015,88.259795
-6.097243,9.224226,88.399356
-6.080605,11.103766,88.567868
-6.063966,19.865761,88.797475
-6.047328,31.581373,89.261731
