k,Energy (eV)
0.0,-10.721233
0.02585,-10.733479
0.05169,-10.745725
0.07753,-10.75933
0.10337,-10.770215
0.12921,-10.78246
0.15505,-10.794706
0.18089,-10.805591
0.20673,-10.816474
0.23257,-10.825999
0.25841,-10.836883
0.28425,-10.846407
0.31009,-10.854571
0.33593,-10.864096
0.36177,-10.872259
0.38761,-10.880422
0.41345,-10.887224
0.43929,-10.894029
0.46513,-10.900831
0.49097,-10.906273
0.51682,-10.911716
0.54266,-10.915796
0.5685,-10.919879
0.59434,-10.92396
0.62018,-10.926682
0.64602,-10.929403
0.67186,-10.930764
0.6977,-10.933485
0.72354,-10.933485
0.74938,-10.933485
,
,
0.0,-10.721233
0.02585,-10.707629
0.05169,-10.694022
0.07753,-10.681777
0.10337,-10.668172
0.12921,-10.654566
0.15505,-10.647763
0.18089,-10.646402
0.20673,-10.643681
0.23257,-10.640959
0.25841,-10.636878
0.28425,-10.634157
0.31009,-10.630076
0.33593,-10.625994
0.36177,-10.621911
0.38761,-10.61783
0.41345,-10.612387
0.43929,-10.606945
0.46513,-10.602863
0.49097,-10.597422
0.51682,-10.591978
0.54266,-10.586536
0.5685,-10.582455
0.59434,-10.577013
0.62018,-10.57293
0.64602,-10.56885
0.67186,-10.566128
0.6977,-10.563406
0.72354,-10.562047
0.74938,-10.562047
,
,
0.0,-10.653205
0.02585,-10.653205
0.05169,-10.653205
0.07753,-10.651844
0.10337,-10.650483
0.12921,-10.649124
0.15505,-10.643681
0.18089,-10.6396
0.20673,-10.636878
0.23257,-10.632796
0.25841,-10.628716
0.28425,-10.624633
0.31009,-10.619191
0.33593,-10.615108
0.36177,-10.609667
0.38761,-10.602863
0.41345,-10.597422
0.43929,-10.590619
0.46513,-10.583815
0.49097,-10.577013
0.51682,-10.57021
0.54266,-10.562047
0.5685,-10.555243
0.59434,-10.54708
0.62018,-10.538917
0.64602,-10.530753
0.67186,-10.52123
0.6977,-10.513066
0.72354,-10.504901
0.74938,-10.499459
,
,
0.0,-10.653205
0.02585,-10.651844
0.05169,-10.650483
0.07753,-10.649124
0.10337,-10.647763
0.12921,-10.645041
0.15505,-10.640959
0.18089,-10.627355
0.20673,-10.613748
0.23257,-10.600143
0.25841,-10.587897
0.28425,-10.574291
0.31009,-10.562047
0.33593,-10.551162
0.36177,-10.540277
0.38761,-10.529392
0.41345,-10.519869
0.43929,-10.511705
0.46513,-10.50354
0.49097,-10.496738
0.51682,-10.492658
0.54266,-10.488575
0.5685,-10.484492
0.59434,-10.483133
0.62018,-10.481772
0.64602,-10.480412
0.67186,-10.479051
0.6977,-10.479051
0.72354,-10.483133
0.74938,-10.488575
,
,
0.0,-10.315782
0.02585,-10.322584
0.05169,-10.329387
0.07753,-10.33619
0.10337,-10.342993
0.12921,-10.348434
0.15505,-10.355239
0.18089,-10.360681
0.20673,-10.366123
0.23257,-10.370204
0.25841,-10.375648
0.28425,-10.379728
0.31009,-10.383811
0.33593,-10.386531
0.36177,-10.389253
0.38761,-10.390614
0.41345,-10.391973
0.43929,-10.391973
0.46513,-10.391973
0.49097,-10.400137
0.51682,-10.409661
0.54266,-10.419185
0.5685,-10.428709
0.59434,-10.436872
0.62018,-10.446397
0.64602,-10.45592
0.67186,-10.465445
0.6977,-10.474969
0.72354,-10.479051
0.74938,-10.479051
,
,
0.0,-10.315782
0.02585,-10.308978
0.05169,-10.302176
0.07753,-10.299454
0.10337,-10.298095
0.12921,-10.296734
0.15505,-10.302176
0.18089,-10.306257
0.20673,-10.31306
0.23257,-10.318501
0.25841,-10.325306
0.28425,-10.332108
0.31009,-10.340271
0.33593,-10.348434
0.36177,-10.3566
0.38761,-10.364762
0.41345,-10.372926
0.43929,-10.38245
0.46513,-10.390614
0.49097,-10.390614
0.51682,-10.387892
0.54266,-10.385172
0.5685,-10.389253
0.59434,-10.396054
0.62018,-10.401498
0.64602,-10.40694
0.67186,-10.411022
0.6977,-10.413744
0.72354,-10.415104
0.74938,-10.416464
,
,
0.0,-10.302176
0.02585,-10.302176
0.05169,-10.300815
0.07753,-10.299454
0.10337,-10.298095
0.12921,-10.296734
0.15505,-10.294012
0.18089,-10.294012
0.20673,-10.298095
