n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
1,initial,0,-950725.68169161,-12935.292187762065,-62.18890474885608
1,initial,1,-950725.68132842,-12935.292182820609,-62.18890472509908
1,initial,2,-950725.6812027,-12935.2921811101,-62.188904716875484
1,initial,3,-950725.68138815,-12935.292183633279,-62.18890472900615
1,initial,4,-950725.68135017,-12935.292183116535,-62.188904726521805
1,initial,5,-950725.68134391,-12935.292183031363,-62.18890472611232
1,initial,6,-950725.68137112,-12935.292183401574,-62.18890472789219
1,initial,7,-950725.68134918,-12935.292183103065,-62.18890472645705
1,initial,8,-950725.68135248,-12935.292183147963,-62.1889047266729
