n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
8,initial,0,-958044.05007937,-13034.86374163544,-62.66761414247807
8,initial,1,-958044.05007234,-13034.863741539792,-62.66761414201823
8,initial,2,-958044.05006441,-13034.863741431898,-62.66761414149951
8,initial,3,-958044.050072,-13034.863741535166,-62.66761414199599
