Energy (eV),COHP,Int. COHP
-12.254173,0.0,0.0
-12.23458,0.0,0.0
-12.214852,0.0,0.0
-12.19526,0.0,0.0
-12.175531,0.0,0.0
-12.155939,0.0,0.0
-12.13621,0.0,0.0
-12.116618,0.0,0.0
-12.09689,0.0,0.0
-12.077297,0.0,0.0
-12.057569,0.0,0.0
-12.037976,0.0,0.0
-12.018248,0.0,0.0
-11.998656,0.0,0.0
-11.978927,0.0,0.0
-11.959335,0.0,0.0
-11.939607,0.0,0.0
-11.920014,0.0,0.0
-11.900286,0.0,0.0
-11.880693,0.0,0.0
-11.860965,0.0,0.0
-11.841237,0.0,0.0
-11.821644,0.0,0.0
-11.801916,0.0,0.0
-11.782323,0.0,0.0
-11.762595,0.0,0.0
-11.743003,0.0,0.0
-11.723274,0.0,0.0
-11.703682,0.0,0.0
-11.683954,0.0,0.0
-11.664361,0.0,0.0
-11.644633,0.0,0.0
-11.62504,0.0,0.0
-11.605312,0.0,0.0
-11.58572,0.0,0.0
-11.565991,0.0,0.0
-11.546399,0.0,0.0
-11.52667,0.0,0.0
-11.507078,0.0,0.0
-11.48735,0.0,0.0
-11.467621,0.0,0.0
-11.448029,0.0,0.0
-11.428301,0.0,0.0
-11.408708,0.0,0.0
-11.38898,0.0,0.0
-11.369387,0.0,0.0
-11.349659,0.0,0.0
-11.330067,0.0,0.0
-11.310338,0.0,0.0
-11.290746,0.0,0.0
-11.271018,0.0,0.0
-11.251425,0.0,0.0
-11.231697,0.0,0.0
-11.212104,0.0,0.0
-11.192376,0.0,0.0
-11.172784,0.0,0.0
-11.153055,0.0,0.0
-11.133463,0.0,0.0
-11.113734,0.0,0.0
-11.094142,0.0,0.0
-11.074414,0.0,0.0
-11.054685,0.0,0.0
-11.035093,0.0,0.0
-11.015365,0.0,0.0
-10.995772,0.0,0.0
-10.976044,0.0,0.0
-10.956451,0.0,0.0
-10.936723,0.0,0.0
-10.917131,0.0,0.0
-10.897402,0.0,0.0
-10.87781,0.0,0.0
-10.858081,0.0,0.0
-10.838489,0.0,0.0
-10.818761,0.0,0.0
-10.799168,0.0,0.0
-10.77944,0.0,0.0
-10.759848,0.030919,4.8e-05
-10.740119,0.246532,0.003348
-10.720527,0.350089,0.0095
-10.700798,0.453039,0.01734
-10.68107,0.508441,0.0268
-10.661478,0.586922,0.037506
-10.641749,0.69094,0.049874
-10.622157,0.805273,0.065244
-10.602428,0.758988,0.080101
-10.582836,0.888949,0.096349
-10.563108,0.744354,0.112586
-10.543515,1.448926,0.13371
