k,Energy (eV)
0.0,-10.569938
0.02604,-10.582183
0.05209,-10.593067
0.07814,-10.603952
0.10418,-10.614837
0.13023,-10.625721
0.15628,-10.636606
0.18232,-10.647491
0.20837,-10.657015
0.23442,-10.667899
0.26046,-10.677423
0.28651,-10.686948
0.31256,-10.695111
0.3386,-10.703274
0.36465,-10.711438
0.3907,-10.719602
0.41674,-10.726404
0.44279,-10.733207
0.46884,-10.738649
0.49488,-10.744092
0.52093,-10.749534
0.54698,-10.754976
0.57302,-10.759058
0.59907,-10.761779
0.62512,-10.765862
0.65116,-10.767221
0.67721,-10.769943
0.70326,-10.771304
0.7293,-10.771304
0.75535,-10.772664
,
,
0.0,-10.569938
0.02604,-10.559052
0.05209,-10.546807
0.07814,-10.535923
0.10418,-10.523678
0.13023,-10.512793
0.15628,-10.501909
0.18232,-10.495106
0.20837,-10.493745
0.23442,-10.493745
0.26046,-10.493745
0.28651,-10.492385
0.31256,-10.492385
0.3386,-10.491024
0.36465,-10.489663
0.3907,-10.489663
0.41674,-10.488302
0.44279,-10.486942
0.46884,-10.485581
0.49488,-10.485581
0.52093,-10.484221
0.54698,-10.482861
0.57302,-10.482861
0.59907,-10.4815
0.62512,-10.4815
0.65116,-10.480139
0.67721,-10.480139
0.70326,-10.480139
0.7293,-10.480139
0.75535,-10.480139
,
,
0.0,-10.491024
0.02604,-10.492385
0.05209,-10.493745
0.07814,-10.493745
0.10418,-10.493745
0.13023,-10.495106
0.15628,-10.495106
0.18232,-10.491024
0.20837,-10.480139
0.23442,-10.471976
0.26046,-10.469254
0.28651,-10.466534
0.31256,-10.462452
0.3386,-10.45973
0.36465,-10.455648
0.3907,-10.452928
0.41674,-10.448846
0.44279,-10.446125
0.46884,-10.442043
0.49488,-10.439322
0.52093,-10.43524
0.54698,-10.432519
0.57302,-10.429797
0.59907,-10.427076
0.62512,-10.425715
0.65116,-10.422995
0.67721,-10.421635
0.70326,-10.420274
0.7293,-10.420274
0.75535,-10.420274
,
,
0.0,-10.491024
0.02604,-10.489663
0.05209,-10.488302
0.07814,-10.486942
0.10418,-10.484221
0.13023,-10.482861
0.15628,-10.480139
0.18232,-10.477418
0.20837,-10.474697
0.23442,-10.470615
0.26046,-10.461091
0.28651,-10.451567
0.31256,-10.442043
0.3386,-10.43388
0.36465,-10.425715
0.3907,-10.417553
0.41674,-10.410749
0.44279,-10.403947
0.46884,-10.398504
0.49488,-10.393063
0.52093,-10.388981
0.54698,-10.384899
0.57302,-10.380816
0.59907,-10.378096
0.62512,-10.375375
0.65116,-10.372653
0.67721,-10.371292
0.70326,-10.369932
0.7293,-10.368572
0.75535,-10.368572
,
,
0.0,-10.193057
0.02604,-10.193057
0.05209,-10.191696
0.07814,-10.190335
0.10418,-10.188975
0.13023,-10.186254
0.15628,-10.184893
0.18232,-10.180811
0.20837,-10.178091
0.23442,-10.174009
0.26046,-10.169928
0.28651,-10.164485
0.31256,-10.159042
0.3386,-10.1536
0.36465,-10.148158
0.3907,-10.141355
0.41674,-10.134552
0.44279,-10.127748
0.46884,-10.119586
0.49488,-10.112782
0.52093,-10.104619
0.54698,-10.096456
0.57302,-10.089653
0.59907,-10.08149
0.62512,-10.073325
0.65116,-10.066524
0.67721,-10.05972
0.70326,-10.061081
0.7293,-10.062442
0.75535,-10.062442
,
,
0.0,-10.193057
0.02604,-10.193057
0.05209,-10.191696
0.07814,-10.190335
0.10418,-10.188975
0.13023,-10.186254
0.15628,-10.184893
0.18232,-10.180811
0.20837,-10.178091
0.23442,-10.174009
0.26046,-10.169928
0.28651,-10.164485
0.31256,-10.159042
0.3386,-10.1536
0.36465,-10.148158
0.3907,-10.141355
0.41674,-10.134552
0.44279,-10.127748
0.46884,-10.119586
0.49488,-10.112782
0.52093,-10.104619
0.54698,-10.096456
0.57302,-10.089653
0.59907,-10.08149
0.62512,-10.073325
0.65116,-10.066524
0.67721,-10.05972
0.70326,-10.054277
0.7293,-10.050196
0.75535,-10.048835
,
,
0.0,-10.013461
0.02604,-10.014821
0.05209,-10.016181
0.07814,-10.016181
0.10418,-10.016181
0.13023,-10.017542
0.15628,-10.016181
0.18232,-10.016181
0.20837,-10.014821
0.23442,-10.014821
0.26046,-10.0121
0.28651,-10.010739
0.31256,-10.008018
0.3386,-10.005297
0.36465,-10.008018
0.3907,-10.013461
0.41674,-10.018902
0.44279,-10.024344
0.46884,-10.029787
0.49488,-10.033869
0.52093,-10.039311
0.54698,-10.043393
0.57302,-10.047475
0.59907,-10.051557
0.62512,-10.055638
0.65116,-10.058359
0.67721,-10.05972
0.70326,-10.054277
0.7293,-10.050196
0.75535,-10.048835
,
,
0.0,-10.013461
0.02604,-10.0121
0.05209,-10.010739
0.07814,-10.009378
0.10418,-10.006658
0.13023,-10.005297
0.15628,-10.003937
0.18232,-10.001215
0.20837,-9.999854
0.23442,-9.997133
0.26046,-9.995772
0.28651,-9.994411
0.31256,-9.997133
0.3386,-10.002576
0.36465,-10.002576
0.3907,-9.998494
0.41674,-9.995772
0.44279,-9.991691
0.46884,-9.98761
0.49488,-9.982167
0.52093,-9.980806
0.54698,-9.982167
0.57302,-9.982167
0.59907,-9.983528
0.62512,-9.983528
0.65116,-9.983528
0.67721,-9.983528
0.70326,-9.983528
0.7293,-9.983528
0.75535,-9.983528
,
,
0.0,-9.959038
0.02604,-9.960398
0.05209,-9.961759
0.07814,-9.963119
0.10418,-9.964479
0.13023,-9.9672
0.15628,-9.971282
0.18232,-9.974004
0.20837,-9.978086
0.23442,-9.982167
0.26046,-9.98761
0.28651,-9.991691
0.31256,-9.991691
0.3386,-9.99033
0.36465,-9.98897
0.3907,-9.986249
0.41674,-9.984888
0.44279,-9.983528
0.46884,-9.982167
0.49488,-9.980806
0.52093,-9.979446
0.54698,-9.978086
0.57302,-9.978086
0.59907,-9.976725
0.62512,-9.976725
0.65116,-9.975364
0.67721,-9.975364
0.70326,-9.975364
0.7293,-9.976725
0.75535,-9.978086
,
,
0.0,-9.959038
0.02604,-9.959038
0.05209,-9.959038
0.07814,-9.959038
0.10418,-9.959038
0.13023,-9.960398
0.15628,-9.961759
0.18232,-9.963119
0.20837,-9.964479
0.23442,-9.965839
0.26046,-9.9672
0.28651,-9.968561
0.31256,-9.971282
0.3386,-9.972643
0.36465,-9.974004
0.3907,-9.975364
0.41674,-9.976725
0.44279,-9.978086
0.46884,-9.979446
0.49488,-9.980806
0.52093,-9.978086
0.54698,-9.974004
0.57302,-9.969921
0.59907,-9.965839
0.62512,-9.961759
0.65116,-9.960398
0.67721,-9.9672
0.70326,-9.972643
0.7293,-9.976725
0.75535,-9.978086
,
,
0.0,-9.810734
0.02604,-9.810734
0.05209,-9.813455
0.07814,-9.814816
0.10418,-9.818897
0.13023,-9.82298
0.15628,-9.827061
0.18232,-9.831142
0.20837,-9.836585
0.23442,-9.842028
0.26046,-9.84883
0.28651,-9.854272
0.31256,-9.861075
0.3386,-9.867878
0.36465,-9.874681
0.3907,-9.881484
0.41674,-9.888287
0.44279,-9.896451
0.46884,-9.903254
0.49488,-9.911416
0.52093,-9.91958
0.54698,-9.927744
0.57302,-9.935907
0.59907,-9.944071
0.62512,-9.952234
0.65116,-9.960398
0.67721,-9.9672
0.70326,-9.972643
0.7293,-9.974004
0.75535,-9.974004
,
,
0.0,-9.810734
0.02604,-9.810734
0.05209,-9.813455
0.07814,-9.814816
0.10418,-9.818897
0.13023,-9.82298
0.15628,-9.827061
0.18232,-9.831142
0.20837,-9.836585
0.23442,-9.842028
0.26046,-9.84883
0.28651,-9.854272
0.31256,-9.861075
0.3386,-9.867878
0.36465,-9.874681
0.3907,-9.881484
0.41674,-9.888287
0.44279,-9.896451
0.46884,-9.903254
0.49488,-9.911416
0.52093,-9.91958
0.54698,-9.927744
0.57302,-9.935907
0.59907,-9.944071
0.62512,-9.952234
0.65116,-9.959038
0.67721,-9.956316
0.70326,-9.954956
0.7293,-9.953595
0.75535,-9.953595
,
,
0.0,-9.782162
0.02604,-9.780801
0.05209,-9.780801
0.07814,-9.77944
0.10418,-9.77944
0.13023,-9.77808
0.15628,-9.776719
0.18232,-9.776719
0.20837,-9.775358
0.23442,-9.775358
0.26046,-9.775358
0.28651,-9.775358
0.31256,-9.775358
0.3386,-9.775358
0.36465,-9.775358
0.3907,-9.776719
0.41674,-9.776719
0.44279,-9.77808
0.46884,-9.77944
0.49488,-9.780801
0.52093,-9.787604
0.54698,-9.794407
0.57302,-9.799849
0.59907,-9.80393
0.62512,-9.808013
0.65116,-9.812095
0.67721,-9.814816
0.70326,-9.816176
0.7293,-9.817537
0.75535,-9.818897
,
,
0.0,-9.782162
0.02604,-9.780801
0.05209,-9.780801
0.07814,-9.77944
0.10418,-9.77944
0.13023,-9.77808
0.15628,-9.776719
0.18232,-9.776719
0.20837,-9.775358
0.23442,-9.775358
0.26046,-9.775358
0.28651,-9.775358
0.31256,-9.775358
0.3386,-9.775358
0.36465,-9.775358
0.3907,-9.776719
0.41674,-9.776719
0.44279,-9.77808
0.46884,-9.77944
0.49488,-9.77944
0.52093,-9.780801
0.54698,-9.782162
0.57302,-9.783523
0.59907,-9.783523
0.62512,-9.784883
0.65116,-9.786243
0.67721,-9.786243
0.70326,-9.786243
0.7293,-9.786243
0.75535,-9.787604
,
,
0.0,-9.670594
0.02604,-9.670594
0.05209,-9.670594
0.07814,-9.670594
0.10418,-9.674676
0.13023,-9.678758
0.15628,-9.682839
0.18232,-9.686921
0.20837,-9.691003
0.23442,-9.699166
0.26046,-9.70733
0.28651,-9.716854
0.31256,-9.725018
0.3386,-9.734542
0.36465,-9.742705
0.3907,-9.750868
0.41674,-9.759032
0.44279,-9.767196
0.46884,-9.773998
0.49488,-9.77944
0.52093,-9.780801
0.54698,-9.782162
0.57302,-9.783523
0.59907,-9.783523
0.62512,-9.784883
0.65116,-9.786243
0.67721,-9.786243
0.70326,-9.786243
0.7293,-9.786243
0.75535,-9.787604
,
,
0.0,-9.670594
0.02604,-9.670594
0.05209,-9.670594
