k,Energy (eV)
0.0,-10.699192
0.02584,-10.711437
0.05169,-10.723682
0.07753,-10.737288
0.10337,-10.749534
0.12922,-10.760418
0.15506,-10.772664
0.18091,-10.783548
0.20675,-10.794433
0.2326,-10.805318
0.25844,-10.814841
0.28428,-10.824366
0.31013,-10.833889
0.33597,-10.842053
0.36182,-10.850217
0.38766,-10.85838
0.41351,-10.866544
0.43935,-10.873346
0.46519,-10.878789
0.49104,-10.884232
0.51688,-10.889673
0.54273,-10.895116
0.56857,-10.899198
0.59441,-10.903279
0.62026,-10.906001
0.6461,-10.908722
0.67195,-10.910083
0.69779,-10.911444
0.72364,-10.912804
0.74948,-10.912804
,
,
0.0,-10.699192
0.02584,-10.685587
0.05169,-10.671981
0.07753,-10.658375
0.10337,-10.644769
0.12922,-10.631164
0.15506,-10.62436
0.18091,-10.621639
0.20675,-10.620278
0.2326,-10.617558
0.25844,-10.614837
0.28428,-10.610755
0.31013,-10.608034
0.33597,-10.603951
0.36182,-10.59987
0.38766,-10.595788
0.41351,-10.591706
0.43935,-10.587625
0.46519,-10.582183
0.49104,-10.578101
0.51688,-10.572659
0.54273,-10.568577
0.56857,-10.564495
0.59441,-10.560413
0.62026,-10.556332
0.6461,-10.55225
0.67195,-10.549529
0.69779,-10.548168
0.72364,-10.546807
0.74948,-10.545446
,
,
0.0,-10.628442
0.02584,-10.628442
0.05169,-10.628442
0.07753,-10.627082
0.10337,-10.627082
0.12922,-10.625721
0.15506,-10.618917
0.18091,-10.616197
0.20675,-10.612116
0.2326,-10.609394
0.25844,-10.605312
0.28428,-10.59987
0.31013,-10.595788
0.33597,-10.590345
0.36182,-10.584904
0.38766,-10.579461
0.41351,-10.572659
0.43935,-10.567216
0.46519,-10.560413
0.49104,-10.553611
0.51688,-10.545446
0.54273,-10.538644
0.56857,-10.53048
0.59441,-10.522317
0.62026,-10.514153
0.6461,-10.50599
0.67195,-10.497827
0.69779,-10.488302
0.72364,-10.480139
0.74948,-10.470615
,
,
0.0,-10.628442
0.02584,-10.627082
0.05169,-10.627082
0.07753,-10.625721
0.10337,-10.623
0.12922,-10.621639
0.15506,-10.617558
0.18091,-10.603951
0.20675,-10.590345
0.2326,-10.57674
0.25844,-10.563134
0.28428,-10.549529
0.31013,-10.537283
0.33597,-10.523678
0.36182,-10.511432
0.38766,-10.499187
0.41351,-10.488302
0.43935,-10.477418
0.46519,-10.466534
0.49104,-10.457009
0.51688,-10.448846
0.54273,-10.442043
0.56857,-10.43524
0.59441,-10.431158
0.62026,-10.428436
0.6461,-10.43524
0.67195,-10.443403
0.69779,-10.452928
0.72364,-10.462451
0.74948,-10.470615
,
,
0.0,-10.304625
0.02584,-10.310067
0.05169,-10.316869
0.07753,-10.322311
0.10337,-10.329115
0.12922,-10.334558
0.15506,-10.339999
0.18091,-10.345441
0.20675,-10.350883
0.2326,-10.356326
0.25844,-10.360408
0.28428,-10.36585
0.31013,-10.369932
0.33597,-10.374013
0.36182,-10.378096
0.38766,-10.382177
0.41351,-10.386259
0.43935,-10.38898
0.46519,-10.391702
0.49104,-10.393063
0.51688,-10.394423
0.54273,-10.398504
0.56857,-10.408029
0.59441,-10.416192
0.62026,-10.425715
0.6461,-10.427076
0.67195,-10.425715
0.69779,-10.424356
0.72364,-10.424356
0.74948,-10.424356
,
,
0.0,-10.304625
0.02584,-10.297821
0.05169,-10.29646
0.07753,-10.2951
0.10337,-10.293739
0.12922,-10.29646
0.15506,-10.299182
0.18091,-10.303264
0.20675,-10.307345
0.2326,-10.311427
0.25844,-10.316869
0.28428,-10.322311
0.31013,-10.327754
0.33597,-10.334558
0.36182,-10.34136
0.38766,-10.349523
0.41351,-10.356326
0.43935,-10.36449
0.46519,-10.372653
0.49104,-10.380816
0.51688,-10.390341
0.54273,-10.395783
0.56857,-10.395783
0.59441,-10.394423
0.62026,-10.398504
0.6461,-10.402586
0.67195,-10.405307
0.69779,-10.408029
0.72364,-10.409389
0.74948,-10.410749
,
,
0.0,-10.29646
0.02584,-10.29646
0.05169,-10.29646
0.07753,-10.2951
0.10337,-10.293739
0.12922,-10.2951
0.15506,-10.297821
0.18091,-10.301903
0.20675,-10.305984
0.2326,-10.310067
0.25844,-10.315509
0.28428,-10.320951
0.31013,-10.326393
0.33597,-10.333197
0.36182,-10.338639
0.38766,-10.345441
0.41351,-10.350883
0.43935,-10.357687
0.46519,-10.36313
0.49104,-10.369932
0.51688,-10.376735
0.54273,-10.382177
0.56857,-10.38762
0.59441,-10.393063
0.62026,-10.393063
0.6461,-10.391702
0.67195,-10.38898
0.69779,-10.38762
0.72364,-10.386259
0.74948,-10.386259
,
,
0.0,-10.29646
0.02584,-10.29646
0.05169,-10.292378
0.07753,-10.291018
0.10337,-10.293739
0.12922,-10.292378
0.15506,-10.289658
0.18091,-10.286937
0.20675,-10.284216
0.2326,-10.281494
0.25844,-10.277412
0.28428,-10.273331
0.31013,-10.269249
0.33597,-10.263806
0.36182,-10.259726
0.38766,-10.254283
0.41351,-10.24884
0.43935,-10.243398
0.46519,-10.236595
0.49104,-10.231153
0.51688,-10.225711
0.54273,-10.218907
0.56857,-10.213465
0.59441,-10.208023
0.62026,-10.202581
0.6461,-10.197139
0.67195,-10.193057
0.69779,-10.188974
0.72364,-10.187614
0.74948,-10.186254
,
,
0.0,-10.288298
0.02584,-10.288298
0.05169,-10.289658
0.07753,-10.289658
0.10337,-10.292378
0.12922,-10.292378
0.15506,-10.289658
0.18091,-10.286937
0.20675,-10.284216
0.2326,-10.281494
0.25844,-10.277412
0.28428,-10.273331
0.31013,-10.269249
0.33597,-10.263806
0.36182,-10.259726
0.38766,-10.254283
0.41351,-10.24884
0.43935,-10.243398
0.46519,-10.236595
0.49104,-10.231153
0.51688,-10.225711
0.54273,-10.218907
0.56857,-10.213465
0.59441,-10.208023
0.62026,-10.202581
0.6461,-10.197139
0.67195,-10.193057
0.69779,-10.188974
0.72364,-10.187614
0.74948,-10.186254
,
,
0.0,-10.288298
0.02584,-10.288298
0.05169,-10.288298
0.07753,-10.285577
0.10337,-10.280134
0.12922,-10.273331
0.15506,-10.267888
0.18091,-10.261086
0.20675,-10.255644
0.2326,-10.250201
0.25844,-10.244759
0.28428,-10.239316
0.31013,-10.233874
