k,Energy (eV)
0.0,-10.51293
0.026,-10.523814
0.05201,-10.534698
0.07801,-10.545584
0.10402,-10.555107
0.13002,-10.565992
0.15602,-10.575517
0.18203,-10.586401
0.20803,-10.595925
0.23404,-10.60545
0.26004,-10.613612
0.28605,-10.623137
0.31205,-10.6313
0.33805,-10.639463
0.36406,-10.647627
0.39006,-10.65443
0.41607,-10.661233
0.44207,-10.668036
0.46807,-10.673478
0.49408,-10.678921
0.52008,-10.684362
0.54609,-10.688445
0.57209,-10.692526
0.5981,-10.695247
0.6241,-10.699328
0.6501,-10.700689
0.67611,-10.703411
0.70211,-10.704771
0.72812,-10.704771
0.75412,-10.704771
,
,
0.0,-10.51293
0.026,-10.502045
0.05201,-10.49116
0.07801,-10.480275
0.10402,-10.469391
0.13002,-10.458507
0.15602,-10.448982
0.18203,-10.440819
0.20803,-10.440819
0.23404,-10.440819
0.26004,-10.440819
0.28605,-10.439459
0.31205,-10.439459
0.33805,-10.439459
0.36406,-10.439459
0.39006,-10.438098
0.41607,-10.438098
0.44207,-10.436737
0.46807,-10.436737
0.49408,-10.435376
0.52008,-10.435376
0.54609,-10.434016
0.57209,-10.434016
0.5981,-10.434016
0.6241,-10.432655
0.6501,-10.432655
0.67611,-10.432655
0.70211,-10.432655
0.72812,-10.431294
0.75412,-10.431294
,
,
0.0,-10.435376
0.026,-10.436737
0.05201,-10.438098
0.07801,-10.438098
0.10402,-10.439459
0.13002,-10.439459
0.15602,-10.440819
0.18203,-10.438098
0.20803,-10.428574
0.23404,-10.419049
0.26004,-10.412247
0.28605,-10.409526
0.31205,-10.406804
0.33805,-10.402722
0.36406,-10.400002
0.39006,-10.395919
0.41607,-10.393198
0.44207,-10.390477
0.46807,-10.386395
0.49408,-10.383675
0.52008,-10.380954
0.54609,-10.378232
0.57209,-10.375511
0.5981,-10.372789
0.6241,-10.371429
0.6501,-10.370069
0.67611,-10.368708
0.70211,-10.367347
0.72812,-10.365987
0.75412,-10.365987
,
,
0.0,-10.435376
0.026,-10.434016
0.05201,-10.432655
0.07801,-10.429935
0.10402,-10.428574
0.13002,-10.425852
0.15602,-10.423131
0.18203,-10.42177
0.20803,-10.419049
0.23404,-10.414968
0.26004,-10.409526
0.28605,-10.401361
0.31205,-10.393198
0.33805,-10.385036
0.36406,-10.376871
0.39006,-10.370069
0.41607,-10.363266
0.44207,-10.357823
0.46807,-10.352381
0.49408,-10.346939
0.52008,-10.342856
0.54609,-10.338775
0.57209,-10.334694
0.5981,-10.331973
0.6241,-10.329251
0.6501,-10.32789
0.67611,-10.32517
0.70211,-10.32517
0.72812,-10.323809
0.75412,-10.323809
,
,
0.0,-10.144213
0.026,-10.144213
0.05201,-10.142852
0.07801,-10.142852
0.10402,-10.140131
0.13002,-10.13877
0.15602,-10.136049
0.18203,-10.133327
0.20803,-10.129246
0.23404,-10.126525
0.26004,-10.121082
0.28605,-10.117002
0.31205,-10.111559
0.33805,-10.106116
0.36406,-10.100674
0.39006,-10.095231
0.41607,-10.088428
0.44207,-10.081626
0.46807,-10.074822
0.49408,-10.06802
0.52008,-10.059856
0.54609,-10.053054
0.57209,-10.044889
0.5981,-10.036727
0.6241,-10.029923
0.6501,-10.023121
0.67611,-10.016317
0.70211,-10.010876
0.72812,-10.008155
0.75412,-10.006794
,
,
0.0,-10.144213
0.026,-10.144213
0.05201,-10.142852
0.07801,-10.142852
0.10402,-10.140131
0.13002,-10.13877
0.15602,-10.136049
0.18203,-10.133327
0.20803,-10.129246
0.23404,-10.126525
0.26004,-10.121082
0.28605,-10.117002
0.31205,-10.111559
0.33805,-10.106116
0.36406,-10.100674
0.39006,-10.095231
0.41607,-10.088428
0.44207,-10.081626
0.46807,-10.074822
0.49408,-10.06802
0.52008,-10.059856
0.54609,-10.053054
0.57209,-10.044889
0.5981,-10.036727
0.6241,-10.029923
0.6501,-10.023121
0.67611,-10.016317
0.70211,-10.010876
0.72812,-10.008155
0.75412,-10.006794
,
,
0.0,-9.937404
0.026,-9.937404
0.05201,-9.937404
0.07801,-9.937404
0.10402,-9.936044
0.13002,-9.936044
0.15602,-9.934683
0.18203,-9.933322
0.20803,-9.931962
0.23404,-9.930601
0.26004,-9.929241
0.28605,-9.92788
0.31205,-9.92652
0.33805,-9.92652
0.36406,-9.92652
0.39006,-9.930601
0.41607,-9.936044
0.44207,-9.941485
0.46807,-9.945568
0.49408,-9.94965
0.52008,-9.955092
0.54609,-9.959173
0.57209,-9.961894
0.5981,-9.965976
0.6241,-9.968698
0.6501,-9.971418
0.67611,-9.972779
0.70211,-9.97414
0.72812,-9.975501
0.75412,-9.975501
,
,
0.0,-9.937404
0.026,-9.937404
0.05201,-9.936044
0.07801,-9.936044
0.10402,-9.934683
0.13002,-9.934683
0.15602,-9.933322
0.18203,-9.931962
0.20803,-9.931962
0.23404,-9.929241
0.26004,-9.92652
0.28605,-9.923799
0.31205,-9.921078
0.33805,-9.921078
0.36406,-9.925159
0.39006,-9.923799
0.41607,-9.922438
0.44207,-9.922438
0.46807,-9.921078
0.49408,-9.919717
0.52008,-9.919717
0.54609,-9.918356
0.57209,-9.918356
0.5981,-9.916995
0.6241,-9.916995
0.6501,-9.921078
0.67611,-9.92788
0.70211,-9.933322
0.72812,-9.936044
0.75412,-9.937404
,
,
0.0,-9.88162
0.026,-9.88298
0.05201,-9.884341
0.07801,-9.885702
0.10402,-9.887063
0.13002,-9.889784
0.15602,-9.892506
0.18203,-9.896587
0.20803,-9.899308
0.23404,-9.90339
0.26004,-9.907471
0.28605,-9.911553
0.31205,-9.916995
0.33805,-9.916995
0.36406,-9.912913
0.39006,-9.908832
0.41607,-9.90475
0.44207,-9.899308
0.46807,-9.895226
0.49408,-9.892506
0.52008,-9.892506
0.54609,-9.892506
0.57209,-9.897947
0.5981,-9.906111
0.6241,-9.912913
0.6501,-9.921078
0.67611,-9.92788
0.70211,-9.933322
0.72812,-9.936044
0.75412,-9.937404
,
,
0.0,-9.88162
0.026,-9.88162
0.05201,-9.88026
0.07801,-9.88026
0.10402,-9.88162
0.13002,-9.88162
0.15602,-9.88298
0.18203,-9.88298
0.20803,-9.884341
0.23404,-9.885702
0.26004,-9.887063
0.28605,-9.887063
0.31205,-9.888423
0.33805,-9.889784
0.36406,-9.891145
0.39006,-9.891145
0.41607,-9.892506
0.44207,-9.892506
0.46807,-9.892506
0.49408,-9.889784
0.52008,-9.885702
0.54609,-9.889784
0.57209,-9.897947
0.5981,-9.906111
0.6241,-9.912913
0.6501,-9.916995
0.67611,-9.916995
0.70211,-9.915635
0.72812,-9.915635
0.75412,-9.915635
,
,
0.0,-9.776855
0.026,-9.776855
0.05201,-9.778216
0.07801,-9.780937
0.10402,-9.783659
0.13002,-9.78638
0.15602,-9.790462
0.18203,-9.795903
0.20803,-9.799985
0.23404,-9.805428
0.26004,-9.81087
0.28605,-9.817674
0.31205,-9.823115
0.33805,-9.829918
0.36406,-9.836721
0.39006,-9.843525
0.41607,-9.851687
0.44207,-9.85849
0.46807,-9.866654
0.49408,-9.873457
0.52008,-9.88162
0.54609,-9.889784
0.57209,-9.892506
0.5981,-9.892506
0.6241,-9.892506
0.6501,-9.891145
0.67611,-9.891145
0.70211,-9.891145
0.72812,-9.891145
0.75412,-9.891145
,
,
0.0,-9.776855
0.026,-9.776855
0.05201,-9.778216
0.07801,-9.780937
0.10402,-9.783659
0.13002,-9.78638
0.15602,-9.790462
0.18203,-9.795903
0.20803,-9.799985
0.23404,-9.805428
0.26004,-9.81087
0.28605,-9.817674
0.31205,-9.823115
0.33805,-9.829918
0.36406,-9.836721
0.39006,-9.843525
0.41607,-9.851687
0.44207,-9.85849
0.46807,-9.866654
0.49408,-9.873457
0.52008,-9.88162
0.54609,-9.88026
0.57209,-9.876178
0.5981,-9.872097
0.6241,-9.868015
0.6501,-9.863933
0.67611,-9.861212
0.70211,-9.85849
0.72812,-9.85849
0.75412,-9.85713
,
,
0.0,-9.736039
0.026,-9.736039
0.05201,-9.734678
0.07801,-9.734678
0.10402,-9.733317
0.13002,-9.733317
0.15602,-9.731956
0.18203,-9.731956
0.20803,-9.730597
0.23404,-9.730597
0.26004,-9.729236
0.28605,-9.729236
0.31205,-9.729236
0.33805,-9.729236
0.36406,-9.729236
0.39006,-9.729236
0.41607,-9.730597
0.44207,-9.730597
0.46807,-9.730597
0.49408,-9.731956
0.52008,-9.731956
0.54609,-9.734678
0.57209,-9.74012
0.5981,-9.745563
0.6241,-9.749644
0.6501,-9.753726
0.67611,-9.756447
0.70211,-9.759169
0.72812,-9.76053
0.75412,-9.76053
,
,
0.0,-9.736039
0.026,-9.736039
0.05201,-9.734678
0.07801,-9.734678
0.10402,-9.733317
0.13002,-9.733317
0.15602,-9.731956
0.18203,-9.731956
0.20803,-9.730597
0.23404,-9.730597
0.26004,-9.729236
0.28605,-9.729236
0.31205,-9.729236
0.33805,-9.729236
0.36406,-9.729236
0.39006,-9.729236
0.41607,-9.730597
0.44207,-9.730597
0.46807,-9.730597
0.49408,-9.731956
0.52008,-9.731956
0.54609,-9.731956
0.57209,-9.733317
0.5981,-9.733317
0.6241,-9.734678
0.6501,-9.734678
0.67611,-9.734678
0.70211,-9.734678
0.72812,-9.736039
0.75412,-9.736039
,
,
0.0,-9.62175
0.026,-9.62175
0.05201,-9.62175
0.07801,-9.62175
0.10402,-9.62175
0.13002,-9.620389
0.15602,-9.620389
0.18203,-9.623111
0.20803,-9.632634
0.23404,-9.640798
0.26004,-9.648961
0.28605,-9.658485
0.31205,-9.666649
0.33805,-9.674812
0.36406,-9.682976
0.39006,-9.691139
0.41607,-9.699303
0.44207,-9.707466
0.46807,-9.71563
0.49408,-9.722432
0.52008,-9.729236
0.54609,-9.731956
0.57209,-9.733317
0.5981,-9.733317
0.6241,-9.734678
0.6501,-9.734678
0.67611,-9.734678
0.70211,-9.734678
0.72812,-9.736039
0.75412,-9.736039
,
,
0.0,-9.62175
0.026,-9.62175
0.05201,-9.62175
0.07801,-9.62175
0.10402,-9.62175
0.13002,-9.620389
0.15602,-9.620389
0.18203,-9.620389
0.20803,-9.623111
0.23404,-9.627192
0.26004,-9.631274
0.28605,-9.635355
0.31205,-9.639437
0.33805,-9.643518
0.36406,-9.647601
0.39006,-9.651683
0.41607,-9.655765
0.44207,-9.658485
0.46807,-9.662567
0.49408,-9.666649
0.52008,-9.670731
0.54609,-9.674812
0.57209,-9.677533
0.5981,-9.681616
0.6241,-9.684337
0.6501,-9.687057
0.67611,-9.688417
0.70211,-9.689778
0.72812,-9.691139
0.75412,-9.691139
,
,
0.0,-9.590456
0.026,-9.594538
0.05201,-9.59862
0.07801,-9.602702
0.10402,-9.606783
0.13002,-9.610865
0.15602,-9.614946
0.18203,-9.620389
0.20803,-9.620389
0.23404,-9.620389
0.26004,-9.620389
0.28605,-9.62175
0.31205,-9.623111
0.33805,-9.624471
0.36406,-9.625832
0.39006,-9.627192
0.41607,-9.629913
0.44207,-9.632634
0.46807,-9.635355
0.49408,-9.638077
0.52008,-9.640798
0.54609,-9.643518
0.57209,-9.644879
0.5981,-9.647601
0.6241,-9.648961
0.6501,-9.651683
0.67611,-9.651683
0.70211,-9.653044
0.72812,-9.653044
0.75412,-9.654404
,
,
0.0,-9.590456
0.026,-9.585013
0.05201,-9.585013
0.07801,-9.591817
0.10402,-9.59998
0.13002,-9.606783
0.15602,-9.614946
0.18203,-9.619028
0.20803,-9.620389
0.23404,-9.620389
0.26004,-9.620389
0.28605,-9.62175
0.31205,-9.623111
0.33805,-9.624471
0.36406,-9.625832
0.39006,-9.627192
0.41607,-9.629913
0.44207,-9.632634
0.46807,-9.635355
0.49408,-9.638077
0.52008,-9.640798
0.54609,-9.643518
0.57209,-9.644879
0.5981,-9.647601
0.6241,-9.648961
0.6501,-9.651683
0.67611,-9.651683
0.70211,-9.653044
0.72812,-9.653044
0.75412,-9.654404
,
,
0.0,-9.572769
0.026,-9.578211
0.05201,-9.580932
0.07801,-9.576851
0.10402,-9.571408
0.13002,-9.565966
0.15602,-9.561884
0.18203,-9.556441
0.20803,-9.551
0.23404,-9.55236
0.26004,-9.555081
0.28605,-9.557802
0.31205,-9.560523
0.33805,-9.563245
0.36406,-9.564606
0.39006,-9.567327
0.41607,-9.568687
0.44207,-9.570047
