Energy (eV),COHP,Int. COHP
-12.424912,0.0,0.0
-12.406,0.0,0.0
-12.387088,0.0,0.0
-12.368176,0.0,0.0
-12.349264,0.0,0.0
-12.330351,0.0,0.0
-12.311439,0.0,0.0
-12.292527,0.0,0.0
-12.273615,0.0,0.0
-12.254703,0.0,0.0
-12.235791,0.0,0.0
-12.216879,0.0,0.0
-12.197967,0.0,0.0
-12.179055,0.0,0.0
-12.160279,0.0,0.0
-12.141367,0.0,0.0
-12.122455,0.0,0.0
-12.103543,0.0,0.0
-12.084631,0.0,0.0
-12.065719,0.0,0.0
-12.046807,0.0,0.0
-12.027895,0.0,0.0
-12.008982,0.0,0.0
-11.99007,0.0,0.0
-11.971158,0.0,0.0
-11.952246,0.0,0.0
-11.933334,0.0,0.0
-11.914422,0.0,0.0
-11.89551,0.0,0.0
-11.876598,0.0,0.0
-11.857686,0.0,0.0
-11.838774,0.0,0.0
-11.819862,0.0,0.0
-11.80095,0.0,0.0
-11.782038,0.0,0.0
-11.763126,0.0,0.0
-11.744214,0.0,0.0
-11.725302,0.0,0.0
-11.70639,0.0,0.0
-11.687477,0.0,0.0
-11.668565,0.0,0.0
-11.649653,0.0,0.0
-11.630741,0.0,0.0
-11.611829,0.0,0.0
-11.593053,0.0,0.0
-11.574141,0.0,0.0
-11.555229,0.0,0.0
-11.536317,0.0,0.0
-11.517405,0.0,0.0
-11.498493,0.0,0.0
-11.479581,0.0,0.0
-11.460669,0.0,0.0
-11.441757,0.0,0.0
-11.422845,0.0,0.0
-11.403933,0.0,0.0
-11.385021,0.0,0.0
-11.366108,0.0,0.0
-11.347196,0.0,0.0
-11.328284,0.0,0.0
-11.309372,0.0,0.0
-11.29046,0.0,0.0
-11.271548,0.0,0.0
-11.252636,0.0,0.0
-11.233724,0.0,0.0
-11.214812,0.0,0.0
-11.1959,0.0,0.0
-11.176988,0.0,0.0
-11.158076,0.0,0.0
-11.139164,0.0,0.0
-11.120252,0.0,0.0
-11.10134,0.0,0.0
-11.082428,0.0,0.0
-11.063515,0.0,0.0
-11.044739,0.0,0.0
-11.025827,0.0,0.0
-11.006915,0.0,0.0
-10.988003,0.0,0.0
-10.969091,0.0,0.0
-10.950179,0.0,0.0
-10.931267,0.010541,0.000112
-10.912355,0.017262,0.000386
-10.893443,0.020549,0.000737
-10.874531,0.02388,0.001164
-10.855619,0.025621,0.001632
-10.836707,0.028832,0.002147
-10.817795,0.032573,0.002716
-10.798883,0.037344,0.003396
-10.779971,0.032293,0.004038
-10.761059,0.031956,0.004667
-10.742146,0.031412,0.005273
-10.723234,0.025987,0.005803
-10.704322,0.042338,0.006496
-10.68541,0.031357,0.007241
-10.666498,0.040338,0.007893
-10.647586,0.03877,0.008657
-10.628674,0.039857,0.009392
-10.609762,0.039026,0.010104
-10.59085,0.036274,0.010816
-10.571938,0.033585,0.011481
-10.553026,0.034987,0.012098
-10.534114,0.022124,0.012656
-10.515202,0.019752,0.013044
-10.49629,0.027214,0.013457
-10.477514,0.0283,0.014001
-10.458602,0.022743,0.014496
-10.43969,0.017893,0.014846
-10.420777,0.021156,0.015224
-10.401865,0.024649,0.015644
-10.382953,0.017888,0.016038
-10.364041,0.014742,0.016338
-10.345129,0.016074,0.016619
-10.326217,0.012612,0.016912
-10.307305,0.008427,0.017101
-10.288393,0.018152,0.017437
-10.269481,0.021018,0.017803
-10.250569,0.023642,0.018222
-10.231657,0.026753,0.018699
-10.212745,0.028114,0.019247
-10.193833,0.036674,0.019827
-10.174921,0.03881,0.020556
-10.156009,0.043473,0.021377
-10.137097,0.0251,0.022004
-10.118184,0.024355,0.022451
-10.099272,0.026547,0.022962
-10.08036,0.036934,0.02358
-10.061448,0.050399,0.024407
-10.042536,0.0414,0.025322
-10.023624,0.040605,0.026025
-10.004712,0.03867,0.02682
-9.9858,0.053833,0.027746
-9.966888,0.069501,0.028785
-9.947976,0.081483,0.030182
-9.9292,0.040985,0.031482
-9.910288,0.056925,0.032472
-9.891376,0.043048,0.033254
-9.872464,0.114955,0.035278
-9.853552,0.065203,0.036699
-9.83464,0.077867,0.03827
-9.815728,0.098499,0.040106
-9.796815,0.04174,0.041615
-9.777903,0.0,0.041909
-9.758991,0.0,0.041909
-9.740079,0.020498,0.042318
-9.721167,0.030354,0.042768
-9.702255,0.042371,0.043334
-9.683343,0.042487,0.044864
-9.664431,0.053776,0.045538
-9.645519,0.050636,0.046776
-9.626607,0.028603,0.047638
-9.607695,0.005747,0.047827
-9.588783,0.058523,0.048395
-9.569871,0.035208,0.04901
-9.550959,0.030016,0.049925
-9.532047,0.062815,0.050906
-9.513135,0.024519,0.051804
-9.494222,0.012683,0.05215
-9.47531,0.013935,0.052312
-9.456398,0.084272,0.053921
-9.437486,0.118658,0.055942
-9.418574,0.065375,0.057574
-9.399662,0.060374,0.058787
-9.38075,0.065836,0.060205
-9.361974,0.078831,0.061659
-9.343062,0.003652,0.063168
-9.32415,0.0,0.063169
-9.305238,0.0,0.063169
-9.286326,0.0,0.063169
-9.267414,0.0,0.063169
-9.248502,0.0,0.063169
-9.22959,0.0,0.063169
-9.210678,0.0,0.063169
-9.191766,0.0,0.063169
-9.172853,0.0,0.063169
-9.153941,0.0,0.063169
-9.135029,0.0,0.063169
-9.116117,0.0,0.063169
-9.097205,0.0,0.063169
-9.078293,0.0,0.063169
-9.059381,0.041717,0.063262
-9.040469,0.166507,0.064896
-9.021557,0.060765,0.067582
-9.002645,0.13208,0.068757
-8.983733,0.010739,0.070489
-8.964821,0.0,0.07055
-8.945909,0.0,0.07055
-8.926997,0.0,0.07055
-8.908085,0.0,0.07055
-8.889173,0.0,0.07055
-8.87026,0.0,0.07055
-8.851348,0.0,0.07055
-8.832436,0.0,0.07055
-8.81366,0.0,0.07055
-8.794748,0.0,0.07055
-8.775836,0.0,0.07055
-8.756924,0.0,0.07055
-8.738012,0.0,0.07055
-8.7191,0.0,0.07055
-8.700188,0.0,0.07055
-8.681276,0.0,0.07055
-8.662364,0.0,0.07055
-8.643452,0.0,0.07055
-8.62454,0.0,0.07055
-8.605628,0.0,0.07055
-8.586716,0.0,0.07055
-8.567804,0.0,0.07055
-8.548891,0.0,0.07055
-8.529979,0.0,0.07055
-8.511067,0.0,0.07055
-8.492155,0.0,0.07055
-8.473243,0.0,0.07055
-8.454331,0.0,0.07055
-8.435419,0.0,0.07055
-8.416507,0.0,0.07055
-8.397595,0.0,0.07055
-8.378683,0.0,0.07055
-8.359771,0.0,0.07055
-8.340859,0.0,0.07055
-8.321947,0.0,0.07055
-8.303035,0.0,0.07055
-8.284123,0.0,0.07055
-8.265211,0.0,0.07055
-8.246435,0.0,0.07055
-8.227523,0.0,0.07055
-8.20861,0.0,0.07055
-8.189698,0.0,0.07055
-8.170786,0.0,0.07055
-8.151874,0.0,0.07055
-8.132962,0.0,0.07055
-8.11405,0.0,0.07055
-8.095138,0.0,0.07055
-8.076226,0.0,0.07055
-8.057314,0.0,0.07055
-8.038402,0.0,0.07055
-8.01949,0.0,0.07055
-8.000578,0.0,0.07055
-7.981666,0.0,0.07055
-7.962754,0.0,0.07055
-7.943842,0.0,0.07055
-7.92493,0.0,0.07055
-7.906017,0.0,0.07055
-7.887105,0.0,0.07055
-7.868193,0.0,0.07055
-7.849281,0.0,0.07055
-7.830369,0.0,0.07055
-7.811457,0.0,0.07055
-7.792545,0.0,0.07055
-7.773633,0.0,0.07055
-7.754721,0.0,0.07055
-7.735809,0.0,0.07055
-7.716897,0.0,0.07055
-7.698121,0.0,0.07055
-7.679209,0.0,0.07055
-7.660297,0.0,0.07055
-7.641385,0.0,0.07055
-7.622473,0.0,0.07055
-7.603561,0.0,0.07055
-7.584648,0.0,0.07055
-7.565736,0.0,0.07055
-7.546824,0.0,0.07055
-7.527912,0.0,0.07055
-7.509,0.0,0.07055
-7.490088,0.0,0.07055
-7.471176,0.0,0.07055
-7.452264,0.0,0.07055
-7.433352,0.0,0.07055
-7.41444,0.0,0.07055
-7.395528,0.0,0.07055
-7.376616,0.0,0.07055
-7.357704,0.0,0.07055
-7.338792,0.0,0.07055
-7.31988,0.0,0.07055
-7.300968,0.0,0.07055
-7.282055,0.0,0.07055
-7.263143,0.0,0.07055
-7.244231,0.0,0.07055
-7.225319,0.0,0.07055
