k,Energy (eV)
0.0,-10.652524
0.02608,-10.666131
0.05215,-10.678375
0.07823,-10.690621
0.1043,-10.701506
0.13038,-10.713751
0.15645,-10.724636
0.18253,-10.735519
0.2086,-10.746405
0.23468,-10.757289
0.26075,-10.766813
0.28683,-10.776338
0.3129,-10.784501
0.33898,-10.794024
0.36505,-10.802189
0.39113,-10.808991
0.4172,-10.815794
0.44328,-10.822597
0.46935,-10.8294
0.49543,-10.834843
0.5215,-10.840284
0.54758,-10.844366
0.57365,-10.848448
0.59973,-10.85253
0.6258,-10.855251
0.65188,-10.857972
0.67795,-10.859333
0.70403,-10.860694
0.7301,-10.862054
0.75618,-10.862054
,
,
0.0,-10.652524
0.02608,-10.64028
0.05215,-10.626674
0.07823,-10.614429
0.1043,-10.600822
0.13038,-10.591299
0.15645,-10.589938
0.18253,-10.587217
0.2086,-10.584496
0.23468,-10.581775
0.26075,-10.579053
0.28683,-10.576332
0.3129,-10.57225
0.33898,-10.568169
0.36505,-10.564087
0.39113,-10.560005
0.4172,-10.554563
0.44328,-10.550481
0.46935,-10.545038
0.49543,-10.539597
0.5215,-10.535515
0.54758,-10.530072
0.57365,-10.52463
0.59973,-10.520548
0.6258,-10.516466
0.65188,-10.512385
0.67795,-10.509665
0.70403,-10.506943
0.7301,-10.505582
0.75618,-10.505582
,
,
0.0,-10.59402
0.02608,-10.59402
0.05215,-10.59402
0.07823,-10.59266
0.1043,-10.59266
0.13038,-10.587217
0.15645,-10.584496
0.18253,-10.580414
0.2086,-10.577693
0.23468,-10.57361
0.26075,-10.569529
0.28683,-10.565448
0.3129,-10.560005
0.33898,-10.555923
0.36505,-10.550481
0.39113,-10.543678
0.4172,-10.538237
0.44328,-10.531433
0.46935,-10.52463
0.49543,-10.517827
0.5215,-10.511024
0.54758,-10.502861
0.57365,-10.496058
0.59973,-10.487894
0.6258,-10.479732
0.65188,-10.471567
0.67795,-10.462043
0.70403,-10.45388
0.7301,-10.445717
0.75618,-10.440274
,
,
0.0,-10.59402
0.02608,-10.59266
0.05215,-10.591299
0.07823,-10.589938
0.1043,-10.588577
0.13038,-10.587217
0.15645,-10.574971
0.18253,-10.561366
0.2086,-10.54776
0.23468,-10.535515
0.26075,-10.52327
0.28683,-10.511024
0.3129,-10.498779
0.33898,-10.486534
0.36505,-10.47701
0.39113,-10.466125
0.4172,-10.457962
0.44328,-10.449799
0.46935,-10.442995
0.49543,-10.437552
0.5215,-10.432111
0.54758,-10.42939
0.57365,-10.426669
0.59973,-10.425308
0.6258,-10.423947
0.65188,-10.422586
0.67795,-10.422586
0.70403,-10.422586
0.7301,-10.425308
0.75618,-10.42939
,
,
0.0,-10.262038
0.02608,-10.268841
0.05215,-10.275643
0.07823,-10.282447
0.1043,-10.287889
0.13038,-10.294692
0.15645,-10.300134
0.18253,-10.305576
0.2086,-10.311019
0.23468,-10.316462
0.26075,-10.320543
0.28683,-10.324625
0.3129,-10.328707
0.33898,-10.331428
0.36505,-10.334148
0.39113,-10.335509
0.4172,-10.335509
0.44328,-10.335509
0.46935,-10.334148
0.49543,-10.340952
0.5215,-10.350476
0.54758,-10.36
0.57365,-10.369524
0.59973,-10.379047
0.6258,-10.388572
0.65188,-10.398096
0.67795,-10.40626
0.70403,-10.415784
0.7301,-10.422586
0.75618,-10.422586
,
,
0.0,-10.262038
0.02608,-10.253875
0.05215,-10.247071
0.07823,-10.24027
0.1043,-10.238909
0.13038,-10.237548
0.15645,-10.24163
0.18253,-10.247071
0.2086,-10.253875
0.23468,-10.259317
0.26075,-10.26612
0.28683,-10.272923
0.3129,-10.281086
0.33898,-10.28925
0.36505,-10.297413
0.39113,-10.305576
0.4172,-10.313741
0.44328,-10.323264
0.46935,-10.331428
0.49543,-10.332788
0.5215,-10.330067
0.54758,-10.325985
0.57365,-10.330067
0.59973,-10.335509
0.6258,-10.340952
0.65188,-10.346395
0.67795,-10.350476
0.70403,-10.353197
0.7301,-10.354557
0.75618,-10.355918
,
,
0.0,-10.24163
0.02608,-10.24163
0.05215,-10.24027
0.07823,-10.24027
0.1043,-10.238909
0.13038,-10.236187
0.15645,-10.234827
0.18253,-10.234827
0.2086,-10.238909
0.23468,-10.24299
0.26075,-10.248432
0.28683,-10.253875
0.3129,-10.260677
0.33898,-10.26612
0.36505,-10.272923
0.39113,-10.279726
0.4172,-10.287889
0.44328,-10.294692
0.46935,-10.301495
0.49543,-10.309658
0.5215,-10.316462
0.54758,-10.323264
0.57365,-10.321904
0.59973,-10.317822
0.6258,-10.315101
0.65188,-10.311019
0.67795,-10.308298
0.70403,-10.305576
0.7301,-10.304216
0.75618,-10.304216
,
,
0.0,-10.24163
0.02608,-10.24163
0.05215,-10.24027
0.07823,-10.24027
0.1043,-10.233466
0.13038,-10.236187
0.15645,-10.234827
0.18253,-10.232105
0.2086,-10.229384
0.23468,-10.226663
0.26075,-10.222581
0.28683,-10.218499
0.3129,-10.215778
