Energy (eV),COHP,Int. COHP
-12.238458,0.0,0.0
-12.219546,0.0,0.0
-12.200634,0.0,0.0
-12.181722,0.0,0.0
-12.16281,0.0,0.0
-12.143898,0.0,0.0
-12.124986,0.0,0.0
-12.106073,0.0,0.0
-12.087161,0.0,0.0
-12.068249,0.0,0.0
-12.049337,0.0,0.0
-12.030425,0.0,0.0
-12.011513,0.0,0.0
-11.992601,0.0,0.0
-11.973825,0.0,0.0
-11.954913,0.0,0.0
-11.936001,0.0,0.0
-11.917089,0.0,0.0
-11.898177,0.0,0.0
-11.879265,0.0,0.0
-11.860353,0.0,0.0
-11.841441,0.0,0.0
-11.822529,0.0,0.0
-11.803617,0.0,0.0
-11.784704,0.0,0.0
-11.765792,0.0,0.0
-11.74688,0.0,0.0
-11.727968,0.0,0.0
-11.709056,0.0,0.0
-11.690144,0.0,0.0
-11.671232,0.0,0.0
-11.65232,0.0,0.0
-11.633408,0.0,0.0
-11.614496,0.0,0.0
-11.595584,0.0,0.0
-11.576672,0.0,0.0
-11.55776,0.0,0.0
-11.538848,0.0,0.0
-11.519936,0.0,0.0
-11.501024,0.0,0.0
-11.482111,0.0,0.0
-11.463199,0.0,0.0
-11.444287,0.0,0.0
-11.425375,0.0,0.0
-11.406599,0.0,0.0
-11.387687,0.0,0.0
-11.368775,0.0,0.0
-11.349863,0.0,0.0
-11.330951,0.0,0.0
-11.312039,0.0,0.0
-11.293127,0.0,0.0
-11.274215,0.0,0.0
-11.255303,0.0,0.0
-11.236391,0.0,0.0
-11.217479,0.0,0.0
-11.198567,0.0,0.0
-11.179655,0.0,0.0
-11.160742,0.0,0.0
-11.14183,0.0,0.0
-11.122918,0.0,0.0
-11.104006,0.0,0.0
-11.085094,0.0,0.0
-11.066182,0.0,0.0
-11.04727,0.0,0.0
-11.028358,0.0,0.0
-11.009446,0.0,0.0
-10.990534,0.0,0.0
-10.971622,0.0,0.0
-10.95271,0.0,0.0
-10.933798,0.0,0.0
-10.914886,0.0,0.0
-10.895974,0.0,0.0
-10.877062,0.0,0.0
-10.858286,0.0,0.0
-10.839374,0.009998,8.8e-05
-10.820461,0.017372,0.000355
-10.801549,0.020845,0.000709
-10.782637,0.0242,0.001142
-10.763725,0.026272,0.001617
-10.744813,0.029077,0.002142
-10.725901,0.033967,0.002727
-10.706989,0.032915,0.003391
-10.688077,0.031377,0.003987
-10.669165,0.031735,0.004584
-10.650253,0.027354,0.005159
-10.631341,0.041289,0.0058
-10.612429,0.03214,0.006572
-10.593517,0.042453,0.007219
-10.574605,0.03779,0.007964
-10.555693,0.038658,0.008661
-10.536781,0.036086,0.009338
-10.517868,0.033018,0.010002
-10.498956,0.028456,0.010596
-10.480044,0.019424,0.011051
-10.461132,0.008914,0.0113
-10.44222,0.009831,0.011464
-10.423308,0.019531,0.011727
-10.404396,0.030367,0.012214
-10.385484,0.0337,0.012824
-10.366572,0.021677,0.013383
-10.34766,0.023636,0.013789
-10.328748,0.021012,0.014284
-10.309836,0.031684,0.014746
-10.29106,0.018889,0.015199
-10.272148,0.017481,0.015534
-10.253236,0.01299,0.015823
-10.234324,0.008335,0.016018
-10.215412,0.015703,0.016318
-10.196499,0.019639,0.016647
-10.177587,0.024041,0.017065
-10.158675,0.028706,0.017565
-10.139763,0.030624,0.018159
-10.120851,0.038887,0.018817
-10.101939,0.048929,0.019593
-10.083027,0.032206,0.020415
-10.064115,0.02561,0.020915
-10.045203,0.033196,0.021486
-10.026291,0.049364,0.022273
-10.007379,0.044344,0.023282
-9.988467,0.028303,0.02396
-9.969555,0.053435,0.024713
-9.950643,0.027413,0.025435
-9.931731,0.062453,0.026244
-9.912819,0.087486,0.02767
-9.893906,0.053853,0.028973
-9.874994,0.049993,0.029948
-9.856082,0.087551,0.030907
-9.83717,0.043811,0.032074
-9.818258,0.046913,0.032926
-9.799346,0.036497,0.034249
-9.780434,0.07583,0.0349
-9.761522,0.069898,0.036464
-9.742746,0.05341,0.037749
-9.723834,0.040371,0.038634
-9.704922,0.002646,0.038908
-9.68601,0.0,0.038914
-9.667098,0.0,0.038914
-9.648186,0.021572,0.039257
-9.629274,0.026438,0.039688
-9.610362,0.031749,0.040257
-9.59145,0.11454,0.041473
-9.572537,0.062702,0.042394
-9.553625,0.061805,0.043832
-9.534713,0.042852,0.044845
-9.515801,0.0,0.045159
-9.496889,0.037368,0.045768
-9.477977,0.041658,0.046457
-9.459065,0.01397,0.047294
-9.440153,0.058754,0.048082
-9.421241,0.041367,0.049048
-9.402329,0.014712,0.049458
-9.383417,0.006184,0.049649
-9.364505,0.084134,0.050169
-9.345593,0.115317,0.052384
-9.326681,0.088676,0.054249
-9.307769,0.037487,0.055647
-9.288857,0.083814,0.056866
-9.269944,0.063381,0.058307
-9.251032,0.04022,0.059985
-9.23212,0.0,0.060116
-9.213208,0.0,0.060116
-9.194296,0.0,0.060116
-9.17552,0.0,0.060116
-9.156608,0.0,0.060116
-9.137696,0.0,0.060116
-9.118784,0.0,0.060116
-9.099872,0.0,0.060116
-9.08096,0.0,0.060116
-9.062048,0.0,0.060116
-9.043136,0.0,0.060116
-9.024224,0.0,0.060116
-9.005312,0.065928,0.060594
-8.9864,0.143069,0.06291
-8.967488,0.006027,0.064242
-8.948575,0.106183,0.066193
-8.929663,0.002537,0.066796
-8.910751,0.0,0.066803
-8.891839,0.0,0.066803
-8.872927,0.0,0.066803
-8.854015,0.0,0.066803
-8.835103,0.0,0.066803
-8.816191,0.0,0.066803
-8.797279,0.0,0.066803
-8.778367,0.0,0.066803
-8.759455,0.0,0.066803
-8.740543,0.0,0.066803
-8.721631,0.0,0.066803
-8.702719,0.0,0.066803
-8.683807,0.0,0.066803
-8.664895,0.0,0.066803
-8.645982,0.0,0.066803
-8.627206,0.0,0.066803
-8.608294,0.0,0.066803
-8.589382,0.0,0.066803
-8.57047,0.0,0.066803
-8.551558,0.0,0.066803
-8.532646,0.0,0.066803
-8.513734,0.0,0.066803
-8.494822,0.0,0.066803
-8.47591,0.0,0.066803
-8.456998,0.0,0.066803
-8.438086,0.0,0.066803
-8.419174,0.0,0.066803
-8.400262,0.0,0.066803
-8.38135,0.0,0.066803
-8.362438,0.0,0.066803
-8.343526,0.0,0.066803
-8.324613,0.0,0.066803
-8.305701,0.0,0.066803
-8.286789,0.0,0.066803
-8.267877,0.0,0.066803
-8.248965,0.0,0.066803
-8.230053,0.0,0.066803
-8.211141,0.0,0.066803
-8.192229,0.0,0.066803
-8.173317,0.0,0.066803
-8.154405,0.0,0.066803
-8.135493,0.0,0.066803
-8.116581,0.0,0.066803
-8.097669,0.0,0.066803
-8.078757,0.0,0.066803
-8.059981,0.0,0.066803
-8.041069,0.0,0.066803
-8.022157,0.0,0.066803
-8.003244,0.0,0.066803
-7.984332,0.0,0.066803
-7.96542,0.0,0.066803
-7.946508,0.0,0.066803
-7.927596,0.0,0.066803
-7.908684,0.0,0.066803
-7.889772,0.0,0.066803
-7.87086,0.0,0.066803
-7.851948,0.0,0.066803
-7.833036,0.0,0.066803
-7.814124,0.0,0.066803
-7.795212,0.0,0.066803
-7.7763,0.0,0.066803
-7.757388,0.0,0.066803
-7.738476,0.0,0.066803
-7.719564,0.0,0.066803
-7.700652,0.0,0.066803
-7.681739,0.0,0.066803
-7.662827,0.0,0.066803
-7.643915,0.0,0.066803
-7.625003,0.0,0.066803
-7.606091,0.0,0.066803
-7.587179,0.0,0.066803
-7.568267,0.0,0.066803
-7.549355,0.0,0.066803
-7.530443,0.0,0.066803
-7.511667,0.0,0.066803
-7.492755,0.0,0.066803
-7.473843,0.0,0.066803
-7.454931,0.0,0.066803
-7.436019,0.0,0.066803
-7.417107,0.0,0.066803
-7.398195,0.0,0.066803
-7.379283,0.0,0.066803
-7.36037,0.0,0.066803
-7.341458,0.0,0.066803
-7.322546,0.0,0.066803
-7.303634,0.0,0.066803
-7.284722,0.0,0.066803
-7.26581,0.0,0.066803
-7.246898,0.0,0.066803
-7.227986,0.0,0.066803
-7.209074,0.0,0.066803
-7.190162,0.0,0.066803
-7.17125,0.0,0.066803
-7.152338,0.0,0.066803
-7.133426,0.0,0.066803
-7.114514,0.0,0.066803
-7.095602,0.0,0.066803
-7.07669,0.0,0.066803
-7.057777,0.0,0.066803
-7.038865,0.0,0.066803
-7.019953,0.0,0.066803
-7.001041,0.0,0.066803
-6.982129,0.0,0.066803
-6.963217,0.0,0.066803
-6.944441,0.0,0.066803
-6.925529,0.0,0.066803
-6.906617,0.0,0.066803
-6.887705,0.0,0.066803
-6.868793,0.0,0.066803
-6.849881,0.0,0.066803
-6.830969,0.0,0.066803
-6.812057,0.0,0.066803
-6.793145,0.0,0.066803
-6.774233,0.0,0.066803
-6.755321,0.0,0.066803
-6.736408,0.0,0.066803
-6.717496,0.0,0.066803
-6.698584,0.0,0.066803
-6.679672,0.0,0.066803
-6.66076,0.0,0.066803
-6.641848,0.0,0.066803
-6.622936,0.0,0.066803
-6.604024,0.0,0.066803
-6.585112,0.0,0.066803
-6.5662,0.0,0.066803
-6.547288,0.0,0.066803
-6.528376,0.0,0.066803
-6.509464,0.0,0.066803
-6.490552,0.0,0.066803
-6.47164,0.0,0.066803
-6.452728,0.0,0.066803
-6.433815,0.0,0.066803
-6.414903,0.0,0.066803
-6.396127,0.0,0.066803
-6.377215,0.0,0.066803
-6.358303,0.0,0.066803
-6.339391,0.0,0.066803
-6.320479,0.0,0.066803
-6.301567,0.0,0.066803
-6.282655,0.0,0.066803
-6.263743,0.0,0.066803
-6.244831,0.0,0.066803
-6.225919,0.0,0.066803
-6.207007,0.0,0.066803
-6.188095,0.0,0.066803
-6.169183,0.0,0.066803
-6.150271,0.0,0.066803
-6.131359,0.011658,0.066883
-6.112446,0.022402,0.067197
-6.093534,0.029009,0.067675
-6.074622,0.037563,0.068306
-6.05571,0.046762,0.069099
-6.036798,0.113481,0.070551
