k,Energy (eV)
0.0,-10.646402
0.02608,-10.660008
0.05217,-10.672253
0.07825,-10.684499
0.10433,-10.695383
0.13041,-10.707628
0.1565,-10.718513
0.18258,-10.729398
0.20866,-10.740282
0.23474,-10.749805
0.26082,-10.759331
0.28691,-10.768855
0.31299,-10.778378
0.33907,-10.786542
0.36515,-10.794705
0.39124,-10.802869
0.41732,-10.809671
0.4434,-10.816475
0.46948,-10.821918
0.49557,-10.827359
0.52165,-10.832801
0.54773,-10.838243
0.57381,-10.842326
0.5999,-10.845047
0.62598,-10.847768
0.65206,-10.85049
0.67814,-10.85321
0.70423,-10.85457
0.73031,-10.85457
0.75639,-10.85457
,
,
0.0,-10.646402
0.02608,-10.634157
0.05217,-10.620551
0.07825,-10.608306
0.10433,-10.5947
0.13041,-10.586536
0.1565,-10.583815
0.18258,-10.582455
0.20866,-10.579734
0.23474,-10.577013
0.26082,-10.574291
0.28691,-10.57157
0.31299,-10.567489
0.33907,-10.563407
0.36515,-10.559324
0.39124,-10.555243
0.41732,-10.549801
0.4434,-10.545719
0.46948,-10.540277
0.49557,-10.534834
0.52165,-10.530752
0.54773,-10.525311
0.57381,-10.521229
0.5999,-10.515786
0.62598,-10.511704
0.65206,-10.508984
0.67814,-10.504902
0.70423,-10.503541
0.73031,-10.50218
0.75639,-10.50082
,
,
0.0,-10.587897
0.02608,-10.589257
0.05217,-10.589257
0.07825,-10.587897
0.10433,-10.587897
0.13041,-10.582455
0.1565,-10.578374
0.18258,-10.575652
0.20866,-10.572931
0.23474,-10.568849
0.26082,-10.564767
0.28691,-10.560685
0.31299,-10.555243
0.33907,-10.549801
0.36515,-10.544359
0.39124,-10.538917
0.41732,-10.533474
0.4434,-10.526671
0.46948,-10.519869
0.49557,-10.513065
0.52165,-10.506262
0.54773,-10.498099
0.57381,-10.489936
0.5999,-10.481771
0.62598,-10.473608
0.65206,-10.465446
0.67814,-10.457281
0.70423,-10.449118
0.73031,-10.439594
0.75639,-10.434152
,
,
0.0,-10.587897
0.02608,-10.587897
0.05217,-10.586536
0.07825,-10.585176
0.10433,-10.583815
0.13041,-10.581094
0.1565,-10.568849
0.18258,-10.555243
0.20866,-10.542998
0.23474,-10.530752
0.26082,-10.517147
0.28691,-10.504902
0.31299,-10.494018
0.33907,-10.483132
0.36515,-10.472248
0.39124,-10.462724
0.41732,-10.453199
0.4434,-10.445036
0.46948,-10.439594
0.49557,-10.434152
0.52165,-10.428709
0.54773,-10.425988
0.57381,-10.423266
0.5999,-10.421906
0.62598,-10.420546
0.65206,-10.419185
0.67814,-10.419185
0.70423,-10.419185
0.73031,-10.420546
0.75639,-10.427348
,
,
0.0,-10.257276
0.02608,-10.264079
0.05217,-10.270882
0.07825,-10.277685
0.10433,-10.283127
0.13041,-10.28993
0.1565,-10.295372
0.18258,-10.300815
0.20866,-10.306257
0.23474,-10.311699
0.26082,-10.315781
0.28691,-10.319862
0.31299,-10.322584
0.33907,-10.325305
0.36515,-10.328027
0.39124,-10.329387
0.41732,-10.330748
0.4434,-10.329387
0.46948,-10.328027
0.49557,-10.33619
0.52165,-10.345714
0.54773,-10.355238
0.57381,-10.364761
0.5999,-10.374286
0.62598,-10.38381
0.65206,-10.393333
0.67814,-10.401498
0.70423,-10.411022
0.73031,-10.419185
