k,Energy (eV)
0.0,-10.744092
0.02584,-10.756337
0.05168,-10.769943
0.07752,-10.782188
0.10336,-10.794434
0.12919,-10.806679
0.15503,-10.817563
0.18087,-10.829808
0.20671,-10.840693
0.23255,-10.850218
0.25839,-10.861101
0.28423,-10.870625
0.31006,-10.880151
0.3359,-10.889674
0.36174,-10.897838
0.38758,-10.906001
0.41342,-10.912804
0.43926,-10.920967
0.4651,-10.92641
0.49093,-10.933213
0.51677,-10.938655
0.54261,-10.942737
0.56845,-10.948179
0.59429,-10.9509
0.62013,-10.954982
0.64597,-10.957704
0.6718,-10.959064
0.69764,-10.960424
0.72348,-10.961785
0.74932,-10.961785
,
,
0.0,-10.744092
0.02584,-10.730486
0.05168,-10.718242
0.07752,-10.704635
0.10336,-10.69239
0.12919,-10.678784
0.15503,-10.666539
0.18087,-10.662457
0.20671,-10.661097
0.23255,-10.659737
0.25839,-10.657015
0.28423,-10.654294
0.31006,-10.651572
0.3359,-10.648851
0.36174,-10.64477
0.38758,-10.642048
0.41342,-10.639327
0.43926,-10.635246
0.4651,-10.632524
0.49093,-10.628443
0.51677,-10.625722
0.54261,-10.623
0.56845,-10.618918
0.59429,-10.617558
0.62013,-10.614837
0.64597,-10.612116
0.6718,-10.610756
0.69764,-10.609395
0.72348,-10.609395
0.74932,-10.609395
,
,
0.0,-10.666539
0.02584,-10.667899
0.05168,-10.667899
0.07752,-10.667899
0.10336,-10.666539
0.12919,-10.666539
0.15503,-10.665178
0.18087,-10.654294
0.20671,-10.651572
0.23255,-10.647491
0.25839,-10.64477
0.28423,-10.640688
0.31006,-10.635246
0.3359,-10.631164
0.36174,-10.627082
0.38758,-10.621639
0.41342,-10.616198
0.43926,-10.612116
0.4651,-10.606673
0.49093,-10.601232
0.51677,-10.595789
0.54261,-10.590346
0.56845,-10.586265
0.59429,-10.582183
0.62013,-10.578101
0.64597,-10.574019
0.6718,-10.571299
0.69764,-10.569938
0.72348,-10.568577
0.74932,-10.567217
,
,
0.0,-10.666539
0.02584,-10.666539
0.05168,-10.665178
0.07752,-10.663818
0.10336,-10.662457
0.12919,-10.659737
0.15503,-10.657015
0.18087,-10.654294
0.20671,-10.643409
0.23255,-10.631164
0.25839,-10.620279
0.28423,-10.610756
0.31006,-10.601232
0.3359,-10.591707
0.36174,-10.583544
0.38758,-10.576741
0.41342,-10.571299
0.43926,-10.565856
0.4651,-10.560413
0.49093,-10.556333
0.51677,-10.553611
0.54261,-10.55089
0.56845,-10.548168
0.59429,-10.546808
0.62013,-10.545447
0.64597,-10.544086
0.6718,-10.544086
0.69764,-10.542727
0.72348,-10.542727
0.74932,-10.542727
,
,
0.0,-10.356327
0.02584,-10.356327
0.05168,-10.356327
0.07752,-10.354966
0.10336,-10.353605
0.12919,-10.350884
0.15503,-10.348163
0.18087,-10.345442
0.20671,-10.34272
0.23255,-10.338639
0.25839,-10.334558
0.28423,-10.330476
0.31006,-10.326394
0.3359,-10.320951
0.36174,-10.315509
0.38758,-10.310067
0.41342,-10.303265
0.43926,-10.297822
0.4651,-10.291018
0.49093,-10.297822
0.51677,-10.304625
0.54261,-10.312788
0.56845,-10.319591
0.59429,-10.326394
0.62013,-10.331837
0.64597,-10.335918
0.6718,-10.34
0.69764,-10.34272
0.72348,-10.345442
0.74932,-10.345442
,
,
0.0,-10.356327
0.02584,-10.356327
0.05168,-10.356327
0.07752,-10.354966
0.10336,-10.353605
0.12919,-10.350884
0.15503,-10.348163
0.18087,-10.345442
0.20671,-10.34272
0.23255,-10.338639
0.25839,-10.334558
0.28423,-10.330476
0.31006,-10.326394
0.3359,-10.320951
0.36174,-10.315509
0.38758,-10.310067
0.41342,-10.303265
0.43926,-10.297822
0.4651,-10.291018
0.49093,-10.284216
0.51677,-10.277413
0.54261,-10.271971
0.56845,-10.27061
0.59429,-10.274692
0.62013,-10.278774
0.64597,-10.281495
0.6718,-10.284216
0.69764,-10.286937
0.72348,-10.286937
0.74932,-10.288298
,
,
0.0,-10.258365
0.02584,-10.265167
0.05168,-10.27061
0.07752,-10.276052
0.10336,-10.281495
0.12919,-10.286937
0.15503,-10.291018
0.18087,-10.29374
0.20671,-10.296461
0.23255,-10.297822
0.25839,-10.299182
0.28423,-10.299182
0.31006,-10.297822
0.3359,-10.2951
0.36174,-10.292379
0.38758,-10.288298
0.41342,-10.282856
0.43926,-10.281495
0.4651,-10.289658
0.49093,-10.284216
0.51677,-10.277413
0.54261,-10.271971
0.56845,-10.265167
0.59429,-10.258365
0.62013,-10.252923
0.64597,-10.248841
0.6718,-10.243399
0.69764,-10.240677
0.72348,-10.237956
0.74932,-10.237956
,
,
0.0,-10.258365
0.02584,-10.251562
0.05168,-10.243399
0.07752,-10.236595
0.10336,-10.228433
0.12919,-10.220269
0.15503,-10.212105
0.18087,-10.203942
0.20671,-10.208023
0.23255,-10.214827
0.25839,-10.22299
0.28423,-10.231153
0.31006,-10.239317
0.3359,-10.24748
0.36174,-10.255644
0.38758,-10.263807
0.41342,-10.271971
0.43926,-10.277413
0.4651,-10.27061
0.49093,-10.262446
0.51677,-10.259726
0.54261,-10.265167
0.56845,-10.265167
0.59429,-10.258365
0.62013,-10.252923
0.64597,-10.248841
0.6718,-10.243399
0.69764,-10.240677
0.72348,-10.237956
0.74932,-10.237956
,
,
0.0,-10.172648
0.02584,-10.174009
0.05168,-10.17673
0.07752,-10.180812
0.10336,-10.184894
0.12919,-10.190336
0.15503,-10.195779
0.18087,-10.201221
0.20671,-10.195779
0.23255,-10.191696
0.25839,-10.197139
0.28423,-10.202581
0.31006,-10.209384
0.3359,-10.214827
0.36174,-10.221629
0.38758,-10.228433
0.41342,-10.235234
0.43926,-10.240677
0.4651,-10.24748
0.49093,-10.252923
0.51677,-10.254284
0.54261,-10.246119
0.56845,-10.237956
0.59429,-10.229794
0.62013,-10.221629
0.64597,-10.213466
0.6718,-10.208023
0.69764,-10.202581
0.72348,-10.199861
0.74932,-10.1985
,
,
0.0,-10.172648
0.02584,-10.171288
0.05168,-10.171288
0.07752,-10.171288
0.10336,-10.174009
0.12919,-10.17537
0.15503,-10.178091
0.18087,-10.182172
0.20671,-10.186255
0.23255,-10.186255
0.25839,-10.178091
0.28423,-10.169928
0.31006,-10.161764
0.3359,-10.1536
0.36174,-10.145437
0.38758,-10.137274
0.41342,-10.129109
0.43926,-10.122307
0.4651,-10.114143
0.49093,-10.110062
0.51677,-10.111423
0.54261,-10.112783
0.56845,-10.114143
0.59429,-10.115504
0.62013,-10.116865
0.64597,-10.118225
0.6718,-10.118225
0.69764,-10.119586
0.72348,-10.119586
0.74932,-10.119586
,
,
0.0,-10.078768
0.02584,-10.078768
0.05168,-10.078768
0.07752,-10.080129
0.10336,-10.08149
0.12919,-10.08285
0.15503,-10.08421
0.18087,-10.085571
0.20671,-10.086932
0.23255,-10.089653
0.25839,-10.091014
0.28423,-10.093735
0.31006,-10.095096
0.3359,-10.097816
0.36174,-10.099176
0.38758,-10.101898
0.41342,-10.103258
0.43926,-10.10598
0.4651,-10.107341
0.49093,-10.110062
0.51677,-10.111423
0.54261,-10.112783
0.56845,-10.114143
0.59429,-10.115504
0.62013,-10.116865
0.64597,-10.118225
0.6718,-10.118225
0.69764,-10.119586
0.72348,-10.119586
0.74932,-10.119586
,
,
0.0,-10.078768
0.02584,-10.078768
0.05168,-10.078768
0.07752,-10.080129
0.10336,-10.08149
0.12919,-10.08285
0.15503,-10.08421
0.18087,-10.085571
0.20671,-10.086932
0.23255,-10.089653
0.25839,-10.091014
0.28423,-10.093735
0.31006,-10.095096
0.3359,-10.097816
0.36174,-10.099176
0.38758,-10.101898
0.41342,-10.103258
0.43926,-10.10598
0.4651,-10.107341
0.49093,-10.107341
0.51677,-10.101898
0.54261,-10.096456
0.56845,-10.091014
0.59429,-10.085571
0.62013,-10.08149
0.64597,-10.078768
0.6718,-10.08421
0.69764,-10.088293
0.72348,-10.089653
0.74932,-10.091014
,
,
0.0,-9.957677
0.02584,-9.957677
0.05168,-9.957677
0.07752,-9.957677
0.10336,-9.959038
0.12919,-9.960398
0.15503,-9.961759
0.18087,-9.9672
0.20671,-9.974004
0.23255,-9.982167
0.25839,-9.98897
0.28423,-9.995772
0.31006,-10.002576
0.3359,-10.008018
0.36174,-10.014821
0.38758,-10.020263
0.41342,-10.025705
0.43926,-10.029788
0.4651,-10.03523
0.49093,-10.039312
0.51677,-10.043393
0.54261,-10.051557
0.56845,-10.05836
0.59429,-10.066524
0.62013,-10.073326
0.64597,-10.078768
0.6718,-10.08421
0.69764,-10.088293
0.72348,-10.089653
0.74932,-10.091014
,
,
0.0,-9.957677
0.02584,-9.957677
0.05168,-9.957677
0.07752,-9.957677
0.10336,-9.959038
0.12919,-9.960398
0.15503,-9.961759
0.18087,-9.964479
0.20671,-9.9672
0.23255,-9.971282
0.25839,-9.975365
0.28423,-9.979446
