Energy (eV),DOS,Intg. DOS
-14.029028,0.0,0.0
-14.01239,0.0,0.0
-13.995751,0.0,0.0
-13.979113,0.0,0.0
-13.962474,0.0,0.0
-13.945836,0.0,0.0
-13.929197,0.0,0.0
-13.912558,0.0,0.0
-13.89592,0.0,0.0
-13.879281,0.0,0.0
-13.862643,0.0,0.0
-13.846004,0.0,0.0
-13.829366,0.0,0.0
-13.812727,0.0,0.0
-13.796089,0.0,0.0
-13.77945,0.0,0.0
-13.762811,0.0,0.0
-13.746173,0.0,0.0
-13.729534,0.0,0.0
-13.712896,0.0,0.0
-13.696257,0.0,0.0
-13.679619,0.0,0.0
-13.66298,0.0,0.0
-13.646342,0.0,0.0
-13.629703,0.0,0.0
-13.613064,0.0,0.0
-13.596426,0.0,0.0
-13.579787,0.0,0.0
-13.563149,0.0,0.0
-13.54651,0.0,0.0
-13.529872,0.0,0.0
-13.513233,0.0,0.0
-13.496595,0.0,0.0
-13.479956,0.0,0.0
-13.463317,0.0,0.0
-13.446679,0.0,0.0
-13.43004,0.0,0.0
-13.413402,0.0,0.0
-13.396763,0.0,0.0
-13.380125,0.0,0.0
-13.363486,0.0,0.0
-13.346848,0.0,0.0
-13.330209,0.0,0.0
-13.31357,0.0,0.0
-13.296932,0.0,0.0
-13.280293,0.0,0.0
-13.263655,0.0,0.0
-13.247016,0.0,0.0
-13.230378,0.0,0.0
-13.213739,0.0,0.0
-13.197101,0.0,0.0
-13.180462,0.0,0.0
-13.163823,0.0,0.0
-13.147185,0.0,0.0
-13.130546,0.0,0.0
-13.113908,0.0,0.0
-13.097269,0.0,0.0
-13.080631,0.0,0.0
-13.063992,0.0,0.0
-13.047354,0.0,0.0
-13.030715,0.0,0.0
-13.014076,0.0,0.0
-12.997438,0.0,0.0
-12.980799,0.0,0.0
-12.964161,0.0,0.0
-12.947522,0.0,0.0
-12.930884,0.0,0.0
-12.914245,0.0,0.0
-12.897607,0.0,0.0
-12.880968,0.0,0.0
-12.864329,0.0,0.0
-12.847691,0.0,0.0
-12.831052,0.0,0.0
-12.814414,0.0,0.0
-12.797775,0.0,0.0
-12.781137,0.0,0.0
-12.764498,0.0,0.0
-12.74786,0.0,0.0
-12.731221,0.0,0.0
-12.714582,0.0,0.0
-12.697944,0.0,0.0
-12.681305,0.0,0.0
-12.664667,0.0,0.0
-12.648028,0.0,0.0
-12.63139,0.0,0.0
-12.614751,0.0,0.0
-12.598113,0.0,0.0
-12.581474,0.0,0.0
-12.564835,0.0,0.0
-12.548197,0.0,0.0
-12.531558,0.0,0.0
-12.51492,0.0,0.0
-12.498281,0.0,0.0
-12.481643,0.0,0.0
-12.465004,0.0,0.0
-12.448366,0.0,0.0
-12.431727,0.0,0.0
-12.415089,0.0,0.0
-12.39845,0.0,0.0
-12.381811,0.0,0.0
-12.365173,0.0,0.0
-12.348534,0.0,0.0
-12.331896,0.0,0.0
-12.315257,0.0,0.0
-12.298619,0.0,0.0
-12.28198,0.0,0.0
-12.265342,0.0,0.0
-12.248703,0.0,0.0
-12.232064,0.0,0.0
-12.215426,0.0,0.0
-12.198787,0.0,0.0
-12.182149,0.0,0.0
-12.16551,0.0,0.0
-12.148872,0.0,0.0
-12.132233,0.0,0.0
-12.115595,0.0,0.0
-12.098956,0.0,0.0
-12.082317,0.0,0.0
-12.065679,0.0,0.0
-12.04904,0.0,0.0
-12.032402,0.0,0.0
-12.015763,0.0,0.0
-11.999125,0.0,0.0
-11.982486,0.0,0.0
-11.965848,0.0,0.0
-11.949209,0.0,0.0
-11.93257,0.0,0.0
-11.915932,0.0,0.0
-11.899293,0.0,0.0
-11.882655,0.0,0.0
-11.866016,0.0,0.0
-11.849378,0.0,0.0
-11.832739,0.0,0.0
-11.816101,0.0,0.0
-11.799462,0.0,0.0
-11.782823,0.0,0.0
-11.766185,0.0,0.0
-11.749546,0.0,0.0
-11.732908,0.0,0.0
-11.716269,0.0,0.0
-11.699631,0.0,0.0
-11.682992,0.0,0.0
-11.666354,0.0,0.0
-11.649715,0.0,0.0
-11.633076,0.0,0.0
-11.616438,0.0,0.0
-11.599799,0.0,0.0
-11.583161,0.0,0.0
-11.566522,0.0,0.0
-11.549884,0.0,0.0
-11.533245,0.0,0.0
-11.516607,0.0,0.0
-11.499968,0.0,0.0
-11.483329,0.0,0.0
-11.466691,0.0,0.0
-11.450052,0.0,0.0
-11.433414,0.0,0.0
-11.416775,0.0,0.0
-11.400137,0.0,0.0
-11.383498,0.0,0.0
-11.36686,0.0,0.0
-11.350221,0.0,0.0
-11.333582,0.0,0.0
-11.316944,0.0,0.0
-11.300305,0.0,0.0
-11.283667,0.0,0.0
-11.267028,0.0,0.0
-11.25039,0.0,0.0
-11.233751,0.0,0.0
-11.217113,0.0,0.0
-11.200474,0.0,0.0
-11.183835,0.0,0.0
-11.167197,0.0,0.0
-11.150558,0.0,0.0
-11.13392,0.0,0.0
-11.117281,0.0,0.0
-11.100643,0.0,0.0
-11.084004,0.0,0.0
-11.067366,0.0,0.0
-11.050727,0.0,0.0
-11.034088,0.0,0.0
-11.01745,0.0,0.0
-11.000811,0.0,0.0
-10.984173,0.0,0.0
-10.967534,0.0,0.0
-10.950896,0.0,0.0
-10.934257,0.0,0.0
-10.917619,0.0,0.0
-10.90098,0.0,0.0
-10.884341,0.0,0.0
-10.867703,0.0,0.0
-10.851064,0.0,0.0
-10.834426,0.0,0.0
-10.817787,0.0,0.0
-10.801149,0.0,0.0
-10.78451,0.0,0.0
-10.767872,0.0,0.0
-10.751233,0.0,0.0
-10.734594,0.0,0.0
-10.717956,0.0,0.0
-10.701317,0.0,0.0
-10.684679,0.0,0.0
-10.66804,0.0,0.0
-10.651402,0.572454,0.00255
-10.634763,0.748292,0.012199
-10.618125,0.948311,0.026894
-10.601486,1.152838,0.044326
-10.584847,1.343588,0.065349
-10.568209,1.465766,0.088775
-10.55157,1.635169,0.114478
-10.534932,1.815202,0.143276
-10.518293,2.086711,0.175158
-10.501655,2.47305,0.213184
-10.485016,2.208064,0.251814
-10.468378,2.299866,0.288948
-10.451739,2.298631,0.328643
-10.4351,2.383182,0.36813
-10.418462,2.090045,0.405334
-10.401823,2.899412,0.443795
-10.385185,3.966018,0.505287
-10.368546,2.714246,0.55975
-10.351908,3.128332,0.607182
-10.335269,3.436996,0.663677
-10.318631,3.751442,0.723314
-10.301992,4.017238,0.788771
-10.285353,4.647401,0.861036
-10.268715,5.144097,0.942578
-10.252076,5.221183,1.031619
-10.235438,4.768553,1.116631
-10.218799,4.58937,1.193845
-10.202161,4.111369,1.26733
-10.185522,3.207645,1.330317
-10.168884,2.479033,1.376222
-10.152245,2.351098,1.413253
-10.135607,2.800466,1.454712
-10.118968,3.941268,1.511696
-10.102329,5.675682,1.589687
-10.085691,9.690694,1.713235
-10.069052,5.098523,1.86137
-10.052414,7.011852,1.951231
-10.035775,6.016077,2.07464
-10.019137,7.984045,2.159299
-10.002498,9.711063,2.289161
-9.98586,7.44736,2.422396
-9.969221,5.534356,2.532344
-9.952582,8.500359,2.628896
-9.935944,10.920591,2.808803
-9.919305,7.378693,2.955807
-9.902667,9.968027,3.084413
-9.886028,10.870043,3.273644
-9.86939,8.444497,3.431818
-9.852751,8.659538,3.600936
-9.836113,7.636135,3.724
-9.819474,9.081692,3.860654
-9.802835,7.920749,4.009925
-9.786197,15.735428,4.202291
-9.769558,10.34816,4.448284
-9.75292,20.930029,4.673755
-9.736281,29.978121,5.0992
-9.719643,13.654726,5.392903
-9.703004,11.420577,5.585454
-9.686366,15.979206,5.78917
-9.669727,12.872467,6.026747
-9.653088,6.712994,6.253083
-9.63645,12.310458,6.371568
-9.619811,12.358131,6.601723
-9.603173,15.565569,6.843343
-9.586534,23.396869,7.198054
-9.569896,34.13634,7.682066
-9.553257,34.273943,8.217989
-9.536619,45.237199,8.852582
-9.51998,22.543592,9.341922
-9.503341,26.840453,9.81663
-9.486703,22.857402,10.397869
-9.470064,28.520468,10.847482
-9.453426,20.51497,11.336908
-9.436787,33.872082,11.718221
-9.420149,26.720163,12.1681
-9.40351,32.600575,12.610326
-9.386872,31.435498,13.002434
-9.370233,22.012527,13.55389
-9.353594,0.0,13.705667
-9.336956,0.0,13.705667
-9.320317,0.0,13.705667
-9.303679,0.0,13.705667
-9.28704,0.0,13.705667
-9.270402,0.0,13.705667
-9.253763,0.0,13.705667
-9.237125,0.0,13.705667
-9.220486,0.0,13.705667
-9.203847,0.0,13.705667
-9.187209,0.0,13.705667
-9.17057,0.0,13.705667
-9.153932,0.0,13.705667
-9.137293,0.0,13.705667
-9.120655,0.0,13.705667
-9.104016,0.0,13.705667
-9.087378,0.0,13.705667
-9.070739,0.0,13.705667
-9.0541,0.0,13.705667
-9.037462,0.0,13.705667
-9.020823,0.0,13.705667
-9.004185,0.0,13.705667
-8.987546,0.0,13.705667
-8.970908,0.0,13.705667
-8.954269,0.0,13.705667
-8.937631,0.0,13.705667
-8.920992,0.0,13.705667
-8.904353,0.0,13.705667
-8.887715,0.0,13.705667
-8.871076,0.0,13.705667
-8.854438,0.0,13.705667
-8.837799,0.0,13.705667
-8.821161,0.0,13.705667
-8.804522,0.0,13.705667
-8.787884,0.0,13.705667
-8.771245,0.0,13.705667
-8.754606,0.0,13.705667
-8.737968,0.0,13.705667
-8.721329,0.0,13.705667
-8.704691,4.81068,13.72415
-8.688052,16.323139,13.884035
-8.671414,14.85819,14.211015
-8.654775,8.68031,14.324092
-8.638137,26.065551,14.640559
-8.621498,4.461607,14.866163
-8.604859,1.700161,14.91338
-8.588221,0.0,14.915107
-8.571582,0.0,14.915107
-8.554944,0.0,14.915107
-8.538305,0.0,14.915107
-8.521667,0.0,14.915107
-8.505028,0.0,14.915107
-8.48839,0.0,14.915107
-8.471751,0.0,14.915107
-8.455112,0.0,14.915107
-8.438474,0.0,14.915107
-8.421835,0.0,14.915107
-8.405197,0.0,14.915107
-8.388558,0.0,14.915107
-8.37192,0.0,14.915107
-8.355281,0.0,14.915107
-8.338643,0.0,14.915107
-8.322004,0.0,14.915107
-8.305365,0.0,14.915107
-8.288727,0.0,14.915107
-8.272088,0.0,14.915107
-8.25545,0.0,14.915107
-8.238811,0.0,14.915107
-8.222173,0.0,14.915107
-8.205534,0.0,14.915107
-8.188896,0.0,14.915107
-8.172257,0.0,14.915107
-8.155618,0.0,14.915107
-8.13898,0.0,14.915107
-8.122341,0.0,14.915107
-8.105703,0.0,14.915107
-8.089064,0.0,14.915107
-8.072426,0.0,14.915107
-8.055787,0.0,14.915107
-8.039149,0.0,14.915107
-8.02251,0.0,14.915107
-8.005871,0.0,14.915107
-7.989233,0.0,14.915107
-7.972594,0.0,14.915107
-7.955956,0.0,14.915107
-7.939317,0.0,14.915107
-7.922679,0.0,14.915107
-7.90604,0.0,14.915107
-7.889402,0.0,14.915107
-7.872763,0.0,14.915107
-7.856125,0.0,14.915107
-7.839486,0.0,14.915107
-7.822847,0.0,14.915107
-7.806209,0.0,14.915107
-7.78957,0.0,14.915107
-7.772932,0.0,14.915107
-7.756293,0.0,14.915107
-7.739655,0.0,14.915107
-7.723016,0.0,14.915107
-7.706378,0.0,14.915107
-7.689739,0.0,14.915107
-7.6731,0.0,14.915107
-7.656462,0.0,14.915107
-7.639823,0.0,14.915107
-7.623185,0.0,14.915107
-7.606546,0.0,14.915107
-7.589908,0.0,14.915107
