n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
5,initial,0,-958042.31164227,-13034.840088974874,-62.66750042776381
5,initial,1,-958042.3115485,-13034.840087699069,-62.66750042163014
5,initial,2,-958042.31035497,-13034.840071460254,-62.66750034355891
5,initial,3,-958042.31154707,-13034.840087679613,-62.6675004215366
5,initial,4,-958042.31155042,-13034.840087725192,-62.667500421755726
5,initial,5,-958042.31154956,-13034.840087713492,-62.66750042169948
5,initial,6,-958042.31155188,-13034.840087745055,-62.66750042185122
