Energy (eV),DOS,Intg. DOS
-13.792768,0.0,0.0
-13.77613,0.0,0.0
-13.759491,0.0,0.0
-13.742853,0.0,0.0
-13.726214,0.0,0.0
-13.709575,0.0,0.0
-13.692937,0.0,0.0
-13.676298,0.0,0.0
-13.65966,0.0,0.0
-13.643021,0.0,0.0
-13.626383,0.0,0.0
-13.609744,0.0,0.0
-13.593106,0.0,0.0
-13.576467,0.0,0.0
-13.559828,0.0,0.0
-13.54319,0.0,0.0
-13.526551,0.0,0.0
-13.509913,0.0,0.0
-13.493274,0.0,0.0
-13.476636,0.0,0.0
-13.459997,0.0,0.0
-13.443359,0.0,0.0
-13.42672,0.0,0.0
-13.410081,0.0,0.0
-13.393443,0.0,0.0
-13.376804,0.0,0.0
-13.360166,0.0,0.0
-13.343527,0.0,0.0
-13.326889,0.0,0.0
-13.31025,0.0,0.0
-13.293612,0.0,0.0
-13.276973,0.0,0.0
-13.260334,0.0,0.0
-13.243696,0.0,0.0
-13.227057,0.0,0.0
-13.210419,0.0,0.0
-13.19378,0.0,0.0
-13.177142,0.0,0.0
-13.160503,0.0,0.0
-13.143865,0.0,0.0
-13.127226,0.0,0.0
-13.110587,0.0,0.0
-13.093949,0.0,0.0
-13.07731,0.0,0.0
-13.060672,0.0,0.0
-13.044033,0.0,0.0
-13.027395,0.0,0.0
-13.010756,0.0,0.0
-12.994118,0.0,0.0
-12.977479,0.0,0.0
-12.960841,0.0,0.0
-12.944202,0.0,0.0
-12.927563,0.0,0.0
-12.910925,0.0,0.0
-12.894286,0.0,0.0
-12.877648,0.0,0.0
-12.861009,0.0,0.0
-12.844371,0.0,0.0
-12.827732,0.0,0.0
-12.811094,0.0,0.0
-12.794455,0.0,0.0
-12.777816,0.0,0.0
-12.761178,0.0,0.0
-12.744539,0.0,0.0
-12.727901,0.0,0.0
-12.711262,0.0,0.0
-12.694624,0.0,0.0
-12.677985,0.0,0.0
-12.661347,0.0,0.0
-12.644708,0.0,0.0
-12.628069,0.0,0.0
-12.611431,0.0,0.0
-12.594792,0.0,0.0
-12.578154,0.0,0.0
-12.561515,0.0,0.0
-12.544877,0.0,0.0
-12.528238,0.0,0.0
-12.5116,0.0,0.0
-12.494961,0.0,0.0
-12.478322,0.0,0.0
-12.461684,0.0,0.0
-12.445045,0.0,0.0
-12.428407,0.0,0.0
-12.411768,0.0,0.0
-12.39513,0.0,0.0
-12.378491,0.0,0.0
-12.361853,0.0,0.0
-12.345214,0.0,0.0
-12.328575,0.0,0.0
-12.311937,0.0,0.0
-12.295298,0.0,0.0
-12.27866,0.0,0.0
-12.262021,0.0,0.0
-12.245383,0.0,0.0
-12.228744,0.0,0.0
-12.212106,0.0,0.0
-12.195467,0.0,0.0
-12.178828,0.0,0.0
-12.16219,0.0,0.0
-12.145551,0.0,0.0
-12.128913,0.0,0.0
-12.112274,0.0,0.0
-12.095636,0.0,0.0
-12.078997,0.0,0.0
-12.062359,0.0,0.0
-12.04572,0.0,0.0
-12.029081,0.0,0.0
-12.012443,0.0,0.0
-11.995804,0.0,0.0
-11.979166,0.0,0.0
-11.962527,0.0,0.0
-11.945889,0.0,0.0
-11.92925,0.0,0.0
-11.912612,0.0,0.0
-11.895973,0.0,0.0
-11.879334,0.0,0.0
-11.862696,0.0,0.0
-11.846057,0.0,0.0
-11.829419,0.0,0.0
-11.81278,0.0,0.0
-11.796142,0.0,0.0
-11.779503,0.0,0.0
-11.762865,0.0,0.0
-11.746226,0.0,0.0
-11.729587,0.0,0.0
