n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
1,initial,0,-950725.77119223,-12935.293405481007,-62.18891060327407
1,initial,1,-950725.77095834,-12935.293402298768,-62.188910587974846
1,initial,2,-950725.77089425,-12935.29340142678,-62.188910583782594
1,initial,3,-950725.77106146,-12935.29340370179,-62.18891059472014
1,initial,4,-950725.77104513,-12935.293403479607,-62.188910593651954
1,initial,5,-950725.77103663,-12935.29340336396,-62.18891059309596
1,initial,6,-950725.77105829,-12935.29340365866,-62.188910594512784
1,initial,7,-950725.77103673,-12935.29340336532,-62.1889105931025
1,initial,8,-950725.77104459,-12935.293403472262,-62.18891059361665
