k,Energy (eV)
0.0,-10.531161
0.02601,-10.542046
0.05203,-10.55293
0.07804,-10.563815
0.10405,-10.573339
0.13007,-10.584224
0.15608,-10.595108
0.1821,-10.604632
0.20811,-10.614157
0.23412,-10.623681
0.26014,-10.633204
0.28615,-10.641368
0.31216,-10.650892
0.33818,-10.657695
0.36419,-10.665858
0.39021,-10.674022
0.41622,-10.680825
0.44223,-10.686267
0.46825,-10.693069
0.49426,-10.698512
0.52028,-10.702594
0.54629,-10.708036
0.5723,-10.712118
0.59832,-10.714839
0.62433,-10.71756
0.65034,-10.720282
0.67636,-10.721642
0.70237,-10.723002
0.72839,-10.724363
0.7544,-10.724363
,
,
0.0,-10.531161
0.02601,-10.520276
0.05203,-10.509392
0.07804,-10.498507
0.10405,-10.487622
0.13007,-10.476738
0.15608,-10.467214
0.1821,-10.45905
0.20811,-10.45905
0.23412,-10.45905
0.26014,-10.45905
0.28615,-10.45769
0.31216,-10.45769
0.33818,-10.45769
0.36419,-10.456329
0.39021,-10.456329
0.41622,-10.456329
0.44223,-10.454968
0.46825,-10.454968
0.49426,-10.453608
0.52028,-10.453608
0.54629,-10.452248
0.5723,-10.452248
0.59832,-10.450887
0.62433,-10.450887
0.65034,-10.450887
0.67636,-10.450887
0.70237,-10.449526
0.72839,-10.449526
0.7544,-10.449526
,
,
0.0,-10.453608
0.02601,-10.454968
0.05203,-10.456329
0.07804,-10.456329
0.10405,-10.45769
0.13007,-10.45769
0.15608,-10.45905
0.1821,-10.456329
0.20811,-10.446805
0.23412,-10.437281
0.26014,-10.430478
0.28615,-10.427757
0.31216,-10.425035
0.33818,-10.420954
0.36419,-10.418233
0.39021,-10.41415
0.41622,-10.411429
0.44223,-10.408709
0.46825,-10.404627
0.49426,-10.401906
0.52028,-10.399185
0.54629,-10.396463
0.5723,-10.393743
0.59832,-10.391021
0.62433,-10.389661
0.65034,-10.3883
0.67636,-10.386939
0.70237,-10.385578
0.72839,-10.384218
0.7544,-10.384218
,
,
0.0,-10.453608
0.02601,-10.452248
0.05203,-10.450887
0.07804,-10.448166
0.10405,-10.446805
0.13007,-10.444083
0.15608,-10.441362
0.1821,-10.440001
0.20811,-10.437281
0.23412,-10.43456
0.26014,-10.427757
0.28615,-10.419593
0.31216,-10.411429
0.33818,-10.403267
0.36419,-10.395103
0.39021,-10.3883
0.41622,-10.381497
0.44223,-10.376055
0.46825,-10.370612
0.49426,-10.36517
0.52028,-10.361088
0.54629,-10.357006
0.5723,-10.352925
0.59832,-10.350204
0.62433,-10.347483
0.65034,-10.346122
0.67636,-10.343401
0.70237,-10.34204
0.72839,-10.34204
0.7544,-10.34204
,
,
0.0,-10.157001
0.02601,-10.157001
0.05203,-10.157001
0.07804,-10.155641
0.10405,-10.154281
0.13007,-10.151559
0.15608,-10.148838
0.1821,-10.146116
0.20811,-10.143395
0.23412,-10.139314
0.26014,-10.135233
0.28615,-10.12979
0.31216,-10.124348
0.33818,-10.118905
0.36419,-10.113462
0.39021,-10.10666
0.41622,-10.101218
0.44223,-10.094415
0.46825,-10.086251
0.49426,-10.079449
0.52028,-10.072645
0.54629,-10.064482
0.5723,-10.056318
0.59832,-10.049516
0.62433,-10.041352
0.65034,-10.034549
0.67636,-10.027747
0.70237,-10.022305
0.72839,-10.019583
0.7544,-10.018223
,
,
0.0,-10.157001
0.02601,-10.157001
0.05203,-10.157001
0.07804,-10.155641
0.10405,-10.154281
0.13007,-10.151559
0.15608,-10.148838
0.1821,-10.146116
0.20811,-10.143395
0.23412,-10.139314
0.26014,-10.135233
0.28615,-10.12979
0.31216,-10.124348
0.33818,-10.118905
0.36419,-10.113462
0.39021,-10.10666
0.41622,-10.101218
0.44223,-10.094415
0.46825,-10.086251
0.49426,-10.079449
0.52028,-10.072645
0.54629,-10.064482
0.5723,-10.056318
0.59832,-10.049516
0.62433,-10.041352
0.65034,-10.034549
0.67636,-10.027747
0.70237,-10.022305
0.72839,-10.019583
0.7544,-10.018223
,
,
0.0,-9.952914
0.02601,-9.952914
0.05203,-9.952914
0.07804,-9.951553
0.10405,-9.951553
0.13007,-9.950192
0.15608,-9.948833
0.1821,-9.947473
0.20811,-9.946112
0.23412,-9.944752
0.26014,-9.944752
0.28615,-9.943391
0.31216,-9.94203
0.33818,-9.940669
0.36419,-9.939309
0.39021,-9.944752
0.41622,-9.950192
0.44223,-9.954275
0.46825,-9.959717
0.49426,-9.963799
0.52028,-9.967881
0.54629,-9.971963
0.5723,-9.976045
0.59832,-9.978765
0.62433,-9.982847
0.65034,-9.984207
0.67636,-9.986929
0.70237,-9.98829
0.72839,-9.98829
0.7544,-9.98965
,
,
0.0,-9.952914
0.02601,-9.951553
0.05203,-9.951553
0.07804,-9.951553
0.10405,-9.950192
0.13007,-9.948833
0.15608,-9.948833
0.1821,-9.947473
0.20811,-9.946112
0.23412,-9.943391
0.26014,-9.940669
0.28615,-9.937948
0.31216,-9.935226
0.33818,-9.935226
0.36419,-9.939309
0.39021,-9.939309
0.41622,-9.937948
0.44223,-9.936587
0.46825,-9.936587
0.49426,-9.935226
0.52028,-9.933867
0.54629,-9.933867
0.5723,-9.933867
0.59832,-9.932506
0.62433,-9.932506
0.65034,-9.932506
0.67636,-9.937948
0.70237,-9.943391
0.72839,-9.946112
0.7544,-9.947473
,
,
0.0,-9.894409
0.02601,-9.89577
0.05203,-9.89713
0.07804,-9.898491
0.10405,-9.901212
0.13007,-9.902573
0.15608,-9.906654
0.1821,-9.909376
0.20811,-9.913458
0.23412,-9.916179
0.26014,-9.921621
0.28615,-9.925702
0.31216,-9.929785
0.33818,-9.931145
0.36419,-9.927063
0.39021,-9.922981
0.41622,-9.91754
0.44223,-9.913458
0.46825,-9.908015
0.49426,-9.905294
0.52028,-9.905294
0.54629,-9.905294
0.5723,-9.908015
0.59832,-9.916179
0.62433,-9.922981
0.65034,-9.931145
0.67636,-9.937948
0.70237,-9.943391
0.72839,-9.946112
0.7544,-9.947473
,
,
0.0,-9.894409
0.02601,-9.894409
0.05203,-9.894409
0.07804,-9.894409
0.10405,-9.894409
0.13007,-9.894409
0.15608,-9.89577
0.1821,-9.89577
0.20811,-9.89713
0.23412,-9.898491
0.26014,-9.899852
