Energy (eV),DOS,Intg. DOS
-13.589925,0.0,0.0
-13.573287,0.0,0.0
-13.556648,0.0,0.0
-13.54001,0.0,0.0
-13.523371,0.0,0.0
-13.506733,0.0,0.0
-13.490094,0.0,0.0
-13.473456,0.0,0.0
-13.456817,0.0,0.0
-13.440178,0.0,0.0
-13.42354,0.0,0.0
-13.406901,0.0,0.0
-13.390263,0.0,0.0
-13.373624,0.0,0.0
-13.356986,0.0,0.0
-13.340347,0.0,0.0
-13.323709,0.0,0.0
-13.30707,0.0,0.0
-13.290431,0.0,0.0
-13.273793,0.0,0.0
-13.257154,0.0,0.0
-13.240516,0.0,0.0
-13.223877,0.0,0.0
-13.207239,0.0,0.0
-13.1906,0.0,0.0
-13.173962,0.0,0.0
-13.157323,0.0,0.0
-13.140684,0.0,0.0
-13.124046,0.0,0.0
-13.107407,0.0,0.0
-13.090769,0.0,0.0
-13.07413,0.0,0.0
-13.057492,0.0,0.0
-13.040853,0.0,0.0
-13.024215,0.0,0.0
-13.007576,0.0,0.0
-12.990937,0.0,0.0
-12.974299,0.0,0.0
-12.95766,0.0,0.0
-12.941022,0.0,0.0
-12.924383,0.0,0.0
-12.907745,0.0,0.0
-12.891106,0.0,0.0
-12.874468,0.0,0.0
-12.857829,0.0,0.0
-12.84119,0.0,0.0
-12.824552,0.0,0.0
-12.807913,0.0,0.0
-12.791275,0.0,0.0
-12.774636,0.0,0.0
-12.757998,0.0,0.0
-12.741359,0.0,0.0
-12.724721,0.0,0.0
-12.708082,0.0,0.0
-12.691443,0.0,0.0
-12.674805,0.0,0.0
-12.658166,0.0,0.0
-12.641528,0.0,0.0
-12.624889,0.0,0.0
-12.608251,0.0,0.0
-12.591612,0.0,0.0
-12.574974,0.0,0.0
-12.558335,0.0,0.0
-12.541696,0.0,0.0
-12.525058,0.0,0.0
-12.508419,0.0,0.0
-12.491781,0.0,0.0
-12.475142,0.0,0.0
-12.458504,0.0,0.0
-12.441865,0.0,0.0
-12.425227,0.0,0.0
-12.408588,0.0,0.0
-12.39195,0.0,0.0
-12.375311,0.0,0.0
-12.358672,0.0,0.0
-12.342034,0.0,0.0
-12.325395,0.0,0.0
-12.308757,0.0,0.0
-12.292118,0.0,0.0
-12.27548,0.0,0.0
-12.258841,0.0,0.0
-12.242203,0.0,0.0
-12.225564,0.0,0.0
-12.208925,0.0,0.0
-12.192287,0.0,0.0
-12.175648,0.0,0.0
-12.15901,0.0,0.0
-12.142371,0.0,0.0
-12.125733,0.0,0.0
-12.109094,0.0,0.0
-12.092456,0.0,0.0
-12.075817,0.0,0.0
-12.059178,0.0,0.0
-12.04254,0.0,0.0
-12.025901,0.0,0.0
-12.009263,0.0,0.0
-11.992624,0.0,0.0
-11.975986,0.0,0.0
-11.959347,0.0,0.0
-11.942709,0.0,0.0
-11.92607,0.0,0.0
-11.909431,0.0,0.0
-11.892793,0.0,0.0
-11.876154,0.0,0.0
-11.859516,0.0,0.0
-11.842877,0.0,0.0
-11.826239,0.0,0.0
-11.8096,0.0,0.0
-11.792962,0.0,0.0
-11.776323,0.0,0.0
-11.759684,0.0,0.0
-11.743046,0.0,0.0
-11.726407,0.0,0.0
-11.709769,0.0,0.0
-11.69313,0.0,0.0
-11.676492,0.0,0.0
-11.659853,0.0,0.0
-11.643215,0.0,0.0
-11.626576,0.0,0.0
-11.609937,0.0,0.0
-11.593299,0.0,0.0
-11.57666,0.0,0.0
-11.560022,0.0,0.0
-11.543383,0.0,0.0
-11.526745,0.0,0.0
-11.510106,0.0,0.0
-11.493468,0.0,0.0
-11.476829,0.0,0.0
-11.46019,0.0,0.0
-11.443552,0.0,0.0
-11.426913,0.0,0.0
-11.410275,0.0,0.0
-11.393636,0.0,0.0
-11.376998,0.0,0.0
-11.360359,0.0,0.0
-11.343721,0.0,0.0
-11.327082,0.0,0.0
-11.310443,0.0,0.0
-11.293805,0.0,0.0
-11.277166,0.0,0.0
-11.260528,0.0,0.0
-11.243889,0.0,0.0
-11.227251,0.0,0.0
-11.210612,0.0,0.0
-11.193974,0.0,0.0
-11.177335,0.0,0.0
-11.160696,0.0,0.0
-11.144058,0.0,0.0
-11.127419,0.0,0.0
-11.110781,0.0,0.0
-11.094142,0.0,0.0
-11.077504,0.0,0.0
-11.060865,0.0,0.0
-11.044227,0.0,0.0
-11.027588,0.0,0.0
-11.010949,0.0,0.0
-10.994311,0.0,0.0
-10.977672,0.0,0.0
-10.961034,0.0,0.0
-10.944395,0.0,0.0
-10.927757,0.0,0.0
-10.911118,0.0,0.0
-10.89448,0.0,0.0
-10.877841,0.0,0.0
-10.861202,0.0,0.0
-10.844564,0.0,0.0
-10.827925,0.0,0.0
-10.811287,0.0,0.0
-10.794648,0.0,0.0
-10.77801,0.0,0.0
-10.761371,0.0,0.0
-10.744733,0.0,0.0
-10.728094,0.0,0.0
-10.711455,0.0,0.0
-10.694817,0.008267,1.4e-05
-10.678178,0.046692,0.000577
-10.66154,0.068039,0.001586
-10.644901,0.083135,0.002833
-10.628263,0.097105,0.004353
-10.611624,0.105854,0.006041
-10.594986,0.120128,0.007921
-10.578347,0.136039,0.01002
-10.561708,0.164972,0.012538
-10.54507,0.14301,0.01504
-10.528431,0.153744,0.017528
-10.511793,0.157449,0.020134
-10.495154,0.136738,0.022528
-10.478516,0.264355,0.025856
-10.461877,0.164567,0.029199
-10.445239,0.234116,0.032375
-10.4286,0.241374,0.036596
-10.411961,0.25802,0.040862
-10.395323,0.240542,0.045013
-10.378684,0.164281,0.048733
-10.362046,0.088255,0.05081
-10.345407,0.042561,0.051912
-10.328769,0.021733,0.052415
-10.31213,0.008869,0.052666
-10.295492,0.0,0.052703
-10.278853,0.0,0.052703
-10.262214,0.0,0.052703
-10.245576,0.0,0.052703
-10.228937,0.0,0.052703
-10.212299,0.0,0.052703
-10.19566,0.0,0.052703
-10.179022,0.0,0.052703
-10.162383,0.0,0.052703
-10.145745,0.0,0.052703
-10.129106,0.180641,0.053524
-10.112467,0.760962,0.061102
-10.095829,0.654908,0.07264
-10.07919,0.631147,0.083872
-10.062552,0.363164,0.092452
-10.045913,0.405635,0.098299
-10.029275,0.627561,0.108018
-10.012636,0.575473,0.118797
-9.995998,0.284734,0.125709
-9.979359,0.142737,0.128927
-9.962721,0.094359,0.130755
-9.946082,0.294241,0.13438
-9.929443,0.37009,0.140283
-9.912805,0.365724,0.146263
-9.896166,0.350308,0.152352
-9.879528,0.33435,0.157901
-9.862889,0.28821,0.162974
-9.846251,0.312591,0.167911
-9.829612,0.38475,0.173728
-9.812974,0.452606,0.180948
-9.796335,0.418858,0.187836
-9.779696,0.342002,0.194886
-9.763058,0.168129,0.199392
-9.746419,1.081844,0.208396
-9.729781,0.714855,0.224423
-9.713142,0.518007,0.236191
-9.696504,0.42791,0.243704
-9.679865,0.936722,0.256504
-9.663227,1.283977,0.272803
-9.646588,1.183874,0.293581
-9.629949,0.55463,0.310574
-9.613311,0.616403,0.320446
-9.596672,0.839654,0.334008
-9.580034,1.114613,0.351637
-9.563395,0.889177,0.375652
-9.546757,0.906581,0.388801
-9.530118,0.954024,0.410032
-9.51348,0.65568,0.421766
-9.496841,1.769589,0.439028
-9.480202,1.169847,0.464802
-9.463564,0.561816,0.476485
-9.446925,1.277682,0.494429
-9.430287,0.768775,0.516468
-9.413648,0.808719,0.528543
-9.39701,1.231865,0.544548
-9.380371,3.211609,0.569773
-9.363733,1.050734,0.60609
-9.347094,1.811136,0.648347
-9.330455,0.485713,0.668718
-9.313817,0.0,0.670006
-9.297178,1.041916,0.672442
-9.28054,2.958651,0.719967
-9.263901,3.082472,0.775913
-9.247263,3.366951,0.822857
-9.230624,2.794383,0.858193
-9.213986,2.95256,0.905032
-9.197347,4.541667,0.977576
-9.180708,0.0,0.98586
-9.16407,0.0,0.98586
-9.147431,0.0,0.98586
-9.130793,0.0,0.98586
-9.114154,0.0,0.98586
-9.097516,0.0,0.98586
-9.080877,0.0,0.98586
-9.064239,0.0,0.98586
-9.0476,0.0,0.98586
-9.030961,0.0,0.98586
-9.014323,0.0,0.98586
-8.997684,0.011297,0.985869
-8.981046,0.170075,0.987188
-8.964407,0.435554,0.99266
-8.947769,0.039177,0.997751
-8.93113,0.492012,1.001671
-8.914492,0.106938,1.008046
-8.897853,0.026759,1.009108
-8.881214,0.0,1.009176
-8.864576,0.0,1.009176
-8.847937,0.0,1.009176
-8.831299,0.0,1.009176
-8.81466,0.0,1.009176
-8.798022,0.0,1.009176
-8.781383,0.0,1.009176
-8.764745,0.0,1.009176
-8.748106,0.0,1.009176
-8.731467,0.0,1.009176
-8.714829,0.0,1.009176
-8.69819,0.0,1.009176
-8.681552,0.0,1.009176
-8.664913,0.0,1.009176
-8.648275,0.0,1.009176
-8.631636,0.0,1.009176
-8.614998,0.0,1.009176
-8.598359,0.0,1.009176
-8.58172,0.0,1.009176
-8.565082,0.0,1.009176
-8.548443,0.0,1.009176
-8.531805,0.0,1.009176
-8.515166,0.0,1.009176
-8.498528,0.0,1.009176
-8.481889,0.0,1.009176
-8.465251,0.0,1.009176
-8.448612,0.0,1.009176
-8.431973,0.0,1.009176
-8.415335,0.0,1.009176
-8.398696,0.0,1.009176
-8.382058,0.0,1.009176
-8.365419,0.0,1.009176
-8.348781,0.0,1.009176
-8.332142,0.0,1.009176
-8.315504,0.0,1.009176
-8.298865,0.0,1.009176
-8.282226,0.0,1.009176
-8.265588,0.0,1.009176
-8.248949,0.0,1.009176
-8.232311,0.0,1.009176
-8.215672,0.0,1.009176
-8.199034,0.0,1.009176
-8.182395,0.0,1.009176
-8.165757,0.0,1.009176
-8.149118,0.0,1.009176
-8.132479,0.0,1.009176
-8.115841,0.0,1.009176
-8.099202,0.0,1.009176
-8.082564,0.0,1.009176
-8.065925,0.0,1.009176
-8.049287,0.0,1.009176
-8.032648,0.0,1.009176
-8.01601,0.0,1.009176
-7.999371,0.0,1.009176
-7.982732,0.0,1.009176
-7.966094,0.0,1.009176
-7.949455,0.0,1.009176
-7.932817,0.0,1.009176
-7.916178,0.0,1.009176
-7.89954,0.0,1.009176
-7.882901,0.0,1.009176
-7.866263,0.0,1.009176
-7.849624,0.0,1.009176
-7.832985,0.0,1.009176
-7.816347,0.0,1.009176
-7.799708,0.0,1.009176
-7.78307,0.0,1.009176
-7.766431,0.0,1.009176
-7.749793,0.0,1.009176
-7.733154,0.0,1.009176
-7.716516,0.0,1.009176
-7.699877,0.0,1.009176
-7.683239,0.0,1.009176
-7.6666,0.0,1.009176
-7.649961,0.0,1.009176
-7.633323,0.0,1.009176
-7.616684,0.0,1.009176
-7.600046,0.0,1.009176
-7.583407,0.0,1.009176
-7.566769,0.0,1.009176
-7.55013,0.0,1.009176
-7.533492,0.0,1.009176
-7.516853,0.0,1.009176
-7.500214,0.0,1.009176
-7.483576,0.0,1.009176
-7.466937,0.0,1.009176
-7.450299,0.0,1.009176
-7.43366,0.0,1.009176
-7.417022,0.0,1.009176
-7.400383,0.0,1.009176
-7.383745,0.0,1.009176
-7.367106,0.0,1.009176
-7.350467,0.0,1.009176
-7.333829,0.0,1.009176
-7.31719,0.0,1.009176
-7.300552,0.0,1.009176
-7.283913,0.0,1.009176
-7.267275,0.0,1.009176
-7.250636,0.0,1.009176
-7.233998,0.0,1.009176
-7.217359,0.0,1.009176
-7.20072,0.0,1.009176
-7.184082,0.0,1.009176
-7.167443,0.0,1.009176
-7.150805,0.0,1.009176
-7.134166,0.0,1.009176
-7.117528,0.0,1.009176
-7.100889,0.0,1.009176
-7.084251,0.0,1.009176
-7.067612,0.0,1.009176
-7.050973,0.0,1.009176
-7.034335,0.0,1.009176
-7.017696,0.0,1.009176
-7.001058,0.0,1.009176
-6.984419,0.0,1.009176
-6.967781,0.0,1.009176
-6.951142,0.0,1.009176
-6.934504,0.0,1.009176
-6.917865,0.0,1.009176
-6.901226,0.0,1.009176
-6.884588,0.0,1.009176
-6.867949,0.0,1.009176
-6.851311,0.0,1.009176
-6.834672,0.0,1.009176
-6.818034,0.0,1.009176
-6.801395,0.0,1.009176
-6.784757,0.0,1.009176
-6.768118,0.0,1.009176
-6.751479,0.0,1.009176
