Energy (eV),COHP,Int. COHP
-12.430259,0.0,0.0
-12.410667,0.0,0.0
-12.390938,0.0,0.0
-12.371346,0.0,0.0
-12.351617,0.0,0.0
-12.332025,0.0,0.0
-12.312297,0.0,0.0
-12.292704,0.0,0.0
-12.272976,0.0,0.0
-12.253383,0.0,0.0
-12.233655,0.0,0.0
-12.214063,0.0,0.0
-12.194334,0.0,0.0
-12.174742,0.0,0.0
-12.155014,0.0,0.0
-12.135421,0.0,0.0
-12.115693,0.0,0.0
-12.0961,0.0,0.0
-12.076372,0.0,0.0
-12.05678,0.0,0.0
-12.037051,0.0,0.0
-12.017323,0.0,0.0
-11.99773,0.0,0.0
-11.978002,0.0,0.0
-11.95841,0.0,0.0
-11.938681,0.0,0.0
-11.919089,0.0,0.0
-11.899361,0.0,0.0
-11.879768,0.0,0.0
-11.86004,0.0,0.0
-11.840447,0.0,0.0
-11.820719,0.0,0.0
-11.801127,0.0,0.0
-11.781398,0.0,0.0
-11.761806,0.0,0.0
-11.742078,0.0,0.0
-11.722485,0.0,0.0
-11.702757,0.0,0.0
-11.683164,0.0,0.0
-11.663436,0.0,0.0
-11.643708,0.0,0.0
-11.624115,0.0,0.0
-11.604387,0.0,0.0
-11.584794,0.0,0.0
-11.565066,0.0,0.0
-11.545474,0.0,0.0
-11.525745,0.0,0.0
-11.506153,0.0,0.0
-11.486425,0.0,0.0
-11.466832,0.0,0.0
-11.447104,0.0,0.0
-11.427511,0.0,0.0
-11.407783,0.0,0.0
-11.388191,0.0,0.0
-11.368462,0.0,0.0
-11.34887,0.0,0.0
-11.329141,0.0,0.0
-11.309549,0.0,0.0
-11.289821,0.0,0.0
-11.270228,0.0,0.0
-11.2505,0.0,0.0
-11.230772,0.0,0.0
-11.211179,0.0,0.0
-11.191451,0.0,0.0
-11.171858,0.0,0.0
-11.15213,0.0,0.0
-11.132538,0.0,0.0
-11.112809,0.0,0.0
-11.093217,0.0,0.0
-11.073489,0.0,0.0
-11.053896,0.0,0.0
-11.034168,0.0,0.0
-11.014575,0.0,0.0
-10.994847,0.0,0.0
-10.975255,0.0,0.0
-10.955526,0.002849,8e-06
-10.935934,0.003672,6.1e-05
-10.916205,0.004595,0.000142
-10.896613,0.005787,0.000245
-10.876885,0.00657,0.000367
-10.857156,0.007726,0.000507
-10.837564,0.009231,0.00067
-10.817836,0.01162,0.00088
-10.798243,0.010632,0.001093
-10.778515,0.010952,0.001314
-10.758922,0.011013,0.001536
-10.739194,0.011722,0.00174
-10.719602,0.020361,0.002074
-10.699873,0.015129,0.002391
-10.680281,0.022419,0.002779
-10.660552,0.023404,0.003236
-10.64096,0.024752,0.003717
-10.621232,0.028532,0.004248
-10.601639,0.029804,0.004821
-10.581911,0.033928,0.005417
-10.562319,0.023138,0.005972
-10.54259,0.01558,0.006361
-10.522998,0.014124,0.006638
-10.503269,0.016811,0.006976
-10.483677,0.012923,0.007299
-10.463949,0.012314,0.007549
-10.44422,0.015429,0.007817
-10.424628,0.016583,0.008111
-10.404899,0.015924,0.008451
-10.385307,0.014467,0.008744
-10.365579,0.015997,0.009046
-10.345986,0.012523,0.009355
-10.326258,0.007816,0.009556
-10.306666,0.010381,0.009801
-10.286937,0.007155,0.009966
-10.267345,0.005887,0.010093
-10.247616,0.00467,0.010196
-10.228024,0.003825,0.010281
-10.208296,0.004328,0.010354
-10.188703,0.004649,0.010449
-10.168975,0.005664,0.010552
-10.149383,0.003479,0.010641
-10.129654,0.003583,0.010707
-10.110062,0.003901,0.010781
-10.090333,0.005518,0.010872
-10.070741,0.006478,0.011001
-10.051013,0.005162,0.011115
-10.031284,0.008541,0.011261
-10.011692,0.009091,0.011492
-9.991963,0.013102,0.011682
-9.972371,0.01533,0.011947
-9.952643,0.013979,0.012235
-9.93305,0.017906,0.012533
