n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
1,initial,0,-950723.25903869,-12935.259225863598,-62.18874627819037
1,initial,1,-950723.25884889,-12935.259223281237,-62.18874626577518
1,initial,2,-950723.25718377,-12935.259200626106,-62.188746156856276
1,initial,3,-950723.25828704,-12935.259215636872,-62.18874622902342
1,initial,4,-950723.25801111,-12935.259211882649,-62.18874621097427
1,initial,5,-950723.25814017,-12935.259213638601,-62.18874621941635
1,initial,6,-950723.25824638,-12935.259215083664,-62.18874622636377
1,initial,7,-950723.25822781,-12935.259214831005,-62.18874622514906
1,initial,8,-950723.25822523,-12935.259214795902,-62.1887462249803
