k,Energy (eV)
0.0,-10.647218
0.02595,-10.659464
0.0519,-10.67307
0.07786,-10.685314
0.10381,-10.69756
0.12976,-10.708445
0.15572,-10.72069
0.18167,-10.731574
0.20763,-10.742459
0.23358,-10.753344
0.25953,-10.764228
0.28549,-10.773752
0.31144,-10.783277
0.33739,-10.79144
0.36335,-10.799603
0.3893,-10.807767
0.41525,-10.81593
0.44121,-10.822733
0.46716,-10.829536
0.49311,-10.834979
0.51907,-10.840421
0.54502,-10.844502
0.57098,-10.849945
0.59693,-10.852666
0.62288,-10.856748
0.64884,-10.859469
0.67479,-10.860829
0.70074,-10.86219
0.7267,-10.86355
0.75265,-10.86355
,
,
0.0,-10.647218
0.02595,-10.634974
0.0519,-10.621367
0.07786,-10.609122
0.10381,-10.596876
0.12976,-10.584632
0.15572,-10.572386
0.18167,-10.562862
0.20763,-10.561502
0.23358,-10.560142
0.25953,-10.557421
0.28549,-10.554699
0.31144,-10.551978
0.33739,-10.549256
0.36335,-10.546535
0.3893,-10.543814
0.41525,-10.541093
0.44121,-10.538372
0.46716,-10.53429
0.49311,-10.531569
0.51907,-10.528848
0.54502,-10.526127
0.57098,-10.523406
0.59693,-10.522045
0.62288,-10.519323
0.64884,-10.517963
0.67479,-10.516603
0.70074,-10.515242
0.7267,-10.515242
0.75265,-10.513881
,
,
0.0,-10.566944
0.02595,-10.566944
0.0519,-10.566944
0.07786,-10.566944
0.10381,-10.566944
0.12976,-10.565583
0.15572,-10.564223
0.18167,-10.560142
0.20763,-10.551978
0.23358,-10.549256
0.25953,-10.545175
0.28549,-10.542454
0.31144,-10.538372
0.33739,-10.53429
0.36335,-10.530209
0.3893,-10.524766
0.41525,-10.520684
0.44121,-10.516603
0.46716,-10.51116
0.49311,-10.507079
0.51907,-10.501637
0.54502,-10.497555
0.57098,-10.493473
0.59693,-10.490751
0.62288,-10.48667
0.64884,-10.483949
0.67479,-10.481228
0.70074,-10.479867
0.7267,-10.478507
0.75265,-10.478507
,
,
0.0,-10.566944
0.02595,-10.566944
0.0519,-10.565583
0.07786,-10.564223
0.10381,-10.562862
0.12976,-10.560142
0.15572,-10.557421
0.18167,-10.554699
0.20763,-10.547896
0.23358,-10.537011
0.25953,-10.527488
0.28549,-10.516603
0.31144,-10.50844
0.33739,-10.498916
0.36335,-10.492112
0.3893,-10.485309
0.41525,-10.478507
0.44121,-10.474425
0.46716,-10.468983
0.49311,-10.466261
0.51907,-10.462179
0.54502,-10.459458
0.57098,-10.458097
0.59693,-10.456738
0.62288,-10.455377
0.64884,-10.454017
0.67479,-10.452656
0.70074,-10.452656
0.7267,-10.452656
0.75265,-10.452656
,
,
0.0,-10.296188
0.02595,-10.294827
0.0519,-10.294827
0.07786,-10.293468
0.10381,-10.292108
0.12976,-10.289386
0.15572,-10.288026
0.18167,-10.283944
0.20763,-10.281222
0.23358,-10.277141
0.25953,-10.273059
0.28549,-10.268977
0.31144,-10.263535
0.33739,-10.258093
0.36335,-10.25265
0.3893,-10.247208
0.41525,-10.240405
0.44121,-10.233603
0.46716,-10.226799
0.49311,-10.219996
0.51907,-10.213193
0.54502,-10.20639
0.57098,-10.199588
0.59693,-10.192784
0.62288,-10.195506
0.64884,-10.199588
0.67479,-10.20367
0.70074,-10.20639
0.7267,-10.207751
0.75265,-10.207751
,
,
0.0,-10.296188
0.02595,-10.294827
0.0519,-10.294827
0.07786,-10.293468
0.10381,-10.292108
0.12976,-10.289386
0.15572,-10.288026
0.18167,-10.283944
0.20763,-10.281222
0.23358,-10.277141
0.25953,-10.273059
0.28549,-10.268977
0.31144,-10.263535
0.33739,-10.258093
0.36335,-10.25265
0.3893,-10.247208
0.41525,-10.240405
0.44121,-10.233603
0.46716,-10.226799
0.49311,-10.219996
0.51907,-10.213193
0.54502,-10.20639
0.57098,-10.199588
0.59693,-10.192784
0.62288,-10.185982
0.64884,-10.18054
0.67479,-10.175097
0.70074,-10.171016
0.7267,-10.168294
0.75265,-10.168294
,
,
0.0,-10.151968
0.02595,-10.15741
0.0519,-10.164212
0.07786,-10.169655
0.10381,-10.173737
0.12976,-10.177818
0.15572,-10.1819
0.18167,-10.184621
0.20763,-10.185982
0.23358,-10.187342
0.25953,-10.187342
0.28549,-10.185982
0.31144,-10.183261
0.33739,-10.18054
0.36335,-10.176458
0.3893,-10.171016
0.41525,-10.164212
0.44121,-10.15605
0.46716,-10.154689
0.49311,-10.161491
0.51907,-10.169655
0.54502,-10.176458
0.57098,-10.183261
0.59693,-10.190063
0.62288,-10.185982
0.64884,-10.18054
0.67479,-10.175097
0.70074,-10.171016
0.7267,-10.168294
0.75265,-10.168294
,
,
0.0,-10.151968
0.02595,-10.143804
0.0519,-10.137001
0.07786,-10.130198
0.10381,-10.122035
0.12976,-10.113871
0.15572,-10.105707
0.18167,-10.096184
0.20763,-10.08802
0.23358,-10.078496
0.25953,-10.085299
0.28549,-10.093462
0.31144,-10.101626
0.33739,-10.11115
0.36335,-10.119313
0.3893,-10.128838
0.41525,-10.137001
0.44121,-10.145164
0.46716,-10.147885
0.49311,-10.138361
0.51907,-10.127478
0.54502,-10.130198
0.57098,-10.13564
0.59693,-10.139722
0.62288,-10.143804
0.64884,-10.146525
0.67479,-10.149246
