k,Energy (eV)
0.0,-10.546944
0.02611,-10.559189
0.05221,-10.572795
0.07831,-10.58504
0.10441,-10.597285
0.13051,-10.60953
0.15661,-10.620415
0.18271,-10.6313
0.20881,-10.642183
0.23491,-10.653069
0.26101,-10.662593
0.28711,-10.672116
0.31321,-10.681641
0.33931,-10.689805
0.36541,-10.697968
0.39151,-10.706131
0.41761,-10.712934
0.44371,-10.719737
0.46981,-10.72654
0.49591,-10.731982
0.52202,-10.737425
0.54812,-10.741507
0.57422,-10.745588
0.60032,-10.749669
0.62642,-10.752391
0.65252,-10.755112
0.67862,-10.757833
0.70472,-10.759193
0.73082,-10.759193
0.75692,-10.759193
,
,
0.0,-10.546944
0.02611,-10.533338
0.05221,-10.519732
0.07831,-10.506125
0.10441,-10.49252
0.13051,-10.478914
0.15661,-10.470751
0.18271,-10.46803
0.20881,-10.465309
0.23491,-10.462587
0.26101,-10.459867
0.28711,-10.457145
0.31321,-10.453063
0.33931,-10.448981
0.36541,-10.444901
0.39151,-10.440819
0.41761,-10.436736
0.44371,-10.431294
0.46981,-10.427212
0.49591,-10.42177
0.52202,-10.417688
0.54812,-10.412246
0.57422,-10.408164
0.60032,-10.404082
0.62642,-10.400001
0.65252,-10.395919
0.67862,-10.393198
0.70472,-10.391838
0.73082,-10.390477
0.75692,-10.389116
,
,
0.0,-10.476193
0.02611,-10.476193
0.05221,-10.474833
0.07831,-10.474833
0.10441,-10.473473
0.13051,-10.472112
0.15661,-10.466669
0.18271,-10.463948
0.20881,-10.461226
0.23491,-10.458506
0.26101,-10.454424
0.28711,-10.450342
0.31321,-10.444901
0.33931,-10.440819
0.36541,-10.435376
0.39151,-10.429934
0.41761,-10.42313
0.44371,-10.417688
0.46981,-10.410886
0.49591,-10.404082
0.52202,-10.39728
0.54812,-10.389116
0.57422,-10.382314
0.60032,-10.374149
0.62642,-10.365987
0.65252,-10.357823
0.67862,-10.349659
0.70472,-10.340136
0.73082,-10.331972
0.75692,-10.325169
,
,
0.0,-10.476193
0.02611,-10.474833
0.05221,-10.474833
0.07831,-10.473473
0.10441,-10.472112
0.13051,-10.469391
0.15661,-10.465309
0.18271,-10.451702
0.20881,-10.438097
0.23491,-10.42313
0.26101,-10.409525
0.28711,-10.395919
0.31321,-10.382314
0.33931,-10.370068
0.36541,-10.356462
0.39151,-10.344216
0.41761,-10.331972
0.44371,-10.321087
0.46981,-10.310203
0.49591,-10.300678
0.52202,-10.291154
0.54812,-10.284352
0.57422,-10.27891
0.60032,-10.274828
0.62642,-10.276188
0.65252,-10.285712
0.67862,-10.295236
0.70472,-10.30476
0.73082,-10.312923
0.75692,-10.321087
,
,
0.0,-10.182308
0.02611,-10.182308
0.05221,-10.182308
0.07831,-10.180947
0.10441,-10.179586
0.13051,-10.185029
0.15661,-10.190472
0.18271,-10.195914
0.20881,-10.201357
0.23491,-10.206799
0.26101,-10.21088
0.28711,-10.216323
0.31321,-10.220405
0.33931,-10.224486
0.36541,-10.228568
0.39151,-10.231289
0.41761,-10.235371
0.44371,-10.238091
0.46981,-10.239452
0.49591,-10.242173
0.52202,-10.242173
0.54812,-10.247616
0.57422,-10.25714
0.60032,-10.266664
0.62642,-10.273467
0.65252,-10.272106
0.67862,-10.270745
0.70472,-10.270745
0.73082,-10.270745
0.75692,-10.270745
,
,
0.0,-10.182308
0.02611,-10.182308
0.05221,-10.182308
0.07831,-10.180947
0.10441,-10.179586
0.13051,-10.178226
0.15661,-10.175506
0.18271,-10.172784
0.20881,-10.170063
0.23491,-10.165981
0.26101,-10.1619
0.28711,-10.165981
0.31321,-10.172784
0.33931,-10.179586
0.36541,-10.18775
0.39151,-10.195914
0.41761,-10.204078
0.44371,-10.21224
0.46981,-10.221765
0.49591,-10.229929
0.52202,-10.239452
0.54812,-10.242173
0.57422,-10.240813
0.60032,-10.239452
0.62642,-10.240813
0.65252,-10.244895
0.67862,-10.248977
0.70472,-10.251698
0.73082,-10.253058
0.75692,-10.253058
,
,
0.0,-10.155096
0.02611,-10.1619
0.05221,-10.167342
0.07831,-10.172784
0.10441,-10.179586
0.13051,-10.178226
0.15661,-10.175506
0.18271,-10.172784
0.20881,-10.170063
0.23491,-10.165981
0.26101,-10.1619
0.28711,-10.1619
0.31321,-10.167342
0.33931,-10.172784
0.36541,-10.179586
0.39151,-10.18639
0.41761,-10.191833
0.44371,-10.198635
0.46981,-10.205438
0.49591,-10.21224
0.52202,-10.219044
0.54812,-10.224486
0.57422,-10.229929
0.60032,-10.235371
0.62642,-10.235371
0.65252,-10.232649
0.67862,-10.229929
0.70472,-10.227207
0.73082,-10.225847
0.75692,-10.224486
,
,
0.0,-10.155096
0.02611,-10.149654
0.05221,-10.142852
0.07831,-10.136048
0.10441,-10.131967
0.13051,-10.136048
0.15661,-10.138769
0.18271,-10.142852
0.20881,-10.148293
0.23491,-10.153735
0.26101,-10.159178
0.28711,-10.157818
0.31321,-10.153735
0.33931,-10.149654
0.36541,-10.144212
0.39151,-10.138769
0.41761,-10.133327
0.44371,-10.127885
0.46981,-10.121082
0.49591,-10.11564
0.52202,-10.108837
0.54812,-10.103395
0.57422,-10.097952
0.60032,-10.091149
0.62642,-10.085707
0.65252,-10.081625
0.67862,-10.077543
0.70472,-10.073462
0.73082,-10.072101
0.75692,-10.07074
,
,
0.0,-10.126524
0.02611,-10.127885
0.05221,-10.127885
0.07831,-10.130606
0.10441,-10.131967
0.13051,-10.134687
0.15661,-10.137409
0.18271,-10.141491
0.20881,-10.145573
0.23491,-10.151014
0.26101,-10.156457
0.28711,-10.157818
0.31321,-10.153735
0.33931,-10.149654
0.36541,-10.144212
0.39151,-10.138769
0.41761,-10.133327
0.44371,-10.127885
0.46981,-10.121082
0.49591,-10.11564
0.52202,-10.108837
0.54812,-10.103395
0.57422,-10.097952
0.60032,-10.091149
0.62642,-10.085707
0.65252,-10.081625
0.67862,-10.077543
0.70472,-10.073462
0.73082,-10.072101
0.75692,-10.07074
,
,
0.0,-10.126524
0.02611,-10.127885
0.05221,-10.127885
0.07831,-10.129245
0.10441,-10.130606
0.13051,-10.123803
0.15661,-10.118361
0.18271,-10.111558
0.20881,-10.106115
0.23491,-10.099312
0.26101,-10.093871
0.28711,-10.088428
0.31321,-10.082986
0.33931,-10.077543
0.36541,-10.072101
0.39151,-10.06802
0.41761,-10.063938
0.44371,-10.058496
0.46981,-10.054414
0.49591,-10.051692
0.52202,-10.04761
0.54812,-10.044889
0.57422,-10.042169
0.60032,-10.039448
0.62642,-10.038087
0.65252,-10.035366
0.67862,-10.035366
0.70472,-10.034005
0.73082,-10.032644
0.75692,-10.032644
,
,
0.0,-9.897947
0.02611,-9.897947
0.05221,-9.899307
0.07831,-9.899307
0.10441,-9.900668
0.13051,-9.902029
0.15661,-9.90339
0.18271,-9.90611
0.20881,-9.907471
0.23491,-9.910192
0.26101,-9.912913
0.28711,-9.915634
0.31321,-9.918356
0.33931,-9.921077
0.36541,-9.925159
0.39151,-9.92788
0.41761,-9.931962
0.44371,-9.936043
0.46981,-9.938764
0.49591,-9.942846
0.52202,-9.946928
0.54812,-9.952371
0.57422,-9.956452
0.60032,-9.960533
0.62642,-9.964615
0.65252,-9.968697
0.67862,-9.971418
0.70472,-9.974139
0.73082,-9.9755
0.75692,-9.976861
,
,
0.0,-9.897947
0.02611,-9.897947
0.05221,-9.899307
0.07831,-9.899307
0.10441,-9.900668
0.13051,-9.902029
0.15661,-9.90339
0.18271,-9.90611
0.20881,-9.907471
0.23491,-9.910192
0.26101,-9.912913
0.28711,-9.915634
0.31321,-9.918356
0.33931,-9.921077
0.36541,-9.925159
0.39151,-9.92788
0.41761,-9.931962
0.44371,-9.936043
0.46981,-9.938764
0.49591,-9.942846
0.52202,-9.946928
0.54812,-9.952371
0.57422,-9.956452
0.60032,-9.960533
0.62642,-9.964615
0.65252,-9.968697
0.67862,-9.971418
0.70472,-9.974139
0.73082,-9.9755
0.75692,-9.976861
,
,
0.0,-9.81087
0.02611,-9.81087
0.05221,-9.81087
0.07831,-9.81087
0.10441,-9.81223
0.13051,-9.813591
0.15661,-9.814952
0.18271,-9.817673
0.20881,-9.819034
0.23491,-9.821754
0.26101,-9.824475
0.28711,-9.827196
0.31321,-9.829918
0.33931,-9.834
0.36541,-9.838081
0.39151,-9.840802
0.41761,-9.844885
0.44371,-9.848967
0.46981,-9.853047
0.49591,-9.857129
0.52202,-9.861211
0.54812,-9.863933
0.57422,-9.868014
0.60032,-9.870735
0.62642,-9.873457
0.65252,-9.874817
0.67862,-9.876178
0.70472,-9.877539
0.73082,-9.878899
0.75692,-9.878899
,
,
0.0,-9.81087
0.02611,-9.81087
0.05221,-9.81087
0.07831,-9.81087
0.10441,-9.81223
0.13051,-9.813591
0.15661,-9.814952
0.18271,-9.817673
0.20881,-9.819034
0.23491,-9.821754
0.26101,-9.824475
0.28711,-9.827196
0.31321,-9.829918
0.33931,-9.834
0.36541,-9.838081
0.39151,-9.840802
0.41761,-9.844885
0.44371,-9.848967
0.46981,-9.853047
0.49591,-9.857129
0.52202,-9.861211
0.54812,-9.863933
0.57422,-9.868014
0.60032,-9.870735
0.62642,-9.873457
0.65252,-9.874817
0.67862,-9.876178
0.70472,-9.877539
0.73082,-9.878899
0.75692,-9.878899
,
,
0.0,-9.761889
0.02611,-9.765971
0.05221,-9.770052
0.07831,-9.774134
0.10441,-9.776855
0.13051,-9.780937
0.15661,-9.785019
0.18271,-9.789101
0.20881,-9.793182
0.23491,-9.798624
0.26101,-9.802706
0.28711,-9.806787
0.31321,-9.81223
0.33931,-9.816312
0.36541,-9.821754
0.39151,-9.825836
0.41761,-9.831278
0.44371,-9.835361
0.46981,-9.840802
0.49591,-9.844885
0.52202,-9.850327
0.54812,-9.854408
0.57422,-9.85849
0.60032,-9.862572
0.62642,-9.865293
0.65252,-9.868014
0.67862,-9.870735
0.70472,-9.872096
0.73082,-9.873457
0.75692,-9.873457
,
,
0.0,-9.761889
0.02611,-9.759168
0.05221,-9.755086
0.07831,-9.752364
0.10441,-9.753725
0.13051,-9.756447
0.15661,-9.759168
0.18271,-9.761889
0.20881,-9.765971
0.23491,-9.768692
0.26101,-9.772773
0.28711,-9.776855
0.31321,-9.780937
0.33931,-9.785019
0.36541,-9.790462
0.39151,-9.794543
0.41761,-9.798624
0.44371,-9.802706
0.46981,-9.805428
0.49591,-9.809509
0.52202,-9.813591
0.54812,-9.816312
0.57422,-9.819034
0.60032,-9.821754
0.62642,-9.823115
0.65252,-9.825836
0.67862,-9.827196
0.70472,-9.828557
0.73082,-9.828557
0.75692,-9.828557
,
,
0.0,-9.744201
0.02611,-9.745562
0.05221,-9.748282
0.07831,-9.751004
0.10441,-9.748282
0.13051,-9.745562
0.15661,-9.741481
0.18271,-9.738759
0.20881,-9.734677
0.23491,-9.734677
0.26101,-9.736038
0.28711,-9.736038
0.31321,-9.737399
0.33931,-9.737399
0.36541,-9.738759
0.39151,-9.738759
0.41761,-9.74012
0.44371,-9.74012
0.46981,-9.741481
0.49591,-9.741481
0.52202,-9.742841
0.54812,-9.742841
0.57422,-9.744201
0.60032,-9.744201
0.62642,-9.744201
0.65252,-9.745562
0.67862,-9.745562
0.70472,-9.745562
0.73082,-9.745562
0.75692,-9.745562
,
,
0.0,-9.744201
0.02611,-9.741481
0.05221,-9.738759
0.07831,-9.736038
0.10441,-9.733316
