k,Energy (eV)
0.0,-10.600279
0.02609,-10.611163
0.05218,-10.622048
0.07827,-10.632933
0.10436,-10.643817
0.13045,-10.654702
0.15654,-10.664226
0.18264,-10.675111
0.20873,-10.684635
0.23482,-10.694159
0.26091,-10.703683
0.287,-10.713206
0.31309,-10.72137
0.33918,-10.729534
0.36527,-10.737698
0.39136,-10.7445
0.41745,-10.751303
0.44354,-10.758106
0.46963,-10.764909
0.49572,-10.77035
0.52181,-10.775793
0.5479,-10.779875
0.574,-10.783957
0.60009,-10.788039
0.62618,-10.79076
0.65227,-10.793481
0.67836,-10.794842
0.70445,-10.796202
0.73054,-10.797563
0.75663,-10.797563
,
,
0.0,-10.600279
0.02609,-10.589394
0.05218,-10.578509
0.07827,-10.567625
0.10436,-10.55674
0.13045,-10.545856
0.15654,-10.536331
0.18264,-10.528168
0.20873,-10.528168
0.23482,-10.528168
0.26091,-10.528168
0.287,-10.528168
0.31309,-10.528168
0.33918,-10.526807
0.36527,-10.526807
0.39136,-10.526807
0.41745,-10.525446
0.44354,-10.525446
0.46963,-10.524086
0.49572,-10.524086
0.52181,-10.522726
0.5479,-10.522726
0.574,-10.522726
0.60009,-10.521365
0.62618,-10.521365
0.65227,-10.521365
0.67836,-10.521365
0.70445,-10.520005
0.73054,-10.520005
0.75663,-10.520005
,
,
0.0,-10.522726
0.02609,-10.524086
0.05218,-10.525446
0.07827,-10.525446
0.10436,-10.526807
0.13045,-10.526807
0.15654,-10.528168
0.18264,-10.525446
0.20873,-10.515923
0.23482,-10.506398
0.26091,-10.500956
0.287,-10.498235
0.31309,-10.494154
0.33918,-10.491432
0.36527,-10.488711
0.39136,-10.48463
0.41745,-10.481908
0.44354,-10.479187
0.46963,-10.476465
0.49572,-10.472383
0.52181,-10.469663
0.5479,-10.466942
0.574,-10.465582
0.60009,-10.46286
0.62618,-10.4615
0.65227,-10.460139
0.67836,-10.458778
0.70445,-10.457417
0.73054,-10.457417
0.75663,-10.457417
,
,
0.0,-10.522726
0.02609,-10.521365
0.05218,-10.520005
0.07827,-10.517283
0.10436,-10.515923
0.13045,-10.513202
0.15654,-10.511841
0.18264,-10.50912
0.20873,-10.506398
0.23482,-10.503677
0.26091,-10.496875
0.287,-10.488711
0.31309,-10.480548
0.33918,-10.472383
0.36527,-10.464221
0.39136,-10.457417
0.41745,-10.450615
0.44354,-10.445172
0.46963,-10.439731
0.49572,-10.434288
0.52181,-10.430206
0.5479,-10.426125
0.574,-10.423403
0.60009,-10.419321
0.62618,-10.4166
0.65227,-10.415239
0.67836,-10.413879
0.70445,-10.412519
0.73054,-10.411159
0.75663,-10.411159
,
,
0.0,-10.215235
0.02609,-10.215235
0.05218,-10.215235
0.07827,-10.213874
0.10436,-10.211153
0.13045,-10.209792
0.15654,-10.207071
0.18264,-10.20435
0.20873,-10.200268
0.23482,-10.196187
0.26091,-10.192105
0.287,-10.186663
0.31309,-10.18122
0.33918,-10.175777
0.36527,-10.168975
0.39136,-10.163532
0.41745,-10.15673
0.44354,-10.148566
0.46963,-10.141764
0.49572,-10.1336
0.52181,-10.125436
0.5479,-10.117272
0.574,-10.10911
0.60009,-10.100945
0.62618,-10.092782
0.65227,-10.085979
0.67836,-10.077816
0.70445,-10.072373
0.73054,-10.068292
0.75663,-10.066931
,
,
0.0,-10.215235
0.02609,-10.215235
0.05218,-10.215235
0.07827,-10.213874
0.10436,-10.211153
0.13045,-10.209792
0.15654,-10.207071
0.18264,-10.20435
0.20873,-10.200268
0.23482,-10.196187
0.26091,-10.192105
0.287,-10.186663
0.31309,-10.18122
0.33918,-10.175777
0.36527,-10.168975
0.39136,-10.163532
0.41745,-10.15673
0.44354,-10.148566
0.46963,-10.141764
0.49572,-10.1336
0.52181,-10.125436
0.5479,-10.117272
0.574,-10.10911
0.60009,-10.100945
0.62618,-10.092782
0.65227,-10.085979
0.67836,-10.077816
0.70445,-10.072373
0.73054,-10.068292
0.75663,-10.066931
,
,
0.0,-9.988017
0.02609,-9.988017
0.05218,-9.988017
0.07827,-9.988017
0.10436,-9.988017
0.13045,-9.988017
0.15654,-9.988017
0.18264,-9.988017
0.20873,-9.988017
0.23482,-9.986657
0.26091,-9.986657
0.287,-9.986657
0.31309,-9.985296
0.33918,-9.985296
0.36527,-9.983935
0.39136,-9.983935
0.41745,-9.982575
0.44354,-9.982575
0.46963,-9.982575
0.49572,-9.981215
0.52181,-9.986657
0.5479,-9.989378
0.574,-9.99346
0.60009,-9.996181
0.62618,-9.998902
0.65227,-10.001624
0.67836,-10.002984
0.70445,-10.004345
0.73054,-10.005706
0.75663,-10.005706
,
,
0.0,-9.988017
0.02609,-9.986657
0.05218,-9.985296
0.07827,-9.983935
0.10436,-9.982575
0.13045,-9.981215
0.15654,-9.978494
0.18264,-9.975773
0.20873,-9.973051
0.23482,-9.968969
0.26091,-9.966249
0.287,-9.962167
0.31309,-9.958085
0.33918,-9.954003
0.36527,-9.959445
0.39136,-9.963527
0.41745,-9.967609
0.44354,-9.973051
0.46963,-9.977134
0.49572,-9.981215
0.52181,-9.981215
0.5479,-9.981215
0.574,-9.979855
0.60009,-9.979855
0.62618,-9.979855
0.65227,-9.982575
0.67836,-9.990739
0.70445,-9.996181
0.73054,-10.000263
0.75663,-10.001624
,
,
0.0,-9.917268
0.02609,-9.917268
0.05218,-9.918629
0.07827,-9.919989
0.10436,-9.92271
0.13045,-9.92407
0.15654,-9.926791
0.18264,-9.929512
0.20873,-9.933595
0.23482,-9.936316
0.26091,-9.940397
0.287,-9.94584
0.31309,-9.949922
0.33918,-9.952642
0.36527,-9.947201
0.39136,-9.941758
0.41745,-9.936316
0.44354,-9.930873
0.46963,-9.928152
0.49572,-9.932234
0.52181,-9.940397
0.5479,-9.949922
0.574,-9.958085
0.60009,-9.966249
0.62618,-9.974412
0.65227,-9.982575
0.67836,-9.990739
0.70445,-9.996181
0.73054,-10.000263
0.75663,-10.001624
,
,
0.0,-9.917268
0.02609,-9.917268
0.05218,-9.917268
0.07827,-9.917268
0.10436,-9.918629
0.13045,-9.918629
0.15654,-9.919989
0.18264,-9.92135
0.20873,-9.92135
0.23482,-9.92271
0.26091,-9.92407
0.287,-9.925431
0.31309,-9.926791
0.33918,-9.926791
0.36527,-9.928152
0.39136,-9.928152
0.41745,-9.928152
0.44354,-9.928152
0.46963,-9.925431
0.49572,-9.932234
0.52181,-9.940397
0.5479,-9.949922
0.574,-9.958085
0.60009,-9.966249
0.62618,-9.974412
0.65227,-9.979855
0.67836,-9.979855
0.70445,-9.978494
0.73054,-9.978494
0.75663,-9.978494
,
,
0.0,-9.831551
0.02609,-9.831551
0.05218,-9.832911
0.07827,-9.835633
0.10436,-9.838354
0.13045,-9.841075
0.15654,-9.845157
0.18264,-9.850599
0.20873,-9.854681
0.23482,-9.860124
0.26091,-9.866926
0.287,-9.872368
0.31309,-9.879171
0.33918,-9.885974
0.36527,-9.892777
0.39136,-9.90094
0.41745,-9.907743
0.44354,-9.915907
0.46963,-9.92407
0.49572,-9.928152
0.52181,-9.928152
0.5479,-9.926791
0.574,-9.925431
0.60009,-9.925431
0.62618,-9.92407
0.65227,-9.92271
0.67836,-9.92135
0.70445,-9.92135
0.73054,-9.92135
0.75663,-9.92135
,
,
0.0,-9.831551
0.02609,-9.831551
0.05218,-9.832911
0.07827,-9.835633
0.10436,-9.838354
0.13045,-9.841075
0.15654,-9.845157
0.18264,-9.850599
0.20873,-9.854681
0.23482,-9.860124
0.26091,-9.866926
0.287,-9.872368
0.31309,-9.879171
0.33918,-9.885974
0.36527,-9.892777
0.39136,-9.90094
0.41745,-9.907743
0.44354,-9.915907
0.46963,-9.92407
0.49572,-9.918629
0.52181,-9.913186
0.5479,-9.907743
0.574,-9.902301
0.60009,-9.896859
0.62618,-9.891417
0.65227,-9.887335
0.67836,-9.884614
0.70445,-9.881892
0.73054,-9.880531
0.75663,-9.879171
,
,
0.0,-9.783931
0.02609,-9.783931
0.05218,-9.783931
0.07827,-9.783931
0.10436,-9.78257
0.13045,-9.78257
0.15654,-9.78121
0.18264,-9.78121
0.20873,-9.779849
0.23482,-9.779849
0.26091,-9.779849
0.287,-9.779849
0.31309,-9.778488
0.33918,-9.778488
0.36527,-9.778488
0.39136,-9.778488
0.41745,-9.779849
0.44354,-9.779849
0.46963,-9.779849
0.49572,-9.78121
0.52181,-9.788013
0.5479,-9.794815
0.574,-9.801619
0.60009,-9.80706
0.62618,-9.812503
0.65227,-9.816585
0.67836,-9.820666
0.70445,-9.823387
0.73054,-9.824748
0.75663,-9.826109
,
,
0.0,-9.783931
0.02609,-9.783931
0.05218,-9.783931
0.07827,-9.783931
0.10436,-9.78257
0.13045,-9.78257
0.15654,-9.78121
0.18264,-9.78121
0.20873,-9.779849
0.23482,-9.779849
0.26091,-9.779849
0.287,-9.779849
0.31309,-9.778488
0.33918,-9.778488
0.36527,-9.778488
0.39136,-9.778488
0.41745,-9.779849
0.44354,-9.779849
0.46963,-9.779849
0.49572,-9.779849
0.52181,-9.779849
0.5479,-9.78121
0.574,-9.78121
0.60009,-9.78121
0.62618,-9.78121
0.65227,-9.78257
0.67836,-9.78257
0.70445,-9.78257
0.73054,-9.78257
0.75663,-9.78257
,
,
0.0,-9.658757
0.02609,-9.658757
0.05218,-9.658757
0.07827,-9.657396
0.10436,-9.657396
0.13045,-9.6642
0.15654,-9.672363
0.18264,-9.680527
0.20873,-9.687329
0.23482,-9.696854
0.26091,-9.705017
0.287,-9.713181
0.31309,-9.721344
0.33918,-9.730868
0.36527,-9.739031
0.39136,-9.748555
0.41745,-9.75672
0.44354,-9.764882
0.46963,-9.773046
0.49572,-9.779849
0.52181,-9.779849
0.5479,-9.78121
0.574,-9.78121
0.60009,-9.78121
0.62618,-9.78121
0.65227,-9.78257
0.67836,-9.78257
0.70445,-9.78257
0.73054,-9.78257
0.75663,-9.78257
,
,
0.0,-9.658757
0.02609,-9.658757
0.05218,-9.658757
0.07827,-9.657396
0.10436,-9.657396
0.13045,-9.657396
0.15654,-9.656035
0.18264,-9.656035
0.20873,-9.658757
0.23482,-9.662839
0.26091,-9.66556
0.287,-9.669642
0.31309,-9.673724
0.33918,-9.677806
0.36527,-9.680527
0.39136,-9.684608
0.41745,-9.68869
0.44354,-9.692772
0.46963,-9.695493
0.49572,-9.699574
0.52181,-9.703657
0.5479,-9.706378
0.574,-9.710459
0.60009,-9.713181
0.62618,-9.715901
0.65227,-9.718623
0.67836,-9.721344
0.70445,-9.722705
0.73054,-9.724065
0.75663,-9.724065
,
,
0.0,-9.632906
0.02609,-9.638349
0.05218,-9.645152
0.07827,-9.650594
0.10436,-9.657396
0.13045,-9.657396
0.15654,-9.656035
0.18264,-9.656035
0.20873,-9.656035
0.23482,-9.656035
0.26091,-9.656035
0.287,-9.657396
0.31309,-9.658757
0.33918,-9.660117
0.36527,-9.662839
0.39136,-9.66556
0.41745,-9.669642
0.44354,-9.673724
0.46963,-9.677806
0.49572,-9.681887
0.52181,-9.685968
0.5479,-9.68869
0.574,-9.692772
0.60009,-9.695493
0.62618,-9.698215
0.65227,-9.700935
0.67836,-9.702296
0.70445,-9.703657
0.73054,-9.703657
0.75663,-9.705017
,
,
0.0,-9.632906
0.02609,-9.628824
0.05218,-9.632906
0.07827,-9.638349
0.10436,-9.64243
0.13045,-9.646512
0.15654,-9.650594
0.18264,-9.654675
0.20873,-9.656035
0.23482,-9.656035
0.26091,-9.656035
0.287,-9.657396
0.31309,-9.658757
0.33918,-9.660117
0.36527,-9.662839
0.39136,-9.66556
0.41745,-9.669642
0.44354,-9.673724
0.46963,-9.677806
0.49572,-9.681887
0.52181,-9.685968
0.5479,-9.68869
0.574,-9.692772
0.60009,-9.695493
0.62618,-9.698215
0.65227,-9.700935
0.67836,-9.702296
0.70445,-9.703657
0.73054,-9.703657
0.75663,-9.705017
,
,
0.0,-9.624743
0.02609,-9.627463
0.05218,-9.623383
0.07827,-9.61794
0.10436,-9.612497
0.13045,-9.608416
0.15654,-9.602973
0.18264,-9.598892
0.20873,-9.59345
0.23482,-9.597531
0.26091,-9.601612
0.287,-9.605695
0.31309,-9.608416
0.33918,-9.612497
0.36527,-9.615219
0.39136,-9.616579
0.41745,-9.61794
0.44354,-9.619301
0.46963,-9.619301
0.49572,-9.619301
0.52181,-9.619301
0.5479,-9.619301
0.574,-9.619301
0.60009,-9.619301
0.62618,-9.619301
0.65227,-9.619301
0.67836,-9.619301
0.70445,-9.619301
0.73054,-9.61794
0.75663,-9.61794
,
,
0.0,-9.624743
0.02609,-9.619301
0.05218,-9.615219
0.07827,-9.609776
0.10436,-9.604334
0.13045,-9.600252
0.15654,-9.59481
0.18264,-9.589368
0.20873,-9.59345
0.23482,-9.597531
0.26091,-9.601612
0.287,-9.605695
0.31309,-9.608416
0.33918,-9.612497
0.36527,-9.615219
0.39136,-9.616579
0.41745,-9.61794
0.44354,-9.619301
0.46963,-9.619301
0.49572,-9.619301
