k,Energy (eV)
0.7043,-9.53372
0.73038,-9.53372
0.75647,-9.53372
,
,
0.0,-9.554129
0.02608,-9.548686
0.05217,-9.544604
0.07825,-9.539163
0.10434,-9.53372
0.13042,-9.526917
0.15651,-9.528277
0.18259,-9.529638
0.20868,-9.530998
0.23477,-9.532359
0.26085,-9.532359
0.28694,-9.53372
0.31302,-9.53372
0.33911,-9.53372
0.36519,-9.53372
0.39128,-9.53372
0.41736,-9.53372
0.44345,-9.53372
0.46953,-9.53372
0.49562,-9.53372
0.5217,-9.53372
0.54779,-9.53372
0.57387,-9.530998
0.59996,-9.528277
0.62604,-9.525556
0.65213,-9.522835
0.67821,-9.521474
0.7043,-9.520113
0.73038,-9.520113
0.75647,-9.520113
,
,
0.0,-9.522835
0.02608,-9.522835
0.05217,-9.522835
0.07825,-9.524196
0.10434,-9.525556
0.13042,-9.526917
0.15651,-9.528277
0.18259,-9.529638
0.20868,-9.530998
0.23477,-9.532359
0.26085,-9.532359
0.28694,-9.53372
0.31302,-9.53372
0.33911,-9.53372
0.36519,-9.53372
0.39128,-9.53372
0.41736,-9.53372
0.44345,-9.53372
0.46953,-9.53372
0.49562,-9.53372
0.5217,-9.529638
0.54779,-9.524196
0.57387,-9.518753
0.59996,-9.514672
0.62604,-9.51059
0.65213,-9.506508
0.67821,-9.503787
0.7043,-9.501065
0.73038,-9.501065
0.75647,-9.501065
,
,
0.0,-9.522835
0.02608,-9.522835
0.05217,-9.522835
0.07825,-9.524196
0.10434,-9.525556
0.13042,-9.526917
0.15651,-9.520113
0.18259,-9.514672
0.20868,-9.507869
0.23477,-9.501065
0.26085,-9.496984
0.28694,-9.496984
0.31302,-9.496984
0.33911,-9.498344
0.36519,-9.498344
0.39128,-9.498344
0.41736,-9.498344
0.44345,-9.498344
0.46953,-9.498344
0.49562,-9.499705
0.5217,-9.499705
0.54779,-9.499705
0.57387,-9.499705
0.59996,-9.499705
0.62604,-9.501065
0.65213,-9.501065
0.67821,-9.501065
0.7043,-9.501065
0.73038,-9.501065
0.75647,-9.501065
,
,
0.0,-9.501065
0.02608,-9.501065
0.05217,-9.501065
0.07825,-9.499705
0.10434,-9.499705
0.13042,-9.499705
0.15651,-9.498344
0.18259,-9.498344
0.20868,-9.498344
0.23477,-9.498344
0.26085,-9.496984
0.28694,-9.496984
0.31302,-9.496984
0.33911,-9.498344
0.36519,-9.498344
0.39128,-9.498344
0.41736,-9.498344
0.44345,-9.498344
0.46953,-9.498344
0.49562,-9.499705
0.5217,-9.499705
0.54779,-9.499705
0.57387,-9.499705
0.59996,-9.499705
0.62604,-9.501065
0.65213,-9.501065
0.67821,-9.501065
0.7043,-9.501065
0.73038,-9.499705
0.75647,-9.499705
,
,
0.0,-9.501065
0.02608,-9.501065
0.05217,-9.501065
0.07825,-9.499705
0.10434,-9.499705
0.13042,-9.499705
0.15651,-9.498344
0.18259,-9.498344
0.20868,-9.498344
0.23477,-9.498344
0.26085,-9.495624
0.28694,-9.488821
0.31302,-9.483378
0.33911,-9.476575
0.36519,-9.471133
0.39128,-9.465691
0.41736,-9.460249
0.44345,-9.454806
0.46953,-9.450725
0.49562,-9.445282
0.5217,-9.4412
0.54779,-9.437119
0.57387,-9.434398
0.59996,-9.434398
0.62604,-9.437119
0.65213,-9.438478
0.67821,-9.4412
0.7043,-9.44256
0.73038,-9.443921
0.75647,-9.443921
,
,
0.0,-9.445282
0.02608,-9.445282
0.05217,-9.445282
0.07825,-9.445282
0.10434,-9.445282
0.13042,-9.445282
0.15651,-9.445282
0.18259,-9.443921
0.20868,-9.443921
0.23477,-9.44256
0.26085,-9.44256
0.28694,-9.4412
0.31302,-9.439839
0.33911,-9.438478
0.36519,-9.437119
0.39128,-9.435758
0.41736,-9.434398
0.44345,-9.433037
0.46953,-9.431677
0.49562,-9.431677
0.5217,-9.430316
0.54779,-9.428955
0.57387,-9.431677
0.59996,-9.430316
0.62604,-9.427594
0.65213,-9.424873
0.67821,-9.424873
0.7043,-9.424873
0.73038,-9.424873
0.75647,-9.424873
,
,
0.0,-9.445282
0.02608,-9.445282
0.05217,-9.445282
0.07825,-9.445282
0.10434,-9.445282
0.13042,-9.445282
0.15651,-9.445282
0.18259,-9.443921
0.20868,-9.443921
0.23477,-9.44256
0.26085,-9.44256
0.28694,-9.4412
0.31302,-9.439839
0.33911,-9.438478
0.36519,-9.437119
0.39128,-9.435758
0.41736,-9.434398
0.44345,-9.433037
0.46953,-9.431677
0.49562,-9.431677
0.5217,-9.430316
0.54779,-9.428955
0.57387,-9.427594
0.59996,-9.426234
0.62604,-9.426234
0.65213,-9.424873
0.67821,-9.424873
0.7043,-9.424873
0.73038,-9.424873
0.75647,-9.424873
,
,
0.0,-9.389498
0.02608,-9.389498
0.05217,-9.390859
0.07825,-9.39222
0.10434,-9.39222
0.13042,-9.393579
0.15651,-9.39494
0.18259,-9.397662
0.20868,-9.399022
0.23477,-9.400383
0.26085,-9.401744
0.28694,-9.404465
0.31302,-9.405826
0.33911,-9.408546
0.36519,-9.409906
0.39128,-9.412627
0.41736,-9.415349
0.44345,-9.41807
0.46953,-9.420792
0.49562,-9.423512
0.5217,-9.426234
0.54779,-9.428955
0.57387,-9.427594
0.59996,-9.426234
0.62604,-9.426234
0.65213,-9.424873
0.67821,-9.423512
0.7043,-9.423512
0.73038,-9.423512
0.75647,-9.424873
,
,
0.0,-9.389498
0.02608,-9.388137
0.05217,-9.388137
0.07825,-9.386777
0.10434,-9.386777
0.13042,-9.386777
0.15651,-9.386777
0.18259,-9.388137
0.20868,-9.388137
0.23477,-9.389498
0.26085,-9.389498
0.28694,-9.390859
0.31302,-9.39222
0.33911,-9.39494
0.36519,-9.396301
0.39128,-9.399022
0.41736,-9.401744
0.44345,-9.404465
0.46953,-9.405826
0.49562,-9.408546
0.5217,-9.411267
0.54779,-9.413988
0.57387,-9.41671
0.59996,-9.41807
0.62604,-9.419431
0.65213,-9.420792
0.67821,-9.422153
0.7043,-9.422153
0.73038,-9.420792
0.75647,-9.420792
,
,
0.0,-9.352763
0.02608,-9.354123
0.05217,-9.355483
0.07825,-9.358205
0.10434,-9.359565
0.13042,-9.360926
0.15651,-9.362287
0.18259,-9.363647
0.20868,-9.363647
0.23477,-9.365007
0.26085,-9.366368
0.28694,-9.369089
0.31302,-9.37045
0.33911,-9.373172
0.36519,-9.374532
0.39128,-9.375893
0.41736,-9.377254
0.44345,-9.378613
0.46953,-9.381334
0.49562,-9.382695
0.5217,-9.382695
0.54779,-9.384055
0.57387,-9.385416
0.59996,-9.386777
0.62604,-9.386777
0.65213,-9.388137
0.67821,-9.388137
0.7043,-9.388137
0.73038,-9.388137
0.75647,-9.388137
,
,
0.0,-9.352763
0.02608,-9.354123
0.05217,-9.355483
0.07825,-9.358205
0.10434,-9.359565
0.13042,-9.360926
0.15651,-9.362287
0.18259,-9.363647
0.20868,-9.363647
0.23477,-9.363647
0.26085,-9.363647
0.28694,-9.363647
0.31302,-9.362287
0.33911,-9.360926
0.36519,-9.360926
0.39128,-9.359565
0.41736,-9.358205
0.44345,-9.355483
0.46953,-9.354123
0.49562,-9.352763
0.5217,-9.351402
0.54779,-9.350041
0.57387,-9.347321
0.59996,-9.34596
0.62604,-9.344599
0.65213,-9.344599
0.67821,-9.344599
0.7043,-9.344599
0.73038,-9.344599
0.75647,-9.344599
,
,
0.0,-9.344599
0.02608,-9.34596
0.05217,-9.348681
0.07825,-9.351402
0.10434,-9.352763
0.13042,-9.355483
0.15651,-9.358205
0.18259,-9.359565
0.20868,-9.362287
0.23477,-9.363647
0.26085,-9.363647
0.28694,-9.363647
0.31302,-9.362287
0.33911,-9.360926
0.36519,-9.360926
0.39128,-9.359565
0.41736,-9.358205
0.44345,-9.355483
0.46953,-9.354123
0.49562,-9.352763
0.5217,-9.351402
0.54779,-9.350041
0.57387,-9.347321
0.59996,-9.34596
0.62604,-9.344599
0.65213,-9.343239
0.67821,-9.343239
0.7043,-9.341878
0.73038,-9.341878
0.75647,-9.341878
,
,
0.0,-9.344599
0.02608,-9.341878
0.05217,-9.339157
0.07825,-9.337796
0.10434,-9.335074
0.13042,-9.333714
0.15651,-9.332354
0.18259,-9.329632
0.20868,-9.328272
0.23477,-9.326912
0.26085,-9.328272
0.28694,-9.329632
0.31302,-9.332354
0.33911,-9.333714
0.36519,-9.335074
0.39128,-9.337796
0.41736,-9.339157
0.44345,-9.339157
0.46953,-9.340517
0.49562,-9.341878
0.5217,-9.341878
0.54779,-9.343239
0.57387,-9.343239
0.59996,-9.343239
0.62604,-9.344599
0.65213,-9.343239
0.67821,-9.343239
0.7043,-9.341878
0.73038,-9.341878
0.75647,-9.341878
,
,
0.0,-9.341878
0.02608,-9.340517
0.05217,-9.337796
0.07825,-9.333714
0.10434,-9.329632
0.13042,-9.325551
0.15651,-9.321469
0.18259,-9.320108
0.20868,-9.32283
0.23477,-9.325551
0.26085,-9.325551
0.28694,-9.324191
0.31302,-9.32283
0.33911,-9.32283
0.36519,-9.321469
0.39128,-9.321469
0.41736,-9.320108
0.44345,-9.320108
0.46953,-9.320108
0.49562,-9.320108
0.5217,-9.320108
0.54779,-9.320108
0.57387,-9.321469
0.59996,-9.321469
0.62604,-9.321469
0.65213,-9.321469
0.67821,-9.32283
0.7043,-9.32283
0.73038,-9.32283
0.75647,-9.32283
,
,
0.0,-9.341878
0.02608,-9.340517
0.05217,-9.337796
0.07825,-9.333714
0.10434,-9.329632
0.13042,-9.325551
0.15651,-9.321469
0.18259,-9.317388
0.20868,-9.313306
0.23477,-9.307863
0.26085,-9.303782
0.28694,-9.301061
0.31302,-9.296979
0.33911,-9.292897
0.36519,-9.290176
0.39128,-9.287455
0.41736,-9.284734
0.44345,-9.283373
0.46953,-9.283373
0.49562,-9.283373
0.5217,-9.283373
0.54779,-9.283373
0.57387,-9.283373
0.59996,-9.283373
0.62604,-9.283373
0.65213,-9.283373
0.67821,-9.283373
0.7043,-9.283373
0.73038,-9.283373
0.75647,-9.283373
,
,
0.0,-9.302421
0.02608,-9.305141
0.05217,-9.306502
0.07825,-9.309224
0.10434,-9.311945
0.13042,-9.314667
0.15651,-9.317388
0.18259,-9.317388
0.20868,-9.313306
0.23477,-9.307863
0.26085,-9.303782
0.28694,-9.301061
0.31302,-9.296979
0.33911,-9.292897
0.36519,-9.290176
0.39128,-9.287455
0.41736,-9.284734
0.44345,-9.282012
0.46953,-9.279291
0.49562,-9.27793
0.5217,-9.276569
0.54779,-9.275209
0.57387,-9.273849
0.59996,-9.272489
0.62604,-9.272489
0.65213,-9.271128
0.67821,-9.271128
0.7043,-9.271128
0.73038,-9.271128
0.75647,-9.269768
,
,
0.0,-9.302421
0.02608,-9.2997
0.05217,-9.29834
0.07825,-9.295618
0.10434,-9.294258
0.13042,-9.292897
0.15651,-9.291536
0.18259,-9.290176
0.20868,-9.288815
0.23477,-9.287455
0.26085,-9.286094
0.28694,-9.286094
0.31302,-9.284734
0.33911,-9.284734
0.36519,-9.284734
0.39128,-9.283373
0.41736,-9.283373
0.44345,-9.282012
0.46953,-9.279291
0.49562,-9.27793
0.5217,-9.276569
0.54779,-9.275209
0.57387,-9.273849
0.59996,-9.272489
0.62604,-9.272489
0.65213,-9.271128
0.67821,-9.271128
0.7043,-9.271128
0.73038,-9.271128
0.75647,-9.269768
,
,
0.0,-8.99493
0.02608,-8.997651
0.05217,-9.000373
0.07825,-9.003093
0.10434,-9.005815
0.13042,-9.008535
0.15651,-9.011257
0.18259,-9.012617
0.20868,-9.015339
0.23477,-9.01806
0.26085,-9.020782
0.28694,-9.022141
0.31302,-9.024863
0.33911,-9.027584
0.36519,-9.028944
0.39128,-9.030305
0.41736,-9.033026
0.44345,-9.034387
0.46953,-9.037107
0.49562,-9.038468
0.5217,-9.039829
0.54779,-9.04255
0.57387,-9.043911
0.59996,-9.043911
0.62604,-9.045272
0.65213,-9.046632
0.67821,-9.046632
0.7043,-9.047993
0.73038,-9.047993
0.75647,-9.047993
,
,
0.0,-8.99493
0.02608,-8.992209
0.05217,-8.993569
0.07825,-8.996291
0.10434,-8.999012
0.13042,-9.003093
0.15651,-9.005815
0.18259,-9.008535
0.20868,-9.011257
0.23477,-9.013978
0.26085,-9.0167
0.28694,-9.020782
0.31302,-9.023502
0.33911,-9.024863
0.36519,-9.027584
0.39128,-9.030305
0.41736,-9.033026
0.44345,-9.034387
0.46953,-9.035748
0.49562,-9.037107
0.5217,-9.038468
0.54779,-9.039829
0.57387,-9.041189
0.59996,-9.041189
0.62604,-9.04255
0.65213,-9.04255
0.67821,-9.043911
0.7043,-9.043911
0.73038,-9.043911
