Energy (eV),COHP,Int. COHP
-12.409238,0.0,0.0
-12.390326,0.0,0.0
-12.371414,0.0,0.0
-12.352502,0.0,0.0
-12.33359,0.0,0.0
-12.314678,0.0,0.0
-12.295766,0.0,0.0
-12.276853,0.0,0.0
-12.257941,0.0,0.0
-12.239029,0.0,0.0
-12.220117,0.0,0.0
-12.201205,0.0,0.0
-12.182293,0.0,0.0
-12.163381,0.0,0.0
-12.144605,0.0,0.0
-12.125693,0.0,0.0
-12.106781,0.0,0.0
-12.087869,0.0,0.0
-12.068957,0.0,0.0
-12.050045,0.0,0.0
-12.031133,0.0,0.0
-12.012221,0.0,0.0
-11.993309,0.0,0.0
-11.974397,0.0,0.0
-11.955484,0.0,0.0
-11.936572,0.0,0.0
-11.91766,0.0,0.0
-11.898748,0.0,0.0
-11.879836,0.0,0.0
-11.860924,0.0,0.0
-11.842012,0.0,0.0
-11.8231,0.0,0.0
-11.804188,0.0,0.0
-11.785276,0.0,0.0
-11.766364,0.0,0.0
-11.747452,0.0,0.0
-11.72854,0.0,0.0
-11.709628,0.0,0.0
-11.690716,0.0,0.0
-11.671804,0.0,0.0
-11.652891,0.0,0.0
-11.633979,0.0,0.0
-11.615067,0.0,0.0
-11.596155,0.0,0.0
-11.577379,0.0,0.0
-11.558467,0.0,0.0
-11.539555,0.0,0.0
-11.520643,0.0,0.0
-11.501731,0.0,0.0
-11.482819,0.0,0.0
-11.463907,0.0,0.0
-11.444995,0.0,0.0
-11.426083,0.0,0.0
-11.407171,0.0,0.0
-11.388259,0.0,0.0
-11.369347,0.0,0.0
-11.350435,0.0,0.0
-11.331523,0.0,0.0
-11.31261,0.0,0.0
-11.293698,0.0,0.0
-11.274786,0.0,0.0
-11.255874,0.0,0.0
-11.236962,0.0,0.0
-11.21805,0.0,0.0
-11.199138,0.0,0.0
-11.180226,0.0,0.0
-11.161314,0.0,0.0
-11.142402,0.0,0.0
-11.12349,0.0,0.0
-11.104578,0.0,0.0
-11.085666,0.0,0.0
-11.066754,0.0,0.0
-11.047842,0.0,0.0
-11.029066,0.0,0.0
-11.010154,0.0,0.0
-10.991241,0.0,0.0
-10.972329,0.0,0.0
-10.953417,0.0,0.0
-10.934505,0.053168,0.000554
-10.915593,0.090074,0.001967
-10.896681,0.11414,0.003875
-10.877769,0.13948,0.0063
-10.858857,0.15943,0.009113
-10.839945,0.18655,0.01238
-10.821033,0.22542,0.016192
-10.802121,0.25358,0.020924
-10.783209,0.24173,0.025474
-10.764297,0.25236,0.030323
-10.745385,0.28592,0.035693
-10.726473,0.30785,0.040876
-10.707561,0.52636,0.04903
-10.688648,0.37944,0.057084
-10.669736,0.58433,0.066334
-10.650824,0.58543,0.077391
-10.631912,0.63948,0.088983
-10.613,0.73604,0.101863
-10.594088,0.8157,0.116452
-10.575176,0.85478,0.132175
-10.556264,0.76742,0.148507
-10.537352,0.47772,0.16048
-10.51844,0.36869,0.168181
-10.499528,0.45833,0.176549
-10.480616,0.63033,0.185787
-10.46184,0.37109,0.19308
-10.442928,0.36609,0.199597
-10.424016,0.44887,0.207897
-10.405104,0.5982,0.217625
-10.386192,0.53186,0.228401
-10.367279,0.53514,0.238183
-10.348367,0.56023,0.248782
-10.329455,0.44738,0.258878
-10.310543,0.34795,0.265871
-10.291631,0.37861,0.276021
-10.272719,0.28108,0.282048
-10.253807,0.23564,0.286919
-10.234895,0.19467,0.290946
-10.215983,0.1655,0.29447
-10.197071,0.19639,0.297559
-10.178159,0.21912,0.301777
-10.159247,0.2727,0.306511
-10.140335,0.1609,0.31062
-10.121423,0.15893,0.313532
-10.102511,0.18927,0.316988
-10.083599,0.29469,0.321655
-10.064686,0.46177,0.329029
-10.045774,0.33708,0.336594
-10.026862,0.51694,0.344091
-10.00795,0.46556,0.354227
-9.989038,0.4774,0.36288
-9.970126,0.69339,0.375493
-9.951214,0.91564,0.392745
-9.932302,0.7441,0.407956
-9.913526,0.52052,0.421549
-9.894614,1.2669,0.436324
-9.875702,0.89766,0.462271
-9.85679,1.2954,0.480407
-9.837878,1.2377,0.506149
-9.818966,0.7201,0.528259
-9.800054,0.58441,0.54328
-9.781142,0.030937,0.548967
-9.76223,0.0,0.549048
-9.743317,0.058525,0.549402
-9.724405,0.054184,0.550409
-9.705493,0.082325,0.551674
-9.686581,0.11227,0.553212
-9.667669,0.12326,0.556627
-9.648757,0.20853,0.558858
-9.629845,0.21168,0.563933
-9.610933,0.13902,0.567484
-9.592021,0.019317,0.568355
-9.573109,0.15588,0.570695
-9.554197,0.12653,0.572954
-9.535285,0.041691,0.575865
-9.516373,0.078995,0.577376
-9.497461,0.027368,0.578396
-9.478549,0.01002,0.578723
-9.459637,0.005954,0.578845
-9.440724,0.084038,0.579525
-9.421812,0.061766,0.580682
-9.4029,0.029783,0.581553
-9.383988,0.019078,0.582151
-9.365076,0.040378,0.582804
-9.3463,0.023862,0.583471
-9.327388,0.007634,0.584015
-9.308476,0.0,0.584043
-9.289564,0.0,0.584043
-9.270652,0.0,0.584043
-9.25174,0.0,0.584043
-9.232828,0.0,0.584043
-9.213916,0.0,0.584043
-9.195004,0.0,0.584043
-9.176092,0.0,0.584043
-9.15718,0.0,0.584043
-9.138268,0.0,0.584043
-9.119355,0.0,0.584043
-9.100443,0.0,0.584043
-9.081531,0.0,0.584043
-9.062619,1.4e-05,0.584043
-9.043707,0.002393,0.584056
-9.024795,0.005653,0.584151
-9.005883,0.005917,0.584206
-8.986971,0.006824,0.584383
-8.968059,0.002097,0.584464
-8.949147,0.0,0.584464
-8.930235,0.0,0.584464
-8.911323,0.0,0.584464
-8.892411,0.0,0.584464
-8.873499,0.0,0.584464
-8.854587,0.0,0.584464
-8.835675,0.0,0.584464
-8.816762,0.0,0.584464
-8.797986,0.0,0.584464
-8.779074,0.0,0.584464
-8.760162,0.0,0.584464
-8.74125,0.0,0.584464
-8.722338,0.0,0.584464
-8.703426,0.0,0.584464
-8.684514,0.0,0.584464
-8.665602,0.0,0.584464
-8.64669,0.0,0.584464
-8.627778,0.0,0.584464
-8.608866,0.0,0.584464
-8.589954,0.0,0.584464
-8.571042,0.0,0.584464
-8.55213,0.0,0.584464
-8.533218,0.0,0.584464
-8.514306,0.0,0.584464
-8.495393,0.0,0.584464
-8.476481,0.0,0.584464
-8.457569,0.0,0.584464
-8.438657,0.0,0.584464
-8.419745,0.0,0.584464
-8.400833,0.0,0.584464
-8.381921,0.0,0.584464
-8.363009,0.0,0.584464
-8.344097,0.0,0.584464
-8.325185,0.0,0.584464
-8.306273,0.0,0.584464
-8.287361,0.0,0.584464
-8.268449,0.0,0.584464
-8.249537,0.0,0.584464
-8.230761,0.0,0.584464
-8.211849,0.0,0.584464
-8.192937,0.0,0.584464
-8.174024,0.0,0.584464
-8.155112,0.0,0.584464
-8.1362,0.0,0.584464
-8.117288,0.0,0.584464
-8.098376,0.0,0.584464
-8.079464,0.0,0.584464
-8.060552,0.0,0.584464
-8.04164,0.0,0.584464
-8.022728,0.0,0.584464
-8.003816,0.0,0.584464
-7.984904,0.0,0.584464
-7.965992,0.0,0.584464
-7.94708,0.0,0.584464
-7.928168,0.0,0.584464
-7.909256,0.0,0.584464
-7.890344,0.0,0.584464
-7.871432,0.0,0.584464
-7.852519,0.0,0.584464
-7.833607,0.0,0.584464
-7.814695,0.0,0.584464
-7.795783,0.0,0.584464
-7.776871,0.0,0.584464
-7.757959,0.0,0.584464
-7.739047,0.0,0.584464
-7.720135,0.0,0.584464
-7.701223,0.0,0.584464
-7.682447,0.0,0.584464
-7.663535,0.0,0.584464
-7.644623,0.0,0.584464
-7.625711,0.0,0.584464
-7.606799,0.0,0.584464
-7.587887,0.0,0.584464
-7.568975,0.0,0.584464
-7.550063,0.0,0.584464
-7.53115,0.0,0.584464
-7.512238,0.0,0.584464
-7.493326,0.0,0.584464
-7.474414,0.0,0.584464
-7.455502,0.0,0.584464
-7.43659,0.0,0.584464
-7.417678,0.0,0.584464
-7.398766,0.0,0.584464
-7.379854,0.0,0.584464
-7.360942,0.0,0.584464
-7.34203,0.0,0.584464
-7.323118,0.0,0.584464
-7.304206,0.0,0.584464
-7.285294,0.0,0.584464
-7.266382,0.0,0.584464
-7.24747,0.0,0.584464
-7.228557,0.0,0.584464
-7.209645,0.0,0.584464
-7.190733,0.0,0.584464
-7.171821,0.0,0.584464
-7.152909,0.0,0.584464
-7.133997,0.0,0.584464
-7.115221,0.0,0.584464
-7.096309,0.0,0.584464
-7.077397,0.0,0.584464
-7.058485,0.0,0.584464
-7.039573,0.0,0.584464
-7.020661,0.0,0.584464
-7.001749,0.0,0.584464
-6.982837,0.0,0.584464
-6.963925,0.0,0.584464
-6.945013,0.0,0.584464
-6.926101,0.0,0.584464
-6.907188,0.0,0.584464
-6.888276,0.0,0.584464
-6.869364,0.0,0.584464
-6.850452,0.0,0.584464
-6.83154,0.0,0.584464
-6.812628,0.0,0.584464
-6.793716,0.0,0.584464
-6.774804,0.0,0.584464
-6.755892,0.0,0.584464
-6.73698,0.0,0.584464
-6.718068,0.0,0.584464
-6.699156,0.0,0.584464
-6.680244,0.0,0.584464
-6.661332,0.0,0.584464
-6.64242,0.0,0.584464
-6.623508,0.0,0.584464
-6.604595,0.0,0.584464
-6.585683,0.0,0.584464
-6.566907,0.0,0.584464
-6.547995,0.0,0.584464
-6.529083,0.0,0.584464
-6.510171,0.0,0.584464
-6.491259,0.0,0.584464
-6.472347,0.0,0.584464
-6.453435,0.0,0.584464
-6.434523,0.0,0.584464
-6.415611,0.0,0.584464
-6.396699,0.0,0.584464
-6.377787,0.0,0.584464
-6.358875,0.0,0.584464
-6.339963,0.0,0.584464
-6.321051,0.0,0.584464
-6.302139,0.0,0.584464
-6.283226,0.0,0.584464
-6.264314,0.0,0.584464
-6.245402,0.0,0.584464
-6.22649,0.0,0.584464
-6.207578,0.0,0.584464
-6.188666,0.0,0.584464
-6.169754,0.025677,0.584519
-6.150842,0.1473,0.586478
-6.13193,0.22116,0.590124
-6.113018,0.29145,0.594954
-6.094106,0.36098,0.601131
-6.075194,0.44356,0.608696
-6.056282,1.0166,0.621322
-6.03737,1.6271,0.644915
-6.018458,1.6828,0.678984
-5.999682,1.2888,0.705991
-5.98077,0.77262,0.726019
-5.961857,0.079938,0.73421
-5.942945,0.1539,0.734972
-5.924033,0.68327,0.742455
-5.905121,0.91092,0.75885
-5.886209,1.0252,0.777327
-5.867297,1.1336,0.797844
-5.848385,1.1624,0.820022
-5.829473,0.73206,0.837097
-5.810561,0.53532,0.848961
-5.791649,0.40802,0.857791
-5.772737,0.31053,0.864567
-5.753825,0.22733,0.869656
-5.734913,0.1371,0.87303
-5.716001,0.020307,0.874799
-5.697089,0.0,0.874867
-5.678177,0.0,0.874867
-5.659264,0.0,0.874867
-5.640352,0.0,0.874867
-5.62144,0.0,0.874867
-5.602528,0.0,0.874867
-5.583616,0.0,0.874867
-5.564704,0.0,0.874867
-5.545792,0.0,0.874867
-5.52688,0.0,0.874867
-5.507968,0.0,0.874867
-5.489056,0.0,0.874867
-5.470144,0.0,0.874867
-5.451368,0.0,0.874867
-5.432456,0.0,0.874867
-5.413544,0.0,0.874867
-5.394632,0.0,0.874867
-5.37572,0.0,0.874867
-5.356808,0.0,0.874867
-5.337895,0.0,0.874867
-5.318983,0.0,0.874867
-5.300071,0.0,0.874867
-5.281159,0.0,0.874867
-5.262247,0.0,0.874867
-5.243335,0.0,0.874867
-5.224423,0.0,0.874867
-5.205511,0.0,0.874867
-5.186599,0.0,0.874867
-5.167687,0.0,0.874867
-5.148775,0.0,0.874867
-5.129863,0.0,0.874867
-5.110951,0.0,0.874867
-5.092039,0.0,0.874867
-5.073127,0.0,0.874867
-5.054215,0.0,0.874867
-5.035302,0.0,0.874867
-5.01639,0.0,0.874867
-4.997478,0.0,0.874867
-4.978566,0.0,0.874867
-4.959654,0.0,0.874867
-4.940742,0.0,0.874867
-4.92183,0.003031,0.874867
-4.902918,0.14274,0.876322
-4.884142,0.20589,0.879669
-4.86523,0.27602,0.884173
-4.846318,0.42705,0.891153
-4.827406,0.43149,0.899384
-4.808494,0.31047,0.90631
-4.789582,0.096529,0.910391
-4.77067,0.05902,0.911262
-4.751758,0.15877,0.913167
-4.732846,0.29447,0.917004
-4.713933,0.48573,0.925154
-4.695021,0.50251,0.935263
-4.676109,0.44316,0.944542
-4.657197,0.48491,0.954093
-4.638285,0.23763,0.962325
-4.619373,0.61413,0.973032
-4.600461,0.32028,0.980461
-4.581549,0.19216,0.984801
-4.562637,0.22718,0.990434
-4.543725,0.20873,0.994516
-4.524813,0.30963,0.998734
-4.505901,0.27605,1.003931
-4.486989,0.15268,1.008163
