k,Energy (eV)
0.0,-10.737017
0.02584,-10.749263
0.05168,-10.762868
0.07752,-10.775113
0.10336,-10.787358
0.12921,-10.799603
0.15505,-10.811849
0.18089,-10.822734
0.20673,-10.833618
0.23257,-10.844502
0.25841,-10.854027
0.28425,-10.86355
0.31009,-10.873075
0.33593,-10.882599
0.36177,-10.890762
0.38761,-10.898926
0.41345,-10.905729
0.43929,-10.912532
0.46513,-10.919334
0.49097,-10.924777
0.51681,-10.93022
0.54265,-10.935661
0.56849,-10.939744
0.59433,-10.942465
0.62017,-10.946546
0.64601,-10.949267
0.67185,-10.950627
0.69769,-10.951988
0.72353,-10.953349
0.74937,-10.953349
,
,
0.0,-10.737017
0.02584,-10.723412
0.05168,-10.709805
0.07752,-10.696199
0.10336,-10.682593
0.12921,-10.667627
0.15505,-10.659464
0.18089,-10.656742
0.20673,-10.654021
0.23257,-10.6513
0.25841,-10.647218
0.28425,-10.643137
0.31009,-10.639055
0.33593,-10.634974
0.36177,-10.629531
0.38761,-10.625449
0.41345,-10.620007
0.43929,-10.614565
0.46513,-10.609122
0.49097,-10.60232
0.51681,-10.596877
0.54265,-10.590075
0.56849,-10.584632
0.59433,-10.579189
0.62017,-10.573747
0.64601,-10.568305
0.67185,-10.564223
0.69769,-10.560142
0.72353,-10.558782
0.74937,-10.557421
,
,
0.0,-10.664907
0.02584,-10.664907
0.05168,-10.664907
0.07752,-10.663546
0.10336,-10.662185
0.12921,-10.660825
0.15505,-10.656742
0.18089,-10.654021
0.20673,-10.64994
0.23257,-10.647218
0.25841,-10.643137
0.28425,-10.639055
0.31009,-10.633613
0.33593,-10.629531
0.36177,-10.624088
0.38761,-10.618647
0.41345,-10.611844
0.43929,-10.606401
0.46513,-10.599598
0.49097,-10.592795
0.51681,-10.585993
0.54265,-10.579189
0.56849,-10.572387
0.59433,-10.565583
0.62017,-10.557421
0.64601,-10.550617
0.67185,-10.543815
0.69769,-10.538372
0.72353,-10.534291
0.74937,-10.53293
,
,
0.0,-10.664907
0.02584,-10.664907
0.05168,-10.663546
0.07752,-10.662185
0.10336,-10.660825
0.12921,-10.658103
0.15505,-10.654021
0.18089,-10.640416
0.20673,-10.62681
0.23257,-10.613204
0.25841,-10.599598
0.28425,-10.585993
0.31009,-10.572387
0.33593,-10.560142
0.36177,-10.546535
0.38761,-10.535651
0.41345,-10.524766
0.43929,-10.513882
0.46513,-10.504358
0.49097,-10.496194
0.51681,-10.489391
0.54265,-10.483949
0.56849,-10.479868
0.59433,-10.477146
0.62017,-10.475786
0.64601,-10.474425
0.67185,-10.473064
0.69769,-10.477146
0.72353,-10.481228
