k,Energy (eV)
0.0,-10.725724
0.02584,-10.737969
0.05168,-10.750215
0.07752,-10.76382
0.10336,-10.776066
0.1292,-10.786951
0.15504,-10.799195
0.18088,-10.810081
0.20672,-10.820965
0.23256,-10.831849
0.2584,-10.841373
0.28424,-10.850898
0.31008,-10.860422
0.33592,-10.869946
0.36176,-10.878109
0.3876,-10.884912
0.41344,-10.893076
0.43928,-10.899879
0.46512,-10.906681
0.49096,-10.912124
0.5168,-10.917566
0.54264,-10.921648
0.56848,-10.925729
0.59432,-10.929811
0.62016,-10.932532
0.646,-10.935253
0.67184,-10.937975
0.69768,-10.939335
0.72352,-10.939335
0.74936,-10.940696
,
,
0.0,-10.725724
0.02584,-10.712118
0.05168,-10.698513
0.07752,-10.686267
0.10336,-10.672662
0.1292,-10.659056
0.15504,-10.646811
0.18088,-10.638647
0.20672,-10.637286
0.23256,-10.634565
0.2584,-10.633204
0.28424,-10.630484
0.31008,-10.627762
0.33592,-10.623681
0.36176,-10.62096
0.3876,-10.616878
0.41344,-10.614157
0.43928,-10.610075
0.46512,-10.607353
0.49096,-10.603271
0.5168,-10.59919
0.54264,-10.59647
0.56848,-10.593748
0.59432,-10.591027
0.62016,-10.588305
0.646,-10.585585
0.67184,-10.584224
0.69768,-10.582863
0.72352,-10.581503
0.74936,-10.581503
,
,
0.0,-10.642729
0.02584,-10.642729
0.05168,-10.642729
0.07752,-10.642729
0.10336,-10.642729
0.1292,-10.641368
0.15504,-10.640008
0.18088,-10.633204
0.20672,-10.625041
0.23256,-10.62232
0.2584,-10.618238
0.28424,-10.612796
0.31008,-10.608714
0.33592,-10.603271
0.36176,-10.59783
0.3876,-10.592387
0.41344,-10.586946
0.43928,-10.581503
0.46512,-10.57606
0.49096,-10.569258
0.5168,-10.563815
0.54264,-10.557013
0.56848,-10.55157
0.59432,-10.544767
0.62016,-10.540686
0.646,-10.535243
0.67184,-10.531161
0.69768,-10.52844
0.72352,-10.525719
0.74936,-10.525719
,
,
0.0,-10.642729
0.02584,-10.641368
0.05168,-10.640008
0.07752,-10.638647
