k,Energy (eV)
0.0,-10.74069
0.02583,-10.752936
0.05167,-10.765181
0.07751,-10.776066
0.10335,-10.788311
0.12918,-10.799195
0.15502,-10.810081
0.18086,-10.820965
0.20669,-10.830489
0.23253,-10.841373
0.25837,-10.850897
0.2842,-10.860422
0.31004,-10.868586
0.33588,-10.878109
0.36172,-10.884912
0.38755,-10.893076
0.41339,-10.899878
0.43923,-10.906681
0.46506,-10.913485
0.4909,-10.918927
0.51674,-10.924369
0.54257,-10.928451
0.56841,-10.932532
0.59425,-10.936614
0.62009,-10.939335
0.64592,-10.942057
0.67176,-10.943418
0.6976,-10.944777
0.72343,-10.946138
0.74927,-10.946138
,
,
0.0,-10.74069
0.02583,-10.729806
0.05167,-10.717561
0.07751,-10.706676
0.10335,-10.69443
0.12918,-10.683546
0.15502,-10.674023
0.18086,-10.672662
0.20669,-10.671301
0.23253,-10.66994
0.25837,-10.667219
0.2842,-10.664498
0.31004,-10.663137
0.33588,-10.660416
0.36172,-10.657695
0.38755,-10.654974
0.41339,-10.652253
0.43923,-10.649532
0.46506,-10.645451
0.4909,-10.642729
0.51674,-10.640008
0.54257,-10.638647
0.56841,-10.635925
0.59425,-10.633204
0.62009,-10.631844
0.64592,-10.630484
0.67176,-10.629123
0.6976,-10.627762
0.72343,-10.626402
0.74927,-10.626402
,
,
0.0,-10.675383
0.02583,-10.676744
0.05167,-10.676744
0.07751,-10.676744
0.10335,-10.675383
0.12918,-10.675383
0.15502,-10.672662
0.18086,-10.664498
0.20669,-10.661777
0.23253,-10.657695
0.25837,-10.654974
0.2842,-10.650892
0.31004,-10.646811
0.33588,-10.642729
0.36172,-10.638647
0.38755,-10.634565
0.41339,-10.630484
0.43923,-10.625041
0.46506,-10.62096
0.4909,-10.616878
0.51674,-10.612796
0.54257,-10.607353
0.56841,-10.604632
0.59425,-10.600551
0.62009,-10.59783
0.64592,-10.593748
0.67176,-10.592387
0.6976,-10.591027
0.72343,-10.589666
0.74927,-10.589666
,
,
0.0,-10.675383
0.02583,-10.675383
0.05167,-10.674023
0.07751,-10.672662
0.10335,-10.671301
0.12918,-10.66858
0.15502,-10.667219
0.18086,-10.661777
0.20669,-10.650892
0.23253,-10.641368
0.25837,-10.631844
0.2842,-10.623681
0.31004,-10.615518
0.33588,-10.607353
0.36172,-10.600551
0.38755,-10.595109
0.41339,-10.589666
0.43923,-10.585585
0.46506,-10.581503
0.4909,-10.578781
0.51674,-10.57606
0.54257,-10.573339
0.56841,-10.570619
0.59425,-10.569258
0.62009,-10.567897
0.64592,-10.567897
0.67176,-10.566537
0.6976,-10.566537
0.72343,-10.566537
0.74927,-10.566537
,
,
0.0,-10.333877
0.02583,-10.333877
0.05167,-10.332517
0.07751,-10.331156
0.10335,-10.329795
0.12918,-10.328435
0.15502,-10.325714
0.18086,-10.322992
0.20669,-10.320271
0.23253,-10.317551
0.25837,-10.313468
0.2842,-10.309386
0.31004,-10.305305
0.33588,-10.299863
0.36172,-10.29442
0.38755,-10.290339
0.41339,-10.284896
0.43923,-10.278093
0.46506,-10.272651
0.4909,-10.274012
0.51674,-10.282175
0.54257,-10.288978
0.56841,-10.29442
0.59425,-10.301223
0.62009,-10.305305
0.64592,-10.309386
0.67176,-10.313468
0.6976,-10.31619
0.72343,-10.317551
