Energy (eV),COHP,Int. COHP
-12.266989,0.0,0.0
-12.248077,0.0,0.0
-12.229165,0.0,0.0
-12.210253,0.0,0.0
-12.191341,0.0,0.0
-12.172429,0.0,0.0
-12.153517,0.0,0.0
-12.134605,0.0,0.0
-12.115693,0.0,0.0
-12.096781,0.0,0.0
-12.077869,0.0,0.0
-12.058957,0.0,0.0
-12.040045,0.0,0.0
-12.021132,0.0,0.0
-12.002356,0.0,0.0
-11.983444,0.0,0.0
-11.964532,0.0,0.0
-11.94562,0.0,0.0
-11.926708,0.0,0.0
-11.907796,0.0,0.0
-11.888884,0.0,0.0
-11.869972,0.0,0.0
-11.85106,0.0,0.0
-11.832148,0.0,0.0
-11.813236,0.0,0.0
-11.794324,0.0,0.0
-11.775412,0.0,0.0
-11.7565,0.0,0.0
-11.737588,0.0,0.0
-11.718676,0.0,0.0
-11.699763,0.0,0.0
-11.680851,0.0,0.0
-11.661939,0.0,0.0
-11.643027,0.0,0.0
-11.624115,0.0,0.0
-11.605203,0.0,0.0
-11.586291,0.0,0.0
-11.567379,0.0,0.0
-11.548467,0.0,0.0
-11.529555,0.0,0.0
-11.510643,0.0,0.0
-11.491731,0.0,0.0
-11.472819,0.0,0.0
-11.453907,0.0,0.0
-11.435131,0.0,0.0
-11.416219,0.0,0.0
-11.397307,0.0,0.0
-11.378394,0.0,0.0
-11.359482,0.0,0.0
-11.34057,0.0,0.0
-11.321658,0.0,0.0
-11.302746,0.0,0.0
-11.283834,0.0,0.0
-11.264922,0.0,0.0
-11.24601,0.0,0.0
-11.227098,0.0,0.0
-11.208186,0.0,0.0
-11.189274,0.0,0.0
-11.170362,0.0,0.0
-11.15145,0.0,0.0
-11.132538,0.0,0.0
-11.113626,0.0,0.0
-11.094714,0.0,0.0
-11.075801,0.0,0.0
-11.056889,0.0,0.0
-11.037977,0.0,0.0
-11.019065,0.0,0.0
-11.000153,0.0,0.0
-10.981241,0.0,0.0
-10.962329,0.0,0.0
-10.943417,0.0,0.0
-10.924505,0.0,0.0
-10.905593,0.0,0.0
-10.886817,0.0,0.0
-10.867905,0.0,0.0
-10.848993,0.0,0.0
-10.830081,0.0,0.0
-10.811169,0.0,0.0
-10.792257,0.0,0.0
-10.773345,0.0,0.0
-10.754432,0.000282,2e-06
-10.73552,0.000534,1e-05
-10.716608,0.000647,2.1e-05
-10.697696,0.000785,3.4e-05
-10.678784,0.000879,5e-05
-10.659872,0.001015,6.8e-05
-10.64096,0.00127,8.9e-05
-10.622048,0.001183,0.000113
-10.603136,0.001219,0.000136
-10.584224,0.0012,0.000159
-10.565312,0.001568,0.000181
-10.5464,0.00158,0.00022
-10.527488,0.002149,0.000253
-10.508576,0.002437,0.000298
-10.489664,0.002147,0.000338
-10.470752,0.001456,0.000376
-10.45184,0.000611,0.000395
-10.432927,0.000278,0.000403
-10.414015,0.000128,0.000407
-10.395103,2e-06,0.000408
-10.376191,0.0,0.000408
-10.357279,0.0,0.000408
-10.338367,0.0,0.000408
-10.319591,0.0,0.000408
-10.300679,0.0,0.000408
-10.281767,0.0,0.000408
-10.262855,0.0,0.000408
-10.243943,0.0,0.000408
-10.225031,0.0,0.000408
-10.206119,-3.9e-05,0.000408
-10.187207,-1e-05,0.000407
-10.168295,8e-05,0.000408
-10.149383,0.000403,0.000412
-10.130471,0.001599,0.000428
-10.111558,0.002843,0.000485
-10.092646,0.000524,0.000512
-10.073734,0.000947,0.000521
-10.054822,0.001685,0.000545
-10.03591,0.002649,0.00059
-10.016998,0.002776,0.000641
-9.998086,0.002568,0.000693
-9.979174,0.00193,0.000735
-9.960262,0.001594,0.000768
-9.94135,0.001618,0.000796
-9.922438,0.002773,0.000836
-9.903526,0.003294,0.000899
-9.884614,0.003441,0.000961
-9.865702,0.004599,0.001034
-9.84679,0.004673,0.001116
-9.827878,0.017565,0.00139
-9.808965,0.008801,0.001695
-9.790053,0.001227,0.001783
-9.771277,0.006181,0.001865
-9.752365,0.008144,0.001998
-9.733453,0.008371,0.002141
-9.714541,0.001204,0.002184
-9.695629,0.001779,0.002208
-9.676717,0.00603,0.002265
-9.657805,0.00936,0.002402
-9.638893,0.014064,0.002658
-9.619981,0.015343,0.002927
-9.601069,0.01176,0.003213
-9.582157,0.011027,0.003479
-9.563245,0.009431,0.003684
-9.544333,0.006593,0.003866
-9.525421,0.010346,0.003999
-9.506509,0.009532,0.004171
-9.487596,0.003808,0.004343
-9.468684,0.011111,0.004517
-9.449772,0.0109,0.004729
-9.43086,0.019324,0.004964
-9.411948,0.024112,0.005354
-9.393036,0.026427,0.00586
-9.374124,0.03712,0.006365
-9.355212,0.023483,0.006932
-9.3363,0.012764,0.007277
-9.317388,0.016095,0.007549
-9.298476,0.006006,0.007786
-9.279564,0.006646,0.007959
-9.260652,0.0,0.008053
-9.24174,0.0,0.008053
-9.222828,0.0,0.008053
-9.204052,0.0,0.008053
-9.18514,0.0,0.008053
-9.166227,0.0,0.008053
-9.147315,0.0,0.008053
-9.128403,0.0,0.008053
-9.109491,0.0,0.008053
-9.090579,0.0,0.008053
-9.071667,0.0,0.008053
-9.052755,0.0,0.008053
-9.033843,0.000313,0.008054
-9.014931,0.00125,0.008068
-8.996019,0.000306,0.008087
-8.977107,0.002232,0.008104
-8.958195,0.001458,0.008144
-8.939283,0.0,0.008161
-8.920371,0.0,0.008161
-8.901459,0.0,0.008161
-8.882547,0.0,0.008161
-8.863634,0.0,0.008161
-8.844722,0.0,0.008161
-8.82581,0.0,0.008161
-8.806898,0.0,0.008161
-8.787986,0.0,0.008161
-8.769074,0.0,0.008161
-8.750162,0.0,0.008161
-8.73125,0.0,0.008161
-8.712338,0.0,0.008161
-8.693426,0.0,0.008161
-8.674514,0.0,0.008161
-8.655738,0.0,0.008161
-8.636826,0.0,0.008161
-8.617914,0.0,0.008161
-8.599002,0.0,0.008161
-8.58009,0.0,0.008161
-8.561178,0.0,0.008161
-8.542265,0.0,0.008161
-8.523353,0.0,0.008161
-8.504441,0.0,0.008161
-8.485529,0.0,0.008161
-8.466617,0.0,0.008161
-8.447705,0.0,0.008161
-8.428793,0.0,0.008161
-8.409881,0.0,0.008161
-8.390969,0.0,0.008161
-8.372057,0.0,0.008161
-8.353145,0.0,0.008161
-8.334233,0.0,0.008161
-8.315321,0.0,0.008161
-8.296409,0.0,0.008161
-8.277497,0.0,0.008161
-8.258585,0.0,0.008161
-8.239672,0.0,0.008161
-8.22076,0.0,0.008161
-8.201848,0.0,0.008161
-8.182936,0.0,0.008161
-8.164024,0.0,0.008161
-8.145112,0.0,0.008161
-8.1262,0.0,0.008161
-8.107288,0.0,0.008161
-8.088512,0.0,0.008161
-8.0696,0.0,0.008161
-8.050688,0.0,0.008161
-8.031776,0.0,0.008161
-8.012864,0.0,0.008161
-7.993952,0.0,0.008161
-7.97504,0.0,0.008161
-7.956128,0.0,0.008161
-7.937216,0.0,0.008161
-7.918303,0.0,0.008161
-7.899391,0.0,0.008161
-7.880479,0.0,0.008161
-7.861567,0.0,0.008161
-7.842655,0.0,0.008161
-7.823743,0.0,0.008161
-7.804831,0.0,0.008161
-7.785919,0.0,0.008161
-7.767007,0.0,0.008161
-7.748095,0.0,0.008161
-7.729183,0.0,0.008161
-7.710271,0.0,0.008161
-7.691359,0.0,0.008161
-7.672447,0.0,0.008161
-7.653535,0.0,0.008161
-7.634623,0.0,0.008161
-7.61571,0.0,0.008161
-7.596798,0.0,0.008161
-7.577886,0.0,0.008161
-7.558974,0.0,0.008161
-7.540198,0.0,0.008161
-7.521286,0.0,0.008161
-7.502374,0.0,0.008161
-7.483462,0.0,0.008161
-7.46455,0.0,0.008161
-7.445638,0.0,0.008161
-7.426726,0.0,0.008161
-7.407814,0.0,0.008161
-7.388902,0.0,0.008161
-7.36999,0.0,0.008161
-7.351078,0.0,0.008161
-7.332166,0.0,0.008161
-7.313254,0.0,0.008161
-7.294341,0.0,0.008161
-7.275429,0.0,0.008161
-7.256517,0.0,0.008161
-7.237605,0.0,0.008161
-7.218693,0.0,0.008161
-7.199781,0.0,0.008161
-7.180869,0.0,0.008161
-7.161957,0.0,0.008161
-7.143045,0.0,0.008161
-7.124133,0.0,0.008161
-7.105221,0.0,0.008161
-7.086309,0.0,0.008161
-7.067397,0.0,0.008161
-7.048485,0.0,0.008161
-7.029573,0.0,0.008161
-7.010661,0.0,0.008161
-6.991749,0.0,0.008161
-6.972973,0.0,0.008161
-6.95406,0.0,0.008161
-6.935148,0.0,0.008161
-6.916236,0.0,0.008161
-6.897324,0.0,0.008161
-6.878412,0.0,0.008161
-6.8595,0.0,0.008161
-6.840588,0.0,0.008161
-6.821676,0.0,0.008161
-6.802764,0.0,0.008161
-6.783852,0.0,0.008161
-6.76494,0.0,0.008161
-6.746028,0.0,0.008161
-6.727116,0.0,0.008161
-6.708204,0.0,0.008161
-6.689292,0.0,0.008161
-6.67038,0.0,0.008161
-6.651467,0.0,0.008161
-6.632555,0.0,0.008161
-6.613643,0.0,0.008161
-6.594731,0.0,0.008161
-6.575819,0.0,0.008161
-6.556907,0.0,0.008161
-6.537995,0.0,0.008161
-6.519083,0.0,0.008161
-6.500171,0.0,0.008161
-6.481259,0.0,0.008161
-6.462347,0.0,0.008161
-6.443435,0.0,0.008161
-6.424659,0.0,0.008161
-6.405747,0.0,0.008161
-6.386835,0.0,0.008161
-6.367923,0.0,0.008161
-6.349011,0.0,0.008161
-6.330098,0.0,0.008161
-6.311186,0.0,0.008161
-6.292274,0.0,0.008161
-6.273362,0.0,0.008161
-6.25445,0.0,0.008161
-6.235538,0.0,0.008161
-6.216626,0.0,0.008161
-6.197714,0.0,0.008161
-6.178802,0.0,0.008161
-6.15989,0.0,0.008161
-6.140978,0.0,0.008161
-6.122066,0.0,0.008161
-6.103154,0.0,0.008161
-6.084242,0.0,0.008161
-6.06533,0.0,0.008161
-6.046418,0.0,0.008161
-6.027505,0.0,0.008161
-6.008593,0.0,0.008161
-5.989681,0.0,0.008161
-5.970769,0.0,0.008161
-5.951857,0.0,0.008161
-5.932945,0.0,0.008161
-5.914033,0.0,0.008161
-5.895121,0.0,0.008161
-5.876209,0.0,0.008161
-5.857433,0.0,0.008161
-5.838521,0.0,0.008161
-5.819609,0.0,0.008161
-5.800697,0.0,0.008161
-5.781785,0.0,0.008161
-5.762873,0.0,0.008161
-5.743961,0.0,0.008161
-5.725049,0.0,0.008161
-5.706136,0.0,0.008161
-5.687224,0.0,0.008161
-5.668312,0.0,0.008161
-5.6494,0.0,0.008161
-5.630488,0.0,0.008161
-5.611576,0.0,0.008161
-5.592664,0.0,0.008161
-5.573752,0.0,0.008161
-5.55484,0.0,0.008161
-5.535928,0.0,0.008161
-5.517016,0.0,0.008161
-5.498104,0.0,0.008161
-5.479192,0.0,0.008161
-5.46028,0.0,0.008161
-5.441368,0.0,0.008161
-5.422456,0.0,0.008161
-5.403543,0.0,0.008161
-5.384631,0.0,0.008161
-5.365719,0.0,0.008161
-5.346807,0.0,0.008161
-5.327895,0.0,0.008161
-5.309119,0.0,0.008161
-5.290207,0.0,0.008161
-5.271295,0.0,0.008161
-5.252383,0.0,0.008161
-5.233471,0.0,0.008161
-5.214559,0.0,0.008161
-5.195647,0.0,0.008161
-5.176735,0.0,0.008161
-5.157823,0.0,0.008161
-5.138911,0.0,0.008161
-5.119999,0.0,0.008161
-5.101087,0.0,0.008161
-5.082174,0.0,0.008161
-5.063262,0.0,0.008161
-5.04435,0.0,0.008161
-5.025438,0.0,0.008161
-5.006526,0.0,0.008161
-4.987614,0.0,0.008161
-4.968702,0.0,0.008161
-4.94979,0.0,0.008161
-4.930878,0.0,0.008161
-4.911966,0.0,0.008161
-4.893054,0.0,0.008161
-4.874142,0.0,0.008161
-4.85523,0.0,0.008161
-4.836318,0.0,0.008161
-4.817406,0.0,0.008161
-4.798494,0.0,0.008161
-4.779581,0.0,0.008161
-4.760669,0.0,0.008161
-4.741893,0.0,0.008161
-4.722981,0.005072,0.008175
-4.704069,0.034586,0.00866
-4.685157,0.03043,0.009294
-4.666245,0.075817,0.010773
-4.647333,0.032684,0.011532
-4.628421,0.122491,0.012635
-4.609509,0.117132,0.014128
-4.590597,0.089981,0.016054
-4.571685,0.081398,0.017693
-4.552773,0.061642,0.01918
-4.533861,0.066418,0.020478
-4.514949,0.089635,0.021608
