Energy (eV),COHP,Int. COHP
-11.992424,0.0,0.0
-11.974192,0.0,0.0
-11.956097,0.0,0.0
-11.937865,0.0,0.0
-11.919769,0.0,0.0
-11.901674,0.0,0.0
-11.883442,0.0,0.0
-11.865346,0.0,0.0
-11.847114,0.0,0.0
-11.829019,0.0,0.0
-11.810923,0.0,0.0
-11.792691,0.0,0.0
-11.774595,0.0,0.0
-11.756364,0.0,0.0
-11.738268,0.0,0.0
-11.720036,0.0,0.0
-11.70194,0.0,0.0
-11.683845,0.0,0.0
-11.665613,0.0,0.0
-11.647517,0.0,0.0
-11.629285,0.0,0.0
-11.61119,0.0,0.0
-11.593094,0.0,0.0
-11.574862,0.0,0.0
-11.556767,0.0,0.0
-11.538535,0.0,0.0
-11.520439,0.0,0.0
-11.502343,0.0,0.0
-11.484112,0.0,0.0
-11.466016,0.0,0.0
-11.447784,0.0,0.0
-11.429688,0.0,0.0
-11.411593,0.0,0.0
-11.393361,0.0,0.0
-11.375265,0.0,0.0
-11.357033,0.0,0.0
-11.338938,0.0,0.0
-11.320842,0.0,0.0
-11.30261,0.0,0.0
-11.284514,0.0,0.0
-11.266283,0.0,0.0
-11.248187,0.0,0.0
-11.229955,0.0,0.0
-11.211859,0.0,0.0
-11.193764,0.0,0.0
-11.175532,0.0,0.0
-11.157436,0.0,0.0
-11.139205,0.0,0.0
-11.121109,0.0,0.0
-11.103013,0.0,0.0
-11.084781,0.0,0.0
-11.066686,0.0,0.0
-11.048454,0.0,0.0
-11.030358,0.0,0.0
-11.012262,0.0,0.0
-10.994031,0.0,0.0
-10.975935,0.0,0.0
-10.957703,0.0,0.0
-10.939607,0.0,0.0
-10.921512,0.0,0.0
-10.90328,0.0,0.0
-10.885184,0.0,0.0
-10.866952,0.0,0.0
-10.848857,0.0,0.0
-10.830761,0.0,0.0
-10.812529,0.0,0.0
-10.794434,0.183576,0.001508
-10.776202,0.327883,0.006263
-10.758106,0.400242,0.01274
-10.739874,0.47672,0.020818
-10.721779,0.530992,0.029913
-10.703683,0.605335,0.040252
-10.685451,0.732475,0.05214
-10.667355,0.722427,0.066059
-10.649124,0.721375,0.078808
-10.631028,0.746918,0.092129
-10.612932,0.634101,0.104851
-10.5947,1.063338,0.119996
-10.576605,0.872462,0.139492
-10.558373,1.126277,0.15642
-10.540277,1.096082,0.177176
-10.522181,1.149846,0.197464
-10.50395,1.141093,0.217717
-10.485854,1.117758,0.238307
-10.467622,1.068892,0.258314
-10.449527,0.867896,0.277979
-10.431431,0.692532,0.291441
-10.413199,0.908162,0.304639
-10.395103,1.052797,0.322802
-10.376872,0.916795,0.341197
-10.358776,0.768626,0.35607
-10.34068,0.979555,0.371592
-10.322448,1.103923,0.390535
-10.304353,0.863341,0.408001
-10.286121,0.803363,0.422779
-10.268025,1.017675,0.4377
-10.249793,0.580369,0.450758
-10.231698,0.874011,0.461552
-10.213602,0.378648,0.471245
-10.19537,0.27003,0.477033
-10.177274,0.307659,0.481542
-10.159043,0.50648,0.488979
-10.140947,0.603113,0.499219
-10.122851,0.804216,0.511782
-10.104619,1.148042,0.529387
-10.086524,1.416417,0.553973
-10.068292,1.895305,0.58144
-10.050196,1.056036,0.608554
-10.032101,1.495083,0.630698
-10.013869,2.243898,0.666432
-9.995773,2.223981,0.710741
-9.977541,1.475889,0.744224
-9.959446,2.761787,0.788331
-9.94135,1.356314,0.825008
-9.923118,2.091331,0.857256
-9.905022,4.096742,0.906934
-9.886791,3.582521,0.963267
-9.868695,3.38992,1.029068
-9.850599,1.396365,1.077826
-9.832367,3.485157,1.166994
-9.814272,2.787403,1.222596
-9.79604,5.38376,1.309064
-9.777944,0.509815,1.349173
-9.759712,0.0,1.350528
-9.741617,0.0,1.350528
-9.723521,0.0,1.350528
-9.705289,0.0,1.350528
-9.687194,4.652633,1.451699
-9.668962,1.913999,1.510197
-9.650866,3.182089,1.560647
-9.63277,1.947289,1.616374
-9.614539,0.866594,1.641708
-9.596443,0.938161,1.656897
-9.578211,1.5125,1.678998
-9.560115,2.266618,1.70802
-9.54202,3.881032,1.774419
-9.523788,4.92756,1.82193
-9.505692,2.532823,1.883622
-9.48746,1.680121,1.928333
-9.469365,1.711087,1.943032
-9.451269,2.603701,1.987186
-9.433037,2.486199,2.049915
-9.414941,1.174544,2.069159
-9.39671,2.926521,2.119739
-9.378614,2.257265,2.163982
-9.360518,0.518591,2.184832
-9.342287,0.0,2.189332
-9.324191,2.053224,2.195393
-9.305959,8.282221,2.292083
-9.287863,4.783664,2.400278
-9.269632,3.655115,2.487932
-9.251536,4.844459,2.559877
-9.23344,4.704131,2.648635
-9.215208,2.852854,2.74502
-9.197113,0.0,2.758119
-9.178881,0.0,2.758119
-9.160785,0.0,2.758119
-9.142689,0.0,2.758119
-9.124458,0.0,2.758119
-9.106362,0.0,2.758119
-9.08813,0.0,2.758119
-9.070034,0.0,2.758119
-9.051939,0.0,2.758119
-9.033707,0.0,2.758119
-9.015611,0.0,2.758119
-8.997379,0.0,2.758119
-8.979284,0.0,2.758119
-8.961188,0.0,2.758119
-8.942956,0.0,2.758119
-8.924861,1.77204,2.774457
-8.906629,3.320435,2.830793
-8.888533,0.070037,2.862359
-8.870437,4.632083,2.915699
-8.852206,0.674913,2.958911
-8.83411,0.0,2.964145
-8.815878,0.0,2.964145
-8.797782,0.0,2.964145
-8.779551,0.0,2.964145
-8.761455,0.0,2.964145
-8.743359,0.0,2.964145
-8.725127,0.0,2.964145
-8.707032,0.0,2.964145
-8.6888,0.0,2.964145
-8.670704,0.0,2.964145
-8.652609,0.0,2.964145
-8.634377,0.0,2.964145
-8.616281,0.0,2.964145
-8.598049,0.0,2.964145
-8.579954,0.0,2.964145
-8.561858,0.0,2.964145
-8.543626,0.0,2.964145
-8.52553,0.0,2.964145
-8.507299,0.0,2.964145
-8.489203,0.0,2.964145
-8.471107,0.0,2.964145
-8.452875,0.0,2.964145
-8.43478,0.0,2.964145
-8.416548,0.0,2.964145
-8.398452,0.0,2.964145
-8.380356,0.0,2.964145
-8.362125,0.0,2.964145
-8.344029,0.0,2.964145
-8.325797,0.0,2.964145
-8.307701,0.0,2.964145
-8.28947,0.0,2.964145
-8.271374,0.0,2.964145
-8.253278,0.0,2.964145
-8.235047,0.0,2.964145
-8.216951,0.0,2.964145
-8.198719,0.0,2.964145
-8.180623,0.0,2.964145
-8.162528,0.0,2.964145
-8.144296,0.0,2.964145
-8.1262,0.0,2.964145
-8.107968,0.0,2.964145
-8.089873,0.0,2.964145
-8.071777,0.0,2.964145
-8.053545,0.0,2.964145
-8.035449,0.0,2.964145
-8.017218,0.0,2.964145
-7.999122,0.0,2.964145
-7.981026,0.0,2.964145
-7.962794,0.0,2.964145
-7.944699,0.0,2.964145
-7.926467,0.0,2.964145
-7.908371,0.0,2.964145
-7.890276,0.0,2.964145
-7.872044,0.0,2.964145
