k,Energy (eV)
0.54544,-9.851143
0.57142,-9.849782
0.59739,-9.848422
0.62336,-9.847061
0.64934,-9.8457
0.67531,-9.844339
0.70128,-9.844339
0.72726,-9.842979
0.75323,-9.842979
,
,
0.0,-9.894681
0.02598,-9.89332
0.05195,-9.89332
0.07792,-9.89196
0.1039,-9.89196
0.12987,-9.890599
0.15584,-9.889239
0.18182,-9.886518
0.20779,-9.885158
0.23376,-9.882437
0.25974,-9.879715
0.28571,-9.876994
0.31168,-9.874272
0.33766,-9.871552
0.36363,-9.86883
0.3896,-9.866109
0.41558,-9.863388
0.44155,-9.860667
0.46752,-9.857946
0.4935,-9.855225
0.51947,-9.852504
0.54544,-9.848422
0.57142,-9.8457
0.59739,-9.842979
0.62336,-9.840258
0.64934,-9.838898
0.67531,-9.837537
0.70128,-9.836176
0.72726,-9.834816
0.75323,-9.834816
,
,
0.0,-9.746379
0.02598,-9.753181
0.05195,-9.759984
0.07792,-9.766787
0.1039,-9.772229
0.12987,-9.777672
0.15584,-9.781754
0.18182,-9.785834
0.20779,-9.789917
0.23376,-9.792638
0.25974,-9.793999
0.28571,-9.79536
0.31168,-9.79672
0.33766,-9.79672
0.36363,-9.79672
0.3896,-9.79672
0.41558,-9.79536
0.44155,-9.793999
0.46752,-9.79536
0.4935,-9.79808
0.51947,-9.800801
0.54544,-9.803523
0.57142,-9.806244
0.59739,-9.807605
0.62336,-9.808965
0.64934,-9.810325
0.67531,-9.811686
0.70128,-9.813046
0.72726,-9.813046
0.75323,-9.813046
,
,
0.0,-9.746379
0.02598,-9.746379
0.05195,-9.746379
0.07792,-9.747739
0.1039,-9.7491
0.12987,-9.751821
0.15584,-9.753181
0.18182,-9.755902
0.20779,-9.758623
0.23376,-9.762705
0.25974,-9.765427
0.28571,-9.769508
0.31168,-9.77359
0.33766,-9.776311
0.36363,-9.780393
0.3896,-9.784474
0.41558,-9.788556
0.44155,-9.791277
0.46752,-9.79536
0.4935,-9.79808
0.51947,-9.800801
0.54544,-9.803523
0.57142,-9.806244
0.59739,-9.807605
0.62336,-9.808965
0.64934,-9.810325
0.67531,-9.811686
0.70128,-9.813046
0.72726,-9.813046
0.75323,-9.813046
,
,
0.0,-9.746379
0.02598,-9.746379
0.05195,-9.746379
0.07792,-9.747739
0.1039,-9.7491
0.12987,-9.751821
0.15584,-9.753181
0.18182,-9.755902
0.20779,-9.758623
0.23376,-9.762705
0.25974,-9.765427
0.28571,-9.769508
0.31168,-9.77359
0.33766,-9.776311
0.36363,-9.780393
0.3896,-9.784474
0.41558,-9.788556
0.44155,-9.791277
0.46752,-9.792638
0.4935,-9.791277
0.51947,-9.789917
0.54544,-9.788556
0.57142,-9.787195
0.59739,-9.787195
0.62336,-9.785834
0.64934,-9.784474
0.67531,-9.784474
0.70128,-9.783113
0.72726,-9.783113
0.75323,-9.783113
,
,
0.0,-9.746379
0.02598,-9.738214
0.05195,-9.731412
0.07792,-9.723248
0.1039,-9.716446
0.12987,-9.708282
0.15584,-9.700118
0.18182,-9.691956
0.20779,-9.683791
0.23376,-9.676989
0.25974,-9.668825
0.28571,-9.660662
0.31168,-9.653858
0.33766,-9.647056
0.36363,-9.644335
0.3896,-9.648417
0.41558,-9.652498
0.44155,-9.65658
0.46752,-9.660662
0.4935,-9.664743
0.51947,-9.668825
0.54544,-9.671547
0.57142,-9.675628
0.59739,-9.678349
0.62336,-9.68107
0.64934,-9.683791
0.67531,-9.685152
0.70128,-9.686513
0.72726,-9.687873
0.75323,-9.687873
,
,
0.0,-9.645695
0.02598,-9.644335
0.05195,-9.644335
0.07792,-9.644335
0.1039,-9.644335
0.12987,-9.642975
0.15584,-9.641614
0.18182,-9.641614
0.20779,-9.640253
0.23376,-9.638893
0.25974,-9.637532
0.28571,-9.637532
0.31168,-9.637532
0.33766,-9.640253
0.36363,-9.638893
0.3896,-9.63209
0.41558,-9.630729
0.44155,-9.629368
0.46752,-9.629368
0.4935,-9.628008
0.51947,-9.626647
0.54544,-9.626647
0.57142,-9.625286
0.59739,-9.625286
0.62336,-9.625286
0.64934,-9.623926
0.67531,-9.623926
0.70128,-9.623926
0.72726,-9.623926
0.75323,-9.623926
,
,
0.0,-9.645695
0.02598,-9.644335
0.05195,-9.644335
0.07792,-9.644335
0.1039,-9.644335
0.12987,-9.642975
0.15584,-9.641614
0.18182,-9.641614
0.20779,-9.640253
0.23376,-9.638893
0.25974,-9.637532
0.28571,-9.637532
0.31168,-9.636171
0.33766,-9.63481
0.36363,-9.633451
0.3896,-9.63209
0.41558,-9.630729
0.44155,-9.629368
0.46752,-9.629368
0.4935,-9.628008
0.51947,-9.626647
0.54544,-9.626647
0.57142,-9.625286
0.59739,-9.625286
0.62336,-9.625286
0.64934,-9.623926
0.67531,-9.623926
0.70128,-9.623926
0.72726,-9.623926
0.75323,-9.623926
,
,
0.0,-9.596714
0.02598,-9.599436
0.05195,-9.602157
0.07792,-9.604877
0.1039,-9.607599
0.12987,-9.611681
0.15584,-9.614403
0.18182,-9.618484
0.20779,-9.621204
0.23376,-9.625286
0.25974,-9.629368
0.28571,-9.633451
0.31168,-9.636171
0.33766,-9.63481
0.36363,-9.633451
0.3896,-9.63209
0.41558,-9.625286
0.44155,-9.619843
0.46752,-9.613042
0.4935,-9.607599
0.51947,-9.602157
0.54544,-9.598075
0.57142,-9.593993
0.59739,-9.589911
0.62336,-9.58583
0.64934,-9.583109
0.67531,-9.581748
0.70128,-9.579027
0.72726,-9.579027
0.75323,-9.577666
,
,
0.0,-9.596714
0.02598,-9.593993
0.05195,-9.591272
0.07792,-9.588552
0.1039,-9.58583
0.12987,-9.58447
0.15584,-9.581748
0.18182,-9.580387
0.20779,-9.579027
0.23376,-9.577666
0.25974,-9.576305
0.28571,-9.574945
0.31168,-9.573585
0.33766,-9.572224
0.36363,-9.570863
0.3896,-9.569503
0.41558,-9.569503
0.44155,-9.568142
0.46752,-9.566781
0.4935,-9.566781
0.51947,-9.566781
0.54544,-9.565421
0.57142,-9.565421
0.59739,-9.565421
0.62336,-9.56406
0.64934,-9.56406
0.67531,-9.56406
0.70128,-9.56406
0.72726,-9.56406
0.75323,-9.56406
,
,
0.0,-9.497392
0.02598,-9.497392
0.05195,-9.500113
0.07792,-9.504195
0.1039,-9.508277
0.12987,-9.512358
0.15584,-9.51644
0.18182,-9.519161
0.20779,-9.523243
0.23376,-9.527325
0.25974,-9.530046
0.28571,-9.534128
0.31168,-9.536849
0.33766,-9.53957
0.36363,-9.542291
0.3896,-9.543652
0.41558,-9.546372
0.44155,-9.547733
0.46752,-9.549094
0.4935,-9.550455
0.51947,-9.551815
0.54544,-9.553176
0.57142,-9.553176
0.59739,-9.554537
0.62336,-9.554537
0.64934,-9.554537
0.67531,-9.554537
0.70128,-9.555898
0.72726,-9.555898
0.75323,-9.555898
,
,
0.0,-9.497392
0.02598,-9.497392
0.05195,-9.500113
0.07792,-9.504195
0.1039,-9.508277
0.12987,-9.512358
0.15584,-9.51644
0.18182,-9.519161
0.20779,-9.523243
0.23376,-9.527325
0.25974,-9.530046
0.28571,-9.534128
0.31168,-9.536849
0.33766,-9.53957
0.36363,-9.542291
0.3896,-9.543652
0.41558,-9.546372
0.44155,-9.547733
0.46752,-9.549094
0.4935,-9.550455
0.51947,-9.551815
0.54544,-9.553176
0.57142,-9.553176
0.59739,-9.554537
0.62336,-9.554537
0.64934,-9.554537
0.67531,-9.554537
0.70128,-9.555898
0.72726,-9.555898
0.75323,-9.555898
,
,
0.0,-9.489228
0.02598,-9.489228
0.05195,-9.490589
0.07792,-9.49331
0.1039,-9.496032
0.12987,-9.498753
0.15584,-9.501474
0.18182,-9.505556
0.20779,-9.508277
0.23376,-9.510998
0.25974,-9.513719
0.28571,-9.51644
0.31168,-9.519161
0.33766,-9.521882
0.36363,-9.524604
0.3896,-9.525965
0.41558,-9.528686
0.44155,-9.531407
0.46752,-9.532767
0.4935,-9.535488
0.51947,-9.536849
0.54544,-9.538209
0.57142,-9.53957
0.59739,-9.540931
0.62336,-9.542291
0.64934,-9.542291
0.67531,-9.543652
0.70128,-9.543652
0.72726,-9.543652
0.75323,-9.543652
,
,
0.0,-9.489228
0.02598,-9.489228
0.05195,-9.487867
0.07792,-9.486507
0.1039,-9.486507
0.12987,-9.486507
0.15584,-9.486507
0.18182,-9.487867
0.20779,-9.487867
0.23376,-9.489228
0.25974,-9.490589
0.28571,-9.49195
0.31168,-9.49331
0.33766,-9.49331
0.36363,-9.494671
0.3896,-9.496032
0.41558,-9.497392
0.44155,-9.498753
0.46752,-9.500113
0.4935,-9.500113
0.51947,-9.501474
0.54544,-9.501474
0.57142,-9.502834
0.59739,-9.502834
0.62336,-9.504195
0.64934,-9.504195
0.67531,-9.505556
0.70128,-9.505556
0.72726,-9.505556
0.75323,-9.505556
,
,
0.0,-9.485147
0.02598,-9.487867
0.05195,-9.487867
0.07792,-9.486507
0.1039,-9.486507
0.12987,-9.486507
0.15584,-9.486507
0.18182,-9.487867
0.20779,-9.487867
0.23376,-9.489228
0.25974,-9.490589
0.28571,-9.49195
0.31168,-9.49331
0.33766,-9.49331
0.36363,-9.494671
0.3896,-9.496032
0.41558,-9.497392
0.44155,-9.498753
0.46752,-9.500113
0.4935,-9.500113
0.51947,-9.501474
0.54544,-9.501474
0.57142,-9.502834
0.59739,-9.502834
0.62336,-9.504195
0.64934,-9.504195
0.67531,-9.504195
0.70128,-9.505556
0.72726,-9.505556
0.75323,-9.505556
,
,
0.0,-9.485147
0.02598,-9.482426
0.05195,-9.479705
0.07792,-9.476984
0.1039,-9.474262
0.12987,-9.471541
0.15584,-9.470181
0.18182,-9.46746
0.20779,-9.46882
0.23376,-9.471541
0.25974,-9.474262
0.28571,-9.476984
0.31168,-9.479705
0.33766,-9.482426
0.36363,-9.483786
0.3896,-9.486507
0.41558,-9.489228
0.44155,-9.49195
0.46752,-9.49331
0.4935,-9.496032
0.51947,-9.497392
0.54544,-9.498753
0.57142,-9.501474
0.59739,-9.502834
0.62336,-9.502834
0.64934,-9.504195
0.67531,-9.504195
0.70128,-9.505556
0.72726,-9.505556
0.75323,-9.505556
,
,
0.0,-9.459295
0.02598,-9.459295
0.05195,-9.457935
0.07792,-9.456574
0.1039,-9.459295
0.12987,-9.462017
0.15584,-9.463377
0.18182,-9.466099
0.20779,-9.466099
0.23376,-9.464738
0.25974,-9.463377
0.28571,-9.462017
0.31168,-9.460656
0.33766,-9.459295
0.36363,-9.457935
0.3896,-9.457935
0.41558,-9.456574
0.44155,-9.456574
0.46752,-9.456574
0.4935,-9.456574
0.51947,-9.456574
0.54544,-9.456574
0.57142,-9.456574
0.59739,-9.456574
0.62336,-9.456574
0.64934,-9.456574
0.67531,-9.456574
0.70128,-9.456574
0.72726,-9.456574
0.75323,-9.456574
,
,
0.0,-9.459295
0.02598,-9.459295
0.05195,-9.457935
0.07792,-9.455215
0.1039,-9.453854
0.12987,-9.451133
0.15584,-9.447051
0.18182,-9.444329
0.20779,-9.441608
0.23376,-9.437527
0.25974,-9.437527
0.28571,-9.436166
0.31168,-9.436166
0.33766,-9.434805
0.36363,-9.434805
0.3896,-9.434805
0.41558,-9.433445
0.44155,-9.433445
0.46752,-9.433445
0.4935,-9.433445
0.51947,-9.433445
0.54544,-9.432084
0.57142,-9.432084
0.59739,-9.432084
0.62336,-9.432084
0.64934,-9.432084
0.67531,-9.432084
0.70128,-9.432084
0.72726,-9.432084
0.75323,-9.432084
,
,
0.0,-9.451133
0.02598,-9.452494
0.05195,-9.455215
0.07792,-9.455215
0.1039,-9.453854
0.12987,-9.451133
0.15584,-9.447051
0.18182,-9.444329
0.20779,-9.441608
0.23376,-9.437527
0.25974,-9.434805
0.28571,-9.430723
0.31168,-9.428002
0.33766,-9.423922
0.36363,-9.4212
0.3896,-9.417118
0.41558,-9.414396
0.44155,-9.410315
0.46752,-9.407594
0.4935,-9.404872
0.51947,-9.402151
0.54544,-9.39807
0.57142,-9.395349
0.59739,-9.392628
0.62336,-9.391267
0.64934,-9.388546
0.67531,-9.387185
0.70128,-9.385824
0.72726,-9.384464
0.75323,-9.384464
,
,
0.0,-9.451133
0.02598,-9.448411
0.05195,-9.447051
0.07792,-9.44569
0.1039,-9.444329
0.12987,-9.442969
0.15584,-9.441608
0.18182,-9.440248
0.20779,-9.438887
0.23376,-9.437527
0.25974,-9.434805
0.28571,-9.430723
0.31168,-9.428002
0.33766,-9.423922
0.36363,-9.4212
0.3896,-9.417118
0.41558,-9.414396
0.44155,-9.410315
0.46752,-9.407594
0.4935,-9.404872
0.51947,-9.402151
0.54544,-9.39807
0.57142,-9.395349
0.59739,-9.392628
0.62336,-9.391267
0.64934,-9.388546
0.67531,-9.387185
0.70128,-9.385824
0.72726,-9.384464
0.75323,-9.384464
,
,
0.0,-9.406233
0.02598,-9.406233
0.05195,-9.406233
0.07792,-9.404872
0.1039,-9.402151
0.12987,-9.400791
0.15584,-9.39807
0.18182,-9.395349
0.20779,-9.393989
0.23376,-9.391267
0.25974,-9.388546
0.28571,-9.385824
0.31168,-9.383103
0.33766,-9.380382
0.36363,-9.377661
0.3896,-9.3763
0.41558,-9.373579
0.44155,-9.372219
0.46752,-9.370858
0.4935,-9.369498
0.51947,-9.369498
0.54544,-9.368137
0.57142,-9.368137
0.59739,-9.368137
0.62336,-9.368137
0.64934,-9.368137
0.67531,-9.369498
0.70128,-9.369498
0.72726,-9.369498
0.75323,-9.369498
,
,
0.0,-9.406233
0.02598,-9.406233
0.05195,-9.406233
0.07792,-9.404872
0.1039,-9.402151
0.12987,-9.400791
0.15584,-9.39807
0.18182,-9.395349
0.20779,-9.393989
0.23376,-9.391267
0.25974,-9.388546
0.28571,-9.385824
0.31168,-9.383103
0.33766,-9.380382
0.36363,-9.377661
0.3896,-9.3763
0.41558,-9.373579
0.44155,-9.372219
0.46752,-9.370858
0.4935,-9.369498
0.51947,-9.369498
0.54544,-9.368137
0.57142,-9.368137
0.59739,-9.368137
0.62336,-9.368137
0.64934,-9.368137
0.67531,-9.369498
0.70128,-9.369498
0.72726,-9.369498
0.75323,-9.369498
,
,
0.0,-8.83615
0.02598,-8.838871
0.05195,-8.841593
0.07792,-8.844314
0.1039,-8.847035
0.12987,-8.849756
0.15584,-8.852477
0.18182,-8.855199
0.20779,-8.85792
0.23376,-8.860641
0.25974,-8.862
0.28571,-8.864722
0.31168,-8.867443
0.33766,-8.868804
0.36363,-8.871526
0.3896,-8.872886
0.41558,-8.875607
0.44155,-8.876967
0.46752,-8.878328
0.4935,-8.879689
0.51947,-8.88241
0.54544,-8.88241
0.57142,-8.883771
0.59739,-8.885131
0.62336,-8.886492
0.64934,-8.886492
0.67531,-8.886492
0.70128,-8.887852
0.72726,-8.887852
0.75323,-8.887852
,
,
0.0,-8.83615
0.02598,-8.833428
0.05195,-8.830708
0.07792,-8.830708
0.1039,-8.833428
0.12987,-8.83751
0.15584,-8.840232
0.18182,-8.842953
0.20779,-8.845675
0.23376,-8.848395
0.25974,-8.851117
0.28571,-8.853838
0.31168,-8.856559
0.33766,-8.85792
0.36363,-8.860641
0.3896,-8.863361
0.41558,-8.864722
0.44155,-8.867443
0.46752,-8.868804
0.4935,-8.870165
0.51947,-8.871526
0.54544,-8.872886
0.57142,-8.874247
0.59739,-8.875607
0.62336,-8.876967
0.64934,-8.876967
0.67531,-8.878328
0.70128,-8.878328
0.72726,-8.878328
0.75323,-8.878328
