k,Energy (eV)
0.0,-10.753888
0.02584,-10.767494
0.05168,-10.779738
0.07752,-10.791985
0.10335,-10.804229
0.12919,-10.816475
0.15503,-10.828719
0.18087,-10.839604
0.20671,-10.85049
0.23255,-10.861374
0.25839,-10.870898
0.28423,-10.880422
0.31007,-10.889946
0.33591,-10.89947
0.36174,-10.907633
0.38758,-10.915797
0.41342,-10.9226
0.43926,-10.929403
0.4651,-10.936205
0.49094,-10.941648
0.51678,-10.94709
0.54262,-10.951172
0.56846,-10.956614
0.5943,-10.959336
0.62013,-10.963417
0.64597,-10.964778
0.67181,-10.967499
0.69765,-10.96886
0.72349,-10.97022
0.74933,-10.97022
,
,
0.0,-10.753888
0.02584,-10.740282
0.05168,-10.726676
0.07752,-10.713071
0.10335,-10.699465
0.12919,-10.68586
0.15503,-10.679056
0.18087,-10.676335
0.20671,-10.673614
0.23255,-10.670893
0.25839,-10.668171
0.28423,-10.664089
0.31007,-10.660008
0.33591,-10.655927
0.36174,-10.650484
0.38758,-10.646402
0.41342,-10.64096
0.43926,-10.635517
0.4651,-10.630075
0.49094,-10.624633
0.51678,-10.61919
0.54262,-10.612388
0.56846,-10.606945
0.5943,-10.601503
0.62013,-10.596061
0.64597,-10.591979
0.67181,-10.587897
0.69765,-10.585176
0.72349,-10.582455
0.74933,-10.582455
,
,
0.0,-10.684499
0.02584,-10.684499
0.05168,-10.684499
0.07752,-10.683138
0.10335,-10.683138
0.12919,-10.680417
0.15503,-10.674974
0.18087,-10.672253
0.20671,-10.669532
0.23255,-10.66545
0.25839,-10.661368
0.28423,-10.657287
0.31007,-10.653205
0.33591,-10.647762
0.36174,-10.64232
0.38758,-10.636878
0.41342,-10.631436
0.43926,-10.624633
0.4651,-10.617829
0.49094,-10.611027
0.51678,-10.604224
0.54262,-10.597422
0.56846,-10.589257
0.5943,-10.582455
0.62013,-10.574291
0.64597,-10.567489
0.67181,-10.559324
0.69765,-10.553883
0.72349,-10.548441
0.74933,-10.54708
,
,
0.0,-10.684499
0.02584,-10.684499
0.05168,-10.683138
0.07752,-10.681777
0.10335,-10.680417
0.12919,-10.677695
0.15503,-10.672253
0.18087,-10.658648
0.20671,-10.645041
0.23255,-10.631436
0.25839,-10.617829
0.28423,-10.604224
0.31007,-10.591979
0.33591,-10.578374
0.36174,-10.567489
0.38758,-10.555243
0.41342,-10.544359
0.43926,-10.534834
0.4651,-10.526671
0.49094,-10.518508
0.51678,-10.511704
0.54262,-10.507623
0.56846,-10.503541
0.5943,-10.50082
0.62013,-10.499459
0.64597,-10.498099
0.67181,-10.498099
0.69765,-10.498099
0.72349,-10.503541
0.74933,-10.504902
,
,
0.0,-10.349795
0.02584,-10.356599
0.05168,-10.363401
0.07752,-10.370204
0.10335,-10.377007
0.12919,-10.38381
0.15503,-10.389253
0.18087,-10.396055
0.20671,-10.401498
0.23255,-10.40694
0.25839,-10.412383
0.28423,-10.416465
0.31007,-10.421906
0.33591,-10.425988
0.36174,-10.428709
0.38758,-10.432791
0.41342,-10.434152
0.43926,-10.436873
0.4651,-10.436873
0.49094,-10.438233
0.51678,-10.439594
0.54262,-10.449118
0.56846,-10.457281
0.5943,-10.466805
0.62013,-10.474969
0.64597,-10.483132
0.67181,-10.491296
0.69765,-10.496738
0.72349,-10.496738
0.74933,-10.496738
,
,
0.0,-10.349795
0.02584,-10.342993
0.05168,-10.334829
0.07752,-10.328027
0.10335,-10.329388
0.12919,-10.332108
0.15503,-10.33755
0.18087,-10.341632
0.20671,-10.347075
0.23255,-10.352517
0.25839,-10.35932
0.28423,-10.366122
0.31007,-10.372926
0.33591,-10.381089
0.36174,-10.389253
0.38758,-10.397416
0.41342,-10.40558
0.43926,-10.413743
0.4651,-10.421906
0.49094,-10.431431
0.51678,-10.436873
0.54262,-10.435513
0.56846,-10.434152
0.5943,-10.440955
0.62013,-10.446397
0.64597,-10.453199
0.67181,-10.457281
0.69765,-10.461364
0.72349,-10.464085
0.74933,-10.464085
,
,
0.0,-10.322584
0.02584,-10.322584
0.05168,-10.323945
0.07752,-10.325305
0.10335,-10.323945
0.12919,-10.325305
0.15503,-10.329388
0.18087,-10.332108
0.20671,-10.33755
0.23255,-10.341632
0.25839,-10.347075
0.28423,-10.353878
0.31007,-10.35932
0.33591,-10.366122
