Energy (eV),COHP,Int. COHP
-12.418544,0.0,0.0
-12.398952,0.0,0.0
-12.379224,0.0,0.0
-12.359631,0.0,0.0
-12.339903,0.0,0.0
-12.32031,0.0,0.0
-12.300582,0.0,0.0
-12.28099,0.0,0.0
-12.261261,0.0,0.0
-12.241669,0.0,0.0
-12.22194,0.0,0.0
-12.202348,0.0,0.0
-12.18262,0.0,0.0
-12.163027,0.0,0.0
-12.143299,0.0,0.0
-12.123707,0.0,0.0
-12.103978,0.0,0.0
-12.084386,0.0,0.0
-12.064657,0.0,0.0
-12.045065,0.0,0.0
-12.025337,0.0,0.0
-12.005608,0.0,0.0
-11.986016,0.0,0.0
-11.966287,0.0,0.0
-11.946695,0.0,0.0
-11.926967,0.0,0.0
-11.907374,0.0,0.0
-11.887646,0.0,0.0
-11.868054,0.0,0.0
-11.848325,0.0,0.0
-11.828733,0.0,0.0
-11.809004,0.0,0.0
-11.789412,0.0,0.0
-11.769684,0.0,0.0
-11.750091,0.0,0.0
-11.730363,0.0,0.0
-11.710771,0.0,0.0
-11.691042,0.0,0.0
-11.67145,0.0,0.0
-11.651721,0.0,0.0
-11.631993,0.0,0.0
-11.612401,0.0,0.0
-11.592672,0.0,0.0
-11.57308,0.0,0.0
-11.553351,0.0,0.0
-11.533759,0.0,0.0
-11.514031,0.0,0.0
-11.494438,0.0,0.0
-11.47471,0.0,0.0
-11.455118,0.0,0.0
-11.435389,0.0,0.0
-11.415797,0.0,0.0
-11.396068,0.0,0.0
-11.376476,0.0,0.0
-11.356748,0.0,0.0
-11.337155,0.0,0.0
-11.317427,0.0,0.0
-11.297835,0.0,0.0
-11.278106,0.0,0.0
-11.258514,0.0,0.0
-11.238785,0.0,0.0
-11.219057,0.0,0.0
-11.199465,0.0,0.0
-11.179736,0.0,0.0
-11.160144,0.0,0.0
-11.140415,0.0,0.0
-11.120823,0.0,0.0
-11.101095,0.0,0.0
-11.081502,0.0,0.0
-11.061774,0.0,0.0
-11.042182,0.0,0.0
-11.022453,0.0,0.0
-11.002861,0.0,0.0
-10.983132,0.0,0.0
-10.96354,0.026922,5.8e-05
-10.943812,0.123346,0.001775
-10.924219,0.170744,0.004781
-10.904491,0.221968,0.008613
-10.884899,0.250726,0.013263
-10.86517,0.289337,0.018542
-10.845442,0.330079,0.024626
-10.825849,0.418156,0.031991
-10.806121,0.373025,0.039737
-10.786529,0.403287,0.047413
-10.7668,0.449172,0.055739
-10.747208,0.395308,0.063873
-10.727479,0.663169,0.075225
-10.707887,0.498921,0.087013
-10.688159,0.752407,0.099527
-10.668566,0.699126,0.113656
-10.648838,0.674376,0.127697
-10.629246,0.683867,0.141223
-10.609517,0.580205,0.153762
-10.589925,0.453727,0.163872
-10.570196,0.357303,0.172133
-10.550604,0.329789,0.179652
-10.530876,0.612606,0.188678
-10.511283,1.277538,0.20851
-10.491555,1.532497,0.236949
-10.471962,1.12051,0.263493
-10.452234,1.501203,0.288981
-10.432506,1.49525,0.318873
-10.412913,1.848351,0.356967
-10.393185,1.301502,0.384799
-10.373593,1.354533,0.410439
-10.353864,1.252622,0.438699
-10.334272,0.817836,0.460148
-10.314543,1.226884,0.48518
-10.294951,0.818774,0.504115
-10.275223,0.713391,0.519068
-10.25563,0.605691,0.532165
-10.235902,0.513552,0.543255
-10.216309,0.42909,0.551999
-10.196581,0.561141,0.562526
-10.176989,0.649846,0.573508
-10.15726,0.456129,0.585007
-10.137668,0.357812,0.592415
-10.11794,0.43295,0.600458
-10.098347,0.645904,0.610967
-10.078619,0.877582,0.626791
-10.059026,0.540909,0.640788
-10.039298,0.870255,0.654232
-10.01957,0.690205,0.672971
-9.999977,0.687535,0.686038
-9.980249,0.955272,0.701525
-9.960657,0.318842,0.713912
-9.940928,0.258952,0.718636
-9.921336,0.106831,0.722901
-9.901607,0.454972,0.726737
-9.882015,0.45504,0.734681
-9.862287,0.715314,0.748252
-9.842694,1.236343,0.766521
-9.822966,1.199918,0.792997
-9.803373,1.44477,0.822832
-9.783645,0.429223,0.846737
-9.764053,0.0,0.848975
-9.744324,0.112347,0.849417
-9.724732,0.057117,0.850767
-9.705004,0.087055,0.85208
-9.685411,0.094085,0.853659
-9.665683,0.271345,0.859878
-9.645954,0.232987,0.863747
-9.626362,0.075161,0.866016
-9.606634,0.01831,0.867151
-9.587041,0.021594,0.867147
-9.567313,-0.057413,0.866864
-9.54772,-0.177932,0.86531
-9.527992,-0.031385,0.863298
-9.5084,0.007573,0.862897
-9.488671,0.005177,0.863393
-9.469079,-0.000523,0.863403
-9.449351,-0.000631,0.863393
-9.429758,-0.037136,0.862303
-9.41003,0.035741,0.862371
-9.390437,-0.001147,0.862618
-9.370709,-0.020533,0.862425
-9.351117,0.001,0.862262
-9.331388,0.079255,0.862954
-9.311796,0.0,0.865002
-9.292068,0.0,0.865002
-9.272475,0.0,0.865002
-9.252747,0.0,0.865002
-9.233018,0.0,0.865002
-9.213426,0.0,0.865002
-9.193698,0.0,0.865002
-9.174105,0.0,0.865002
-9.154377,0.0,0.865002
-9.134784,0.0,0.865002
-9.115056,0.0,0.865002
