n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
12,initial,0,-958044.32231829,-13034.867445637597,-62.667631950180755
12,initial,1,-958044.32236674,-13034.867446296792,-62.66763195334996
12,initial,2,-958044.32209311,-13034.867442573865,-62.66763193545127
12,initial,3,-958044.32236838,-13034.867446319107,-62.667631953457246
12,initial,4,-958044.32236781,-13034.867446311351,-62.667631953419956
12,initial,5,-958044.3223637,-13034.867446255432,-62.667631953151115
12,initial,6,-958044.32236832,-13034.867446318289,-62.66763195345331
