k,Energy (eV)
0.0,-10.571026
0.02606,-10.581911
0.05212,-10.592795
0.07818,-10.60368
0.10424,-10.614565
0.1303,-10.624088
0.15636,-10.634974
0.18242,-10.644498
0.20848,-10.655382
0.23453,-10.664907
0.26059,-10.67443
0.28665,-10.682593
0.31271,-10.690757
0.33877,-10.698921
0.36483,-10.707084
0.39089,-10.715247
0.41695,-10.722051
0.44301,-10.728853
0.46907,-10.734295
0.49513,-10.739738
0.52119,-10.74518
0.54725,-10.749262
0.57331,-10.753344
0.59937,-10.757425
0.62543,-10.760146
0.65149,-10.762868
0.67755,-10.764228
0.70361,-10.765589
0.72967,-10.76695
0.75573,-10.76695
,
,
0.0,-10.571026
0.02606,-10.558781
0.05212,-10.547896
0.07818,-10.537011
0.10424,-10.526127
0.1303,-10.516603
0.15636,-10.505718
0.18242,-10.497555
0.20848,-10.497555
0.23453,-10.497555
0.26059,-10.497555
0.28665,-10.497555
0.31271,-10.496194
0.33877,-10.496194
0.36483,-10.496194
0.39089,-10.494833
0.41695,-10.494833
0.44301,-10.493473
0.46907,-10.493473
0.49513,-10.493473
0.52119,-10.492112
0.54725,-10.492112
0.57331,-10.490751
0.59937,-10.490751
0.62543,-10.490751
0.65149,-10.489391
0.67755,-10.489391
0.70361,-10.489391
0.72967,-10.489391
0.75573,-10.489391
,
,
0.0,-10.492112
0.02606,-10.493473
0.05212,-10.494833
0.07818,-10.496194
0.10424,-10.496194
0.1303,-10.497555
0.15636,-10.497555
0.18242,-10.496194
0.20848,-10.485309
0.23453,-10.475785
0.26059,-10.470343
0.28665,-10.467622
0.31271,-10.464901
0.33877,-10.460818
0.36483,-10.458097
0.39089,-10.455377
0.41695,-10.451295
0.44301,-10.448574
0.46907,-10.445852
0.49513,-10.443131
0.52119,-10.440411
0.54725,-10.437689
0.57331,-10.434968
0.59937,-10.432246
0.62543,-10.430886
0.65149,-10.429525
0.67755,-10.428165
0.70361,-10.426805
0.72967,-10.426805
0.75573,-10.426805
,
,
0.0,-10.492112
0.02606,-10.490751
0.05212,-10.489391
0.07818,-10.48803
0.10424,-10.485309
0.1303,-10.483949
0.15636,-10.481228
0.18242,-10.478507
0.20848,-10.475785
0.23453,-10.473064
0.26059,-10.466261
0.28665,-10.458097
0.31271,-10.449935
0.33877,-10.441771
0.36483,-10.433607
0.39089,-10.426805
0.41695,-10.420002
0.44301,-10.414559
0.46907,-10.409117
0.49513,-10.403674
0.52119,-10.399593
0.54725,-10.395512
0.57331,-10.39143
0.59937,-10.388708
0.62543,-10.385987
0.65149,-10.383265
0.67755,-10.381906
0.70361,-10.380545
0.72967,-10.380545
0.75573,-10.380545
,
,
0.0,-10.194145
0.02606,-10.194145
0.05212,-10.194145
0.07818,-10.192784
0.10424,-10.190063
0.1303,-10.188703
0.15636,-10.185982
0.18242,-10.183261
0.20848,-10.179179
0.23453,-10.175097
0.26059,-10.171016
0.28665,-10.165573
0.31271,-10.160131
0.33877,-10.154689
0.36483,-10.149246
0.39089,-10.142444
0.41695,-10.13564
0.44301,-10.128838
0.46907,-10.122035
0.49513,-10.113871
0.52119,-10.105707
0.54725,-10.097545
0.57331,-10.090741
0.59937,-10.082578
0.62543,-10.074414
0.65149,-10.066251
0.67755,-10.059448
0.70361,-10.054006
0.72967,-10.049924
0.75573,-10.048563
,
,
0.0,-10.194145
0.02606,-10.194145
0.05212,-10.194145
0.07818,-10.192784
0.10424,-10.190063
0.1303,-10.188703
0.15636,-10.185982
0.18242,-10.183261
0.20848,-10.179179
0.23453,-10.175097
0.26059,-10.171016
0.28665,-10.165573
0.31271,-10.160131
0.33877,-10.154689
0.36483,-10.149246
0.39089,-10.142444
0.41695,-10.13564
0.44301,-10.128838
0.46907,-10.122035
0.49513,-10.113871
0.52119,-10.105707
0.54725,-10.097545
0.57331,-10.090741
0.59937,-10.082578
0.62543,-10.074414
0.65149,-10.066251
0.67755,-10.059448
0.70361,-10.054006
0.72967,-10.049924
0.75573,-10.048563
,
,
0.0,-9.969649
0.02606,-9.969649
0.05212,-9.969649
0.07818,-9.969649
0.10424,-9.969649
0.1303,-9.969649
0.15636,-9.969649
0.18242,-9.968288
0.20848,-9.968288
0.23453,-9.966928
0.26059,-9.966928
0.28665,-9.965569
0.31271,-9.965569
0.33877,-9.964208
0.36483,-9.964208
0.39089,-9.962847
0.41695,-9.962847
0.44301,-9.961487
0.46907,-9.962847
0.49513,-9.966928
0.52119,-9.97101
0.54725,-9.975092
0.57331,-9.979174
0.59937,-9.981894
0.62543,-9.984616
0.65149,-9.987337
0.67755,-9.988698
0.70361,-9.990059
0.72967,-9.991419
0.75573,-9.991419
,
,
0.0,-9.969649
0.02606,-9.968288
