k,Energy (eV)
0.0,-10.762323
0.02583,-10.773208
0.05167,-10.785454
0.07751,-10.796338
0.10335,-10.807222
0.12919,-10.818108
0.15503,-10.828992
0.18087,-10.839877
0.20671,-10.849401
0.23254,-10.860285
0.25838,-10.869809
0.28422,-10.877973
0.31006,-10.887497
0.3359,-10.89566
0.36174,-10.903824
0.38758,-10.910626
0.41342,-10.91879
0.43925,-10.924232
0.46509,-10.931035
0.49093,-10.936478
0.51677,-10.94192
0.54261,-10.946002
0.56845,-10.950084
0.59429,-10.954165
0.62013,-10.956886
0.64596,-10.959607
0.6718,-10.960968
0.69764,-10.962329
0.72348,-10.963689
0.74932,-10.963689
,
,
0.0,-10.762323
0.02583,-10.750078
0.05167,-10.739194
0.07751,-10.728309
0.10335,-10.716063
0.12919,-10.705179
0.15503,-10.698377
0.18087,-10.697016
0.20671,-10.695655
0.23254,-10.694294
0.25838,-10.692934
0.28422,-10.690212
0.31006,-10.687491
0.3359,-10.686131
0.36174,-10.68341
0.38758,-10.680689
0.41342,-10.677968
0.43925,-10.675246
0.46509,-10.672525
0.49093,-10.669804
0.51677,-10.668444
0.54261,-10.665722
0.56845,-10.663001
0.59429,-10.66164
0.62013,-10.658919
0.64596,-10.657558
0.6718,-10.657558
0.69764,-10.656199
0.72348,-10.656199
0.74932,-10.654838
,
,
0.0,-10.699737
0.02583,-10.699737
0.05167,-10.701097
0.07751,-10.701097
0.10335,-10.699737
0.12919,-10.699737
0.15503,-10.695655
0.18087,-10.687491
0.20671,-10.684771
0.23254,-10.68205
0.25838,-10.677968
0.28422,-10.675246
0.31006,-10.671165
0.3359,-10.667083
0.36174,-10.663001
0.38758,-10.658919
0.41342,-10.654838
0.43925,-10.650756
0.46509,-10.645313
0.49093,-10.641232
0.51677,-10.63715
0.54261,-10.633068
0.56845,-10.630347
0.59429,-10.626266
0.62013,-10.623545
0.64596,-10.620823
0.6718,-10.618102
0.69764,-10.616741
0.72348,-10.615381
0.74932,-10.615381
,
,
0.0,-10.699737
0.02583,-10.698377
0.05167,-10.698377
0.07751,-10.697016
0.10335,-10.694294
0.12919,-10.692934
0.15503,-10.690212
0.18087,-10.684771
0.20671,-10.675246
0.23254,-10.665722
0.25838,-10.656199
0.28422,-10.648035
0.31006,-10.641232
0.3359,-10.634429
0.36174,-10.627626
0.38758,-10.622184
0.41342,-10.616741
0.43925,-10.612659
0.46509,-10.608578
0.49093,-10.605856
0.51677,-10.603135
0.54261,-10.600415
0.56845,-10.599054
0.59429,-10.597693
0.62013,-10.596333
0.64596,-10.594973
0.6718,-10.594973
0.69764,-10.593612
0.72348,-10.593612
0.74932,-10.593612
,
,
0.0,-10.345986
0.02583,-10.345986
0.05167,-10.345986
0.07751,-10.344625
0.10335,-10.343265
0.12919,-10.341904
0.15503,-10.339183
0.18087,-10.336462
0.20671,-10.33374
0.23254,-10.331019
0.25838,-10.326939
0.28422,-10.322856
0.31006,-10.318774
0.3359,-10.314692
0.36174,-10.30925
0.38758,-10.303808
0.41342,-10.299726
0.43925,-10.294284
0.46509,-10.288841
0.49093,-10.283399
0.51677,-10.288841
0.54261,-10.297006
0.56845,-10.302447
