n_opt,type,iteration,Energy (mRy),Energy (eV),Energy (eV/atom)
1,initial,0,-958044.01682123,-13034.863289135032,-62.667611966995345
1,initial,1,-958044.0169319,-13034.863290640777,-62.667611974234504
1,initial,2,-958044.01220435,-13034.863226319128,-62.66761166499581
1,initial,3,-958044.01612657,-13034.863279683692,-62.66761192155621
1,initial,4,-958044.0168176,-13034.863289085642,-62.667611966757896
1,initial,5,-958044.01678224,-13034.863288604547,-62.66761196444494
1,initial,6,-958044.01681748,-13034.863289084009,-62.667611966750044
1,initial,7,-958044.01683271,-13034.863289291225,-62.667611967746275
1,initial,8,-958044.01682793,-13034.86328922619,-62.66761196743361
