k,Energy (eV)
0.0,-10.653341
0.02611,-10.662865
0.05221,-10.672389
0.07832,-10.681913
0.10442,-10.690077
0.13052,-10.699601
0.15663,-10.707765
0.18273,-10.717288
0.20884,-10.725452
0.23494,-10.733616
0.26104,-10.741778
0.28715,-10.749943
0.31325,-10.758106
0.33936,-10.764909
0.36546,-10.771711
0.39156,-10.778515
0.41767,-10.785317
0.44377,-10.79076
0.46988,-10.796202
0.49598,-10.801644
0.52208,-10.805726
0.54819,-10.809808
0.57429,-10.81389
0.6004,-10.816611
0.6265,-10.819332
0.6526,-10.822053
0.67871,-10.823414
0.70481,-10.824774
0.73092,-10.826135
0.75702,-10.826135
,
,
0.0,-10.653341
0.02611,-10.645178
0.05221,-10.635653
0.07832,-10.62613
0.10442,-10.617967
0.13052,-10.609802
0.15663,-10.600279
0.18273,-10.597558
0.20884,-10.597558
0.23494,-10.597558
0.26104,-10.597558
0.28715,-10.597558
0.31325,-10.597558
0.33936,-10.597558
0.36546,-10.597558
0.39156,-10.596197
0.41767,-10.596197
0.44377,-10.596197
0.46988,-10.596197
0.49598,-10.596197
0.52208,-10.594836
0.54819,-10.594836
0.57429,-10.594836
0.6004,-10.594836
0.6265,-10.594836
0.6526,-10.593476
0.67871,-10.593476
0.70481,-10.593476
0.73092,-10.593476
0.75702,-10.593476
,
,
0.0,-10.592115
0.02611,-10.593476
0.05221,-10.594836
0.07832,-10.594836
0.10442,-10.596197
0.13052,-10.596197
0.15663,-10.596197
0.18273,-10.592115
0.20884,-10.585312
0.23494,-10.577148
0.26104,-10.574428
0.28715,-10.571707
0.31325,-10.568986
0.33936,-10.566264
0.36546,-10.563543
0.39156,-10.560822
0.41767,-10.559462
0.44377,-10.55674
0.46988,-10.554019
0.49598,-10.551297
0.52208,-10.549937
0.54819,-10.547216
0.57429,-10.545856
0.6004,-10.544496
0.6265,-10.541774
0.6526,-10.541774
0.67871,-10.540413
0.70481,-10.539053
0.73092,-10.539053
0.75702,-10.539053
,
,
0.0,-10.592115
0.02611,-10.590755
0.05221,-10.589394
0.07832,-10.588034
0.10442,-10.586673
0.13052,-10.583951
0.15663,-10.582591
0.18273,-10.58123
0.20884,-10.578509
0.23494,-10.575788
0.26104,-10.570346
0.28715,-10.563543
0.31325,-10.55674
0.33936,-10.549937
0.36546,-10.544496
0.39156,-10.539053
0.41767,-10.53361
0.44377,-10.529529
0.46988,-10.525446
0.49598,-10.521365
0.52208,-10.517283
0.54819,-10.514563
0.57429,-10.511841
0.6004,-10.50912
0.6265,-10.507759
0.6526,-10.506398
0.67871,-10.505038
0.70481,-10.503677
0.73092,-10.503677
0.75702,-10.503677
,
,
0.0,-10.174417
0.02611,-10.174417
0.05221,-10.173057
0.07832,-10.171696
0.10442,-10.170335
0.13052,-10.167615
0.15663,-10.166254
0.18273,-10.162172
0.20884,-10.159451
0.23494,-10.155369
0.26104,-10.151287
0.28715,-10.145844
0.31325,-10.140403
0.33936,-10.13496
0.36546,-10.129518
0.39156,-10.122715
0.41767,-10.117272
0.44377,-10.11047
0.46988,-10.102306
0.49598,-10.095503
0.52208,-10.0887
0.54819,-10.080538
0.57429,-10.073734
0.6004,-10.065571
0.6265,-10.058768
0.6526,-10.061489
0.67871,-10.062849
0.70481,-10.06421
0.73092,-10.06421
0.75702,-10.065571
,
,
0.0,-10.174417
0.02611,-10.174417
0.05221,-10.173057
0.07832,-10.171696
0.10442,-10.170335
0.13052,-10.167615
0.15663,-10.166254
0.18273,-10.162172
0.20884,-10.159451
0.23494,-10.155369
0.26104,-10.151287
0.28715,-10.145844
0.31325,-10.140403
0.33936,-10.13496
0.36546,-10.129518
0.39156,-10.122715
0.41767,-10.117272
0.44377,-10.11047
0.46988,-10.102306
0.49598,-10.095503
0.52208,-10.0887
0.54819,-10.080538
0.57429,-10.073734
0.6004,-10.065571
0.6265,-10.058768
0.6526,-10.051965
0.67871,-10.046522
0.70481,-10.04244
0.73092,-10.04108
0.75702,-10.04108
,
,
0.0,-10.04244
0.02611,-10.043801
0.05221,-10.045162
0.07832,-10.046522
0.10442,-10.047883
0.13052,-10.047883
0.15663,-10.047883
0.18273,-10.049244
0.20884,-10.049244
0.23494,-10.049244
0.26104,-10.047883
0.28715,-10.047883
0.31325,-10.047883
0.33936,-10.047883
0.36546,-10.046522
0.39156,-10.046522
0.41767,-10.046522
0.44377,-10.045162
0.46988,-10.045162
0.49598,-10.043801
0.52208,-10.047883
0.54819,-10.050605
0.57429,-10.054687
0.6004,-10.057407
0.6265,-10.058768
0.6526,-10.051965
0.67871,-10.046522
0.70481,-10.04244
0.73092,-10.03972
0.75702,-10.038359
,
,
0.0,-10.04244
0.02611,-10.04108
0.05221,-10.03972
0.07832,-10.036998
0.10442,-10.034277
0.13052,-10.031557
0.15663,-10.027474
0.18273,-10.024754
0.20884,-10.020672
0.23494,-10.015229
0.26104,-10.011147
0.28715,-10.009787
0.31325,-10.013868
0.33936,-10.01795
0.36546,-10.023393
0.39156,-10.027474
0.41767,-10.031557
0.44377,-10.035638
0.46988,-10.03972
0.49598,-10.043801
0.52208,-10.043801
0.54819,-10.043801
0.57429,-10.04244
0.6004,-10.04244
0.6265,-10.04244
0.6526,-10.04244
0.67871,-10.04244
0.70481,-10.04108
0.73092,-10.03972
0.75702,-10.038359
,
,
0.0,-9.974412
0.02611,-9.975773
0.05221,-9.978494
0.07832,-9.981215
0.10442,-9.983935
0.13052,-9.986657
0.15663,-9.990739
0.18273,-9.99346
0.20884,-9.997541
0.23494,-10.001624
0.26104,-10.005706
0.28715,-10.005706
0.31325,-10.001624
0.33936,-9.996181
0.36546,-9.990739
0.39156,-9.983935
0.41767,-9.978494
0.44377,-9.973051
0.46988,-9.966249
0.49598,-9.962167
0.52208,-9.960806
0.54819,-9.959445
0.57429,-9.959445
0.6004,-9.958085
