Energy (eV),DOS,Intg. DOS
-13.634522,0.0,0.0
-13.617883,0.0,0.0
-13.601245,0.0,0.0
-13.584606,0.0,0.0
-13.567967,0.0,0.0
-13.551329,0.0,0.0
-13.53469,0.0,0.0
-13.518052,0.0,0.0
-13.501413,0.0,0.0
-13.484775,0.0,0.0
-13.468136,0.0,0.0
-13.451498,0.0,0.0
-13.434859,0.0,0.0
-13.41822,0.0,0.0
-13.401582,0.0,0.0
-13.384943,0.0,0.0
-13.368305,0.0,0.0
-13.351666,0.0,0.0
-13.335028,0.0,0.0
-13.318389,0.0,0.0
-13.301751,0.0,0.0
-13.285112,0.0,0.0
-13.268473,0.0,0.0
-13.251835,0.0,0.0
-13.235196,0.0,0.0
-13.218558,0.0,0.0
-13.201919,0.0,0.0
-13.185281,0.0,0.0
-13.168642,0.0,0.0
-13.152004,0.0,0.0
-13.135365,0.0,0.0
-13.118726,0.0,0.0
-13.102088,0.0,0.0
-13.085449,0.0,0.0
-13.068811,0.0,0.0
-13.052172,0.0,0.0
-13.035534,0.0,0.0
-13.018895,0.0,0.0
-13.002257,0.0,0.0
-12.985618,0.0,0.0
-12.968979,0.0,0.0
-12.952341,0.0,0.0
-12.935702,0.0,0.0
-12.919064,0.0,0.0
-12.902425,0.0,0.0
-12.885787,0.0,0.0
-12.869148,0.0,0.0
-12.85251,0.0,0.0
-12.835871,0.0,0.0
-12.819232,0.0,0.0
-12.802594,0.0,0.0
-12.785955,0.0,0.0
-12.769317,0.0,0.0
-12.752678,0.0,0.0
-12.73604,0.0,0.0
-12.719401,0.0,0.0
-12.702763,0.0,0.0
-12.686124,0.0,0.0
-12.669485,0.0,0.0
-12.652847,0.0,0.0
-12.636208,0.0,0.0
-12.61957,0.0,0.0
-12.602931,0.0,0.0
-12.586293,0.0,0.0
-12.569654,0.0,0.0
-12.553016,0.0,0.0
-12.536377,0.0,0.0
-12.519738,0.0,0.0
-12.5031,0.0,0.0
-12.486461,0.0,0.0
-12.469823,0.0,0.0
-12.453184,0.0,0.0
-12.436546,0.0,0.0
-12.419907,0.0,0.0
-12.403269,0.0,0.0
-12.38663,0.0,0.0
-12.369991,0.0,0.0
-12.353353,0.0,0.0
-12.336714,0.0,0.0
-12.320076,0.0,0.0
-12.303437,0.0,0.0
-12.286799,0.0,0.0
-12.27016,0.0,0.0
-12.253522,0.0,0.0
-12.236883,0.0,0.0
-12.220244,0.0,0.0
-12.203606,0.0,0.0
-12.186967,0.0,0.0
-12.170329,0.0,0.0
-12.15369,0.0,0.0
-12.137052,0.0,0.0
-12.120413,0.0,0.0
-12.103775,0.0,0.0
-12.087136,0.0,0.0
-12.070497,0.0,0.0
-12.053859,0.0,0.0
-12.03722,0.0,0.0
-12.020582,0.0,0.0
-12.003943,0.0,0.0
-11.987305,0.0,0.0
-11.970666,0.0,0.0
-11.954028,0.0,0.0
-11.937389,0.0,0.0
-11.92075,0.0,0.0
-11.904112,0.0,0.0
-11.887473,0.0,0.0
-11.870835,0.0,0.0
-11.854196,0.0,0.0
-11.837558,0.0,0.0
-11.820919,0.0,0.0
-11.804281,0.0,0.0
-11.787642,0.0,0.0
-11.771003,0.0,0.0
-11.754365,0.0,0.0
-11.737726,0.0,0.0
-11.721088,0.0,0.0
-11.704449,0.0,0.0
-11.687811,0.0,0.0
-11.671172,0.0,0.0
-11.654534,0.0,0.0
-11.637895,0.0,0.0
-11.621256,0.0,0.0
-11.604618,0.0,0.0
-11.587979,0.0,0.0
-11.571341,0.0,0.0
-11.554702,0.0,0.0
-11.538064,0.0,0.0
-11.521425,0.0,0.0
-11.504787,0.0,0.0
-11.488148,0.0,0.0
-11.471509,0.0,0.0
-11.454871,0.0,0.0
-11.438232,0.0,0.0
-11.421594,0.0,0.0
-11.404955,0.0,0.0
-11.388317,0.0,0.0
-11.371678,0.0,0.0
-11.35504,0.0,0.0
-11.338401,0.0,0.0
-11.321763,0.0,0.0
-11.305124,0.0,0.0
-11.288485,0.0,0.0
-11.271847,0.0,0.0
-11.255208,0.0,0.0
-11.23857,0.0,0.0
-11.221931,0.0,0.0
-11.205293,0.0,0.0
-11.188654,0.0,0.0
-11.172016,0.0,0.0
-11.155377,0.0,0.0
-11.138738,0.0,0.0
-11.1221,0.0,0.0
-11.105461,0.0,0.0
-11.088823,0.0,0.0
-11.072184,0.0,0.0
-11.055546,0.0,0.0
-11.038907,0.0,0.0
-11.022269,0.0,0.0
-11.00563,0.0,0.0
-10.988991,0.0,0.0
-10.972353,0.0,0.0
-10.955714,0.0,0.0
-10.939076,0.0,0.0
-10.922437,0.0,0.0
-10.905799,0.0,0.0
-10.88916,0.0,0.0
-10.872522,0.0,0.0
-10.855883,0.0,0.0
-10.839244,0.0,0.0
-10.822606,0.0,0.0
-10.805967,0.0,0.0
-10.789329,0.0,0.0
-10.77269,0.0,0.0
-10.756052,2.746985,0.009938
-10.739413,3.764684,0.056771
-10.722775,4.794276,0.129071
-10.706136,6.079085,0.219053
-10.689497,7.054421,0.328822
-10.672859,8.074802,0.453888
-10.65622,9.352897,0.598978
-10.639582,11.68725,0.770628
-10.622943,12.296865,0.980998
-10.606305,12.446737,1.181387
-10.589666,15.067215,1.410582
-10.573028,14.410946,1.663494
-10.556389,22.879772,1.925077
-10.53975,22.448186,2.368319
-10.523112,28.059639,2.752751
-10.506473,39.231147,3.364421
-10.489835,38.518485,4.090168
-10.473196,43.361773,4.799147
-10.456558,30.662235,5.49514
-10.439919,18.135071,5.904714
-10.423281,10.28663,6.130108
-10.406642,6.75185,6.271511
-10.390003,3.306905,6.357406
-10.373365,0.0,6.371985
-10.356726,0.0,6.371985
-10.340088,0.0,6.371985
-10.323449,0.0,6.371985
-10.306811,0.0,6.371985
-10.290172,0.0,6.371985
-10.273534,0.0,6.371985
-10.256895,0.0,6.371985
-10.240256,0.0,6.371985
-10.223618,0.0,6.371985
-10.206979,0.0,6.371985
-10.190341,2.610678,6.381718
-10.173702,8.391803,6.474204
-10.157064,13.418135,6.652923
-10.140425,25.046655,6.960397
-10.123787,67.92078,7.694227
-10.107148,52.338829,8.824388
-10.090509,15.613655,9.250013
-10.073871,20.58305,9.511619
-10.057232,27.199606,9.924916
-10.040594,38.209731,10.502388
-10.023955,30.605037,11.042419
-10.007317,26.021513,11.524873
-9.990678,26.073426,11.950064
-9.97404,19.166986,12.346272
-9.957401,9.33292,12.579454
-9.940762,27.984166,12.879973
-9.924124,25.998727,13.31343
-9.907485,28.289298,13.766806
-9.890847,33.747736,14.291894
-9.874208,54.118788,14.913093
-9.85757,46.178847,15.727525
-9.840931,60.332967,16.625759
-9.824293,52.767237,17.531474
-9.807654,85.389268,18.554016
-9.791015,14.449685,18.975763
-9.774377,57.257711,19.603483
-9.757738,47.619251,20.473327
-9.7411,79.618826,21.531185
-9.724461,4.543562,22.027236
-9.707823,13.369424,22.163862
-9.691184,55.783326,22.749973
-9.674546,75.116654,23.828477
-9.657907,88.148685,25.195597
-9.641268,64.362256,26.445552
-9.62463,45.949554,27.655559
-9.607991,127.577376,28.839923
-9.591353,65.213865,30.188929
-9.574714,67.091793,31.227713
-9.558076,95.968543,32.157066
-9.541437,51.391789,33.550856
-9.524799,80.338338,34.391645
-9.50816,75.514526,35.876481
-9.491521,61.490178,37.152108
-9.474883,155.48323,39.532344
-9.458244,143.927025,42.552168
-9.441606,163.381478,44.519587
-9.424967,104.933747,46.633912
-9.408329,67.281559,47.999698
-9.39169,180.391408,49.276837
-9.375052,103.49514,51.761277
-9.358413,70.564417,53.452406
-9.341774,83.008718,55.096596
-9.325136,40.126331,56.77581
-9.308497,137.640886,58.378639
-9.291859,134.212276,60.343457
-9.27522,388.453363,62.937973
-9.258582,0.0,62.980588
-9.241943,0.0,62.980588
-9.225305,0.0,62.980588
-9.208666,0.0,62.980588
-9.192027,0.0,62.980588
-9.175389,0.0,62.980588
-9.15875,0.0,62.980588
-9.142112,0.0,62.980588
-9.125473,0.0,62.980588
-9.108835,0.0,62.980588
-9.092196,0.0,62.980588
-9.075558,0.0,62.980588
-9.058919,0.0,62.980588
-9.042281,0.0,62.980588
-9.025642,10.105712,63.014168
-9.009003,62.456889,63.626935
-8.992365,101.79966,65.301315
-8.975726,0.351677,66.283583
-8.959088,140.68678,67.602873
-8.942449,29.317686,69.263902
-8.925811,8.295138,69.564873
-8.909172,0.0,69.579707
-8.892534,0.0,69.579707
-8.875895,0.0,69.579707
-8.859256,0.0,69.579707
-8.842618,0.0,69.579707
-8.825979,0.0,69.579707
-8.809341,0.0,69.579707
-8.792702,0.0,69.579707
-8.776064,0.0,69.579707
-8.759425,0.0,69.579707
-8.742787,0.0,69.579707
-8.726148,0.0,69.579707
-8.709509,0.0,69.579707
-8.692871,0.0,69.579707
-8.676232,0.0,69.579707
-8.659594,0.0,69.579707
-8.642955,0.0,69.579707
-8.626317,0.0,69.579707
-8.609678,0.0,69.579707
-8.59304,0.0,69.579707
-8.576401,0.0,69.579707
-8.559762,0.0,69.579707
-8.543124,0.0,69.579707
-8.526485,0.0,69.579707
-8.509847,0.0,69.579707
-8.493208,0.0,69.579707
-8.47657,0.0,69.579707
-8.459931,0.0,69.579707
-8.443293,0.0,69.579707
-8.426654,0.0,69.579707
-8.410015,0.0,69.579707
-8.393377,0.0,69.579707
-8.376738,0.0,69.579707
-8.3601,0.0,69.579707
-8.343461,0.0,69.579707
-8.326823,0.0,69.579707
-8.310184,0.0,69.579707
-8.293546,0.0,69.579707
-8.276907,0.0,69.579707
-8.260268,0.0,69.579707
-8.24363,0.0,69.579707
-8.226991,0.0,69.579707
-8.210353,0.0,69.579707
-8.193714,0.0,69.579707
-8.177076,0.0,69.579707
-8.160437,0.0,69.579707
-8.143799,0.0,69.579707
-8.12716,0.0,69.579707
-8.110521,0.0,69.579707
-8.093883,0.0,69.579707
-8.077244,0.0,69.579707
-8.060606,0.0,69.579707
-8.043967,0.0,69.579707
-8.027329,0.0,69.579707
-8.01069,0.0,69.579707
-7.994052,0.0,69.579707
-7.977413,0.0,69.579707
-7.960774,0.0,69.579707
-7.944136,0.0,69.579707
-7.927497,0.0,69.579707
-7.910859,0.0,69.579707
-7.89422,0.0,69.579707
