k,Energy (eV)
0.0,-10.619327
0.02611,-10.631572
0.05221,-10.643817
0.07831,-10.656063
0.10442,-10.666946
0.13052,-10.679193
0.15663,-10.690077
0.18273,-10.700961
0.20883,-10.710486
0.23494,-10.72137
0.26104,-10.730894
0.28715,-10.740418
0.31325,-10.748582
0.33935,-10.756745
0.36546,-10.764909
0.39156,-10.773072
0.41767,-10.779875
0.44377,-10.786678
0.46988,-10.792121
0.49598,-10.797563
0.52208,-10.803005
0.54819,-10.807087
0.57429,-10.811169
0.6004,-10.81525
0.6265,-10.817972
0.6526,-10.820693
0.67871,-10.822053
0.70481,-10.823414
0.73092,-10.824774
0.75702,-10.824774
,
,
0.0,-10.619327
0.02611,-10.607081
0.05221,-10.593475
0.07831,-10.58123
0.10442,-10.567625
0.13052,-10.559461
0.15663,-10.558101
0.18273,-10.55674
0.20883,-10.554019
0.23494,-10.551297
0.26104,-10.548577
0.28715,-10.545856
0.31325,-10.541774
0.33935,-10.537692
0.36546,-10.53361
0.39156,-10.529529
0.41767,-10.525446
0.44377,-10.521365
0.46988,-10.515923
0.49598,-10.511841
0.52208,-10.506398
0.54819,-10.502316
0.57429,-10.496875
0.6004,-10.492793
0.6265,-10.488711
0.6526,-10.48599
0.67871,-10.481908
0.70481,-10.480548
0.73092,-10.479187
0.75702,-10.479187
,
,
0.0,-10.562182
0.02611,-10.562182
0.05221,-10.562182
0.07831,-10.562182
0.10442,-10.560822
0.13052,-10.555379
0.15663,-10.552658
0.18273,-10.549937
0.20883,-10.545856
0.23494,-10.543135
0.26104,-10.539053
0.28715,-10.53361
0.31325,-10.529529
0.33935,-10.524086
0.36546,-10.518644
0.39156,-10.513202
0.41767,-10.506398
0.44377,-10.500956
0.46988,-10.494154
0.49598,-10.48735
0.52208,-10.479187
0.54819,-10.472383
0.57429,-10.464221
0.6004,-10.456058
0.6265,-10.447893
0.6526,-10.439731
0.67871,-10.431567
0.70481,-10.423403
0.73092,-10.413879
0.75702,-10.405716
,
,
0.0,-10.562182
0.02611,-10.562182
0.05221,-10.560822
0.07831,-10.559461
0.10442,-10.55674
0.13052,-10.555379
0.15663,-10.541774
0.18273,-10.529529
0.20883,-10.517283
0.23494,-10.503677
0.26104,-10.491432
0.28715,-10.480548
0.31325,-10.468303
0.33935,-10.457417
0.36546,-10.447893
0.39156,-10.43837
0.41767,-10.430206
0.44377,-10.422043
0.46988,-10.4166
0.49598,-10.411159
0.52208,-10.407077
0.54819,-10.404355
0.57429,-10.401634
0.6004,-10.400273
0.6265,-10.398912
0.6526,-10.397552
0.67871,-10.397552
0.70481,-10.397552
0.73092,-10.397552
0.75702,-10.404355
,
,
0.0,-10.232922
0.02611,-10.239725
0.05221,-10.246528
0.07831,-10.25197
0.10442,-10.258773
0.13052,-10.264215
0.15663,-10.271018
0.18273,-10.276461
0.20883,-10.280542
0.23494,-10.285984
0.26104,-10.290067
0.28715,-10.294148
0.31325,-10.296869
0.33935,-10.299591
0.36546,-10.300951
0.39156,-10.302312
0.41767,-10.302312
0.44377,-10.302312
0.46988,-10.302312
0.49598,-10.311835
0.52208,-10.32136
0.54819,-10.329523
0.57429,-10.339047
0.6004,-10.348572
0.6265,-10.358096
0.6526,-10.36762
0.67871,-10.377144
0.70481,-10.386667
0.73092,-10.396192
0.75702,-10.397552
,
,
0.0,-10.232922
0.02611,-10.226119
0.05221,-10.219316
0.07831,-10.211153
0.10442,-10.208431
0.13052,-10.207071
0.15663,-10.212513
0.18273,-10.217956
0.20883,-10.223398
0.23494,-10.230201
0.26104,-10.237003
0.28715,-10.243807
0.31325,-10.250609
0.33935,-10.258773
0.36546,-10.266936
0.39156,-10.275101
0.41767,-10.284624
0.44377,-10.292788
0.46988,-10.299591
0.49598,-10.29823
0.52208,-10.294148
0.54819,-10.291427
